Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
1194.673,-3.2007124424,1.3433979750,125.2932968140,0.0566476956,0.0489826649,0.0135544538,-104.6964950562,-13.9474124908,130.8517913818,-0.0427890718,-0.0540966988,-0.0022351146,-33.6081199646,82.9534072876,150.9978332520,0.0251615644,0.0263985768,0.0228273273,28.3732395172,53.7602691650,73.5675888062,0.0765700936,0.0012032986,0.0031172037,
1194.683,-3.2039766312,1.3435062170,125.2944030762,0.0595792718,0.0353676528,0.0028156042,-104.6966247559,-13.9423189163,130.8484191895,-0.0363551080,-0.0555417538,0.0007026196,-33.5719032288,82.9525375366,151.0431365967,0.0227183104,0.0287824124,0.0296078324,28.3718643188,53.7596778870,73.5708160400,0.0750991702,0.0016999841,-0.0003154874,
1194.693,-3.2037088871,1.3441669941,125.2954864502,0.0620322078,0.0412223488,0.0057451725,-104.6942825317,-13.9343528748,130.8431854248,-0.0391498506,-0.0569636226,0.0011602044,-33.5523719788,82.9524841309,151.0724487305,0.0202767849,0.0243534446,0.0325124860,28.3653678894,53.7584686279,73.5697631836,0.0789929628,-0.0050848722,0.0064741373,
1194.703,-3.2033853531,1.3426465988,125.2954711914,0.0629822388,0.0436581522,0.0052560568,-104.6935119629,-13.9255475998,130.8372650146,-0.0355827510,-0.0579014421,0.0035988688,-33.5211296082,82.9513473511,151.1150360107,0.0236923099,0.0316313654,0.0295301676,28.3661403656,53.7592964172,73.5731048584,0.0790014863,0.0027261078,-0.0008361340,
1194.713,-3.2056040764,1.3450311422,125.2959442139,0.0537465028,0.0368608125,0.0057473779,-104.6893615723,-13.9148817062,130.8279724121,-0.0432145596,-0.0588169098,-0.0032936335,-33.4860382080,82.9523239136,151.1606903076,0.0246709585,0.0281406492,0.0221775770,28.3669395447,53.7600555420,73.5777816772,0.0751030445,0.0046770275,0.0006420612,
1194.723,-3.2036745548,1.3455619812,125.2970962524,0.0601034239,0.0470810905,-0.0010899305,-104.6823806763,-13.9068365097,130.8157348633,-0.0381954312,-0.0607074499,0.0068542957,-33.4718055725,82.9534912109,151.1855316162,0.0271148682,0.0212678015,0.0226656199,28.3597545624,53.7575111389,73.5760040283,0.0780065060,-0.0011340082,0.0078999996,
1194.733,-3.2036035061,1.3447998762,125.2964782715,0.0605784059,0.0426853411,0.0155103803,-104.6781311035,-13.9025182724,130.8044738770,-0.0347043276,-0.0636013150,-0.0059060454,-33.4486312866,82.9532928467,151.2181854248,0.0241847634,0.0212281495,0.0226341486,28.3553371429,53.7587356567,73.5761795044,0.0746011734,-0.0005975664,0.0020333529,
1194.743,-3.2043368816,1.3443745375,125.2982406616,0.0595944226,0.0397684425,0.0076993704,-104.6701812744,-13.8986320496,130.7914733887,-0.0434275270,-0.0669694543,0.0012918115,-33.4176902771,82.9548034668,151.2565917969,0.0256528258,0.0245756358,0.0250604153,28.3544845581,53.7614860535,73.5783538818,0.0697467327,-0.0000830293,-0.0052602887,
1194.753,-3.2051329613,1.3447042704,125.2994003296,0.0586236157,0.0397823006,-0.0025545359,-104.6608734131,-13.8982753754,130.7826538086,-0.0370738208,-0.0718107224,0.0045573115,-33.4139022827,82.9564666748,151.2671966553,0.0300509334,0.0255298764,0.0197082162,28.3504657745,53.7611656189,73.5786666870,0.0692551732,0.0048340559,0.0088754892,
1194.763,-3.2052676678,1.3470993042,125.3010330200,0.0581771210,0.0397845954,0.0042833090,-104.6549835205,-13.8988876343,130.7782287598,-0.0375725031,-0.0659288168,0.0015307665,-33.4215011597,82.9559402466,151.2661895752,0.0241904259,0.0255484208,0.0280108452,28.3487815857,53.7632179260,73.5806655884,0.0682997704,-0.0009962320,0.0010806322,
