Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
941.203,-3.2522914410,1.3573373556,98.9200439453,0.0578674786,0.0391386971,0.0033570528,-127.1949996948,75.2718429565,64.3243713379,0.0218304396,0.0510516167,0.0235000849,3.3734364510,81.0503997803,7.4919271469,0.0283529162,0.0244600531,0.0108742863,27.1487350464,56.6142463684,-31.2264213562,0.0713128448,0.0032009482,0.0018537939,
941.213,-3.2509677410,1.3555202484,98.9219360352,0.0602771789,0.0469281822,0.0101907849,-127.1917877197,75.2731323242,64.3337478638,0.0237892866,0.0544611067,0.0151749253,3.3629896641,81.0494995117,7.4908599854,0.0268856287,0.0225346405,0.0196476132,27.1492652893,56.6115570068,-31.2218589783,0.0761698484,0.0026903152,0.0081689358,
941.223,-3.2497565746,1.3554278612,98.9237442017,0.0583224446,0.0444656834,0.0043301582,-127.1888961792,75.2734298706,64.3434906006,0.0223257542,0.0534882843,0.0132083893,3.3667194843,81.0507507324,7.5054101944,0.0288421512,0.0220374148,0.0201577544,27.1518573761,56.6120872498,-31.2147712708,0.0688506961,0.0041364729,0.0037924051,
941.233,-3.2477407455,1.3564026356,98.9266891479,0.0612691380,0.0493133590,0.0048170686,-127.1984863281,75.2694778442,64.3415603638,0.0252379179,0.0549796820,0.0030286908,3.3582015038,81.0498733521,7.5062632561,0.0288397670,0.0235246718,0.0235596299,27.1558094025,56.6132965088,-31.2075557709,0.0747216940,0.0036224425,0.0023607016,
941.243,-3.2485606670,1.3568074703,98.9284973145,0.0568816699,0.0415151268,0.0136066675,-127.1974563599,75.2688217163,64.3482437134,0.0242584348,0.0525516421,0.0132859945,3.3598027229,81.0500030518,7.5166029930,0.0249338746,0.0264501050,0.0206322968,27.1599922180,56.6122665405,-31.2002964020,0.0742235184,0.0079743862,0.0082251430,
941.253,-3.2477512360,1.3561733961,98.9290771484,0.0578471720,0.0410127640,0.0048172474,-127.2030487061,75.2674255371,64.3483428955,0.0252287984,0.0525539815,0.0035542250,3.3494501114,81.0501861572,7.5132341385,0.0263991952,0.0211075135,0.0225874037,27.1617355347,56.6143302917,-31.1933937073,0.0757082105,0.0011372566,-0.0010178089,
941.263,-3.2467052937,1.3531589508,98.9302978516,0.0685367584,0.0439242981,0.0072553754,-127.2091674805,75.2683410645,64.3479766846,0.0208383203,0.0603377372,0.0113790035,3.3566772938,81.0499191284,7.5305171013,0.0268867612,0.0259702895,0.0172125697,27.1576080322,56.6136093140,-31.1921501160,0.0800957680,-0.0037150681,0.0043257475,
941.273,-3.2479007244,1.3537734747,98.9320755005,0.0558521673,0.0424802639,0.0043277740,-127.2046051025,75.2696762085,64.3599014282,0.0242622495,0.0554491282,0.0172085762,3.3715703487,81.0503311157,7.5523600578,0.0244464874,0.0283714011,0.0172219276,27.1605758667,56.6161994934,-31.1856956482,0.0757261515,0.0016478896,-0.0049049854,
941.283,-3.2483415604,1.3522608280,98.9314498901,0.0607085899,0.0410231352,0.0057924986,-127.2225418091,75.2696304321,64.3495483398,0.0267034173,0.0554023534,0.0031127334,3.3793048859,81.0492172241,7.5683469772,0.0283496976,0.0254194885,0.0259941518,27.1611423492,56.6172065735,-31.1820011139,0.0698764324,0.0060442686,0.0048762560,
941.293,-3.2491848469,1.3496119976,98.9333038330,0.0631037802,0.0415261686,0.0077452660,-127.2382888794,75.2676315308,64.3402862549,0.0227882862,0.0490384698,0.0036772490,3.3769698143,81.0511932373,7.5748109818,0.0254253745,0.0239629317,0.0167482495,27.1567802429,56.6131896973,-31.1805877686,0.0786269307,0.0031251609,0.0145706236,
