Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
898.333,-3.2533769608,1.3514107466,94.4247436523,0.0592289120,0.0372046232,0.0111679435,-131.4354095459,75.4821548462,45.4855690002,0.0183625817,0.0520644635,0.0040464997,2.3877406120,80.8917846680,-27.7071495056,0.0264536142,0.0299724340,0.0236596316,25.6924419403,55.8876113892,-47.9907493591,0.0779390931,-0.0029956996,0.0022488832,
898.343,-3.2543914318,1.3565202951,94.4264144897,0.0466227531,0.0430815518,0.0062886477,-131.4578552246,75.4805450439,45.4734611511,0.0183555484,0.0534838438,0.0065796375,2.3803265095,80.8883514404,-27.7025833130,0.0308386683,0.0216898918,0.0294609964,25.6959514618,55.8859825134,-47.9827728271,0.0769466162,0.0033107698,-0.0006871223,
898.353,-3.2556798458,1.3619915247,94.4286499023,0.0476947799,0.0377327763,0.0097100735,-131.4618530273,75.4821548462,45.4774322510,0.0134797692,0.0558942556,0.0085282326,2.3738522530,80.8864288330,-27.7005786896,0.0308333635,0.0285424739,0.0289383531,25.7031307220,55.8900566101,-47.9739494324,0.0755215883,0.0027846396,-0.0089040995,
898.363,-3.2579269409,1.3640091419,94.4316329956,0.0511479564,0.0387484282,0.0023889542,-131.4688873291,75.4815750122,45.4787101746,0.0159186721,0.0588100255,0.0002568960,2.3616416454,80.8862380981,-27.7023754120,0.0322976708,0.0261349231,0.0269803405,25.7161121368,55.8976974487,-47.9608116150,0.0687605143,-0.0021647215,0.0005277991,
898.373,-3.2561898232,1.3647843599,94.4341201782,0.0511614792,0.0440892503,0.0048286319,-131.4557952881,75.4810867310,45.4980888367,0.0168930888,0.0549482405,0.0016841292,2.3640749454,80.8848190308,-27.6946277618,0.0254577994,0.0339396745,0.0342814028,25.7340736389,55.9031181335,-47.9452552795,0.0766260028,0.0016170144,0.0011626482,
898.383,-3.2570724487,1.3661668301,94.4365310669,0.0511856005,0.0392217822,0.0053184628,-131.4459228516,75.4807662964,45.5135498047,0.0207979083,0.0540044904,0.0001903772,2.3503284454,80.8860168457,-27.7024765015,0.0279025435,0.0290959775,0.0274640322,25.7548294067,55.9119338989,-47.9289665222,0.0737825632,0.0005127490,0.0023419857,
898.393,-3.2557651997,1.3650004864,94.4390716553,0.0536066592,0.0426170006,0.0028753877,-131.4308166504,75.4809265137,45.5335502625,0.0178689361,0.0564873517,0.0059980154,2.3267676830,80.8906784058,-27.7215118408,0.0308451056,0.0286765248,0.0216811001,25.7825069427,55.9231224060,-47.9062843323,0.0724271536,-0.0001492202,-0.0042309761,
898.403,-3.2539641857,1.3623827696,94.4410781860,0.0564906672,0.0464919433,0.0053136945,-131.4126892090,75.4794616699,45.5530281067,0.0207921863,0.0570477843,0.0064430833,2.3060810566,80.8949737549,-27.7395820618,0.0240210295,0.0316667408,0.0305411816,25.8118076324,55.9328384399,-47.8830833435,0.0778932571,0.0016069412,-0.0005615950,
898.413,-3.2505776882,1.3573914766,94.4441909790,0.0695871711,0.0454565063,0.0116564035,-131.3926544189,75.4748916626,45.5748291016,0.0246784687,0.0527682751,0.0039861798,2.2750253677,80.9007415771,-27.7691955566,0.0333142877,0.0268742293,0.0218467712,25.8352069855,55.9392662048,-47.8662033081,0.0813740492,-0.0014882982,0.0103639364,
898.423,-3.2495789528,1.3540430069,94.4466476440,0.0651342124,0.0395798087,-0.0054361820,-131.3761901855,75.4733276367,45.5940284729,0.0197888017,0.0547889918,0.0102969408,2.2553033829,80.9089660645,-27.7866668701,0.0279659033,0.0249814689,0.0205201060,25.8685035706,55.9498634338,-47.8424339294,0.0761065483,0.0017035306,0.0018545985,
898.433,-3.2475309372,1.3486764431,94.4480743408,0.0640640184,0.0473567583,0.0111611485,-131.3622589111,75.4698715210,45.6092910767,0.0266095996,0.0573153496,0.0044301152,2.2201306820,80.9143295288,-27.8213405609,0.0270041227,0.0201999396,0.0264681578,25.9040374756,55.9623222351,-47.8156967163,0.0806227922,0.0053758025,0.0041214228,
898.443,-3.2474560738,1.3434984684,94.4487609863,0.0693447590,0.0449141711,0.0023701787,-131.3464660645,75.4654998779,45.6281623840,0.0226842165,0.0525324941,0.0107739568,2.1853718758,80.9227523804,-27.8545722961,0.0270273089,0.0227432996,0.0163526833,25.9406909943,55.9763832092,-47.7922706604,0.0763655901,-0.0002286434,0.0069014430,
898.453,-3.2471034527,1.3394956589,94.4507064819,0.0639038235,0.0434432775,0.0165280104,-131.3290100098,75.4658432007,45.6488151550,0.0236622691,0.0506276190,0.0243849158,2.1612472534,80.9292678833,-27.8775329590,0.0241155624,0.0223261863,0.0184161663,25.9836406708,55.9898796082,-47.7629089355,0.0818684697,0.0009444356,0.0067725182,
898.463,-3.2464199066,1.3375329971,94.4518585205,0.0648461431,0.0405017249,0.0072494745,-131.3280029297,75.4651336670,45.6519584656,0.0202412009,0.0452673137,0.0126702785,2.1223664284,80.9334716797,-27.9160041809,0.0260802507,0.0204834938,0.0223898590,26.0174007416,56.0036125183,-47.7405281067,0.0790728331,-0.0002414584,0.0173491836,
898.473,-3.2485849857,1.3370257616,94.4529190063,0.0663021356,0.0390746072,0.0101810694,-131.3240966797,75.4694900513,45.6558990479,0.0192837119,0.0554774106,0.0179800391,2.1129269600,80.9398651123,-27.9255676270,0.0285392404,0.0253964514,0.0161490142,26.0578975677,56.0164642334,-47.7108764648,0.0704091787,0.0136451125,0.0118302107,
898.483,-3.2498650551,1.3369629383,94.4545516968,0.0667893142,0.0400734730,0.0048111081,-131.3319091797,75.4735870361,45.6503181458,0.0256493092,0.0612617582,0.0101476908,2.1116523743,80.9463119507,-27.9236221313,0.0202561617,0.0234509259,0.0147945583,26.0890769958,56.0271492004,-47.6854133606,0.0758844614,0.0095334351,0.0077085495,
898.493,-3.2470071316,1.3373366594,94.4587783813,0.0594716221,0.0478361696,0.0087146759,-131.3345642090,75.4757766724,45.6550216675,0.0173581243,0.0597616136,0.0111086369,2.1016550064,80.9512786865,-27.9273757935,0.0266174674,0.0225051343,0.0231789649,26.1128005981,56.0321846008,-47.6623611450,0.0749570727,0.0152170062,0.0191059113,
898.503,-3.2467560768,1.3380162716,94.4580764771,0.0594834797,0.0434372537,0.0062732100,-131.3383941650,75.4786376953,45.6617126465,0.0178589225,0.0519019514,0.0140193105,2.1162886620,80.9550781250,-27.9040222168,0.0178388357,0.0293029845,0.0198269933,26.1357765198,56.0381698608,-47.6364364624,0.0808748007,0.0096828341,0.0085403919,
898.513,-3.2450332642,1.3396407366,94.4591598511,0.0585352629,0.0463368893,0.0018780231,-131.3483428955,75.4770355225,45.6635131836,0.0207815766,0.0562886000,0.0052809715,2.1001610756,80.9593811035,-27.9094619751,0.0261514187,0.0195846558,0.0296650678,26.1568145752,56.0464782715,-47.6139831543,0.0716784000,0.0041804016,0.0097146034,
898.523,-3.2439198494,1.3402091265,94.4597320557,0.0580568984,0.0463174805,0.0087129474,-131.3455810547,75.4766387939,45.6791038513,0.0251743793,0.0543479174,0.0116238594,2.1090977192,80.9625549316,-27.8899497986,0.0295780897,0.0268861502,0.0199535787,26.1713409424,56.0538864136,-47.5981979370,0.0697975159,0.0026357770,0.0108503103,
898.533,-3.2397723198,1.3406867981,94.4609527588,0.0585535131,0.0525928736,0.0101736188,-131.3388977051,75.4749145508,45.6967773438,0.0241902471,0.0495064557,0.0096679926,2.0964999199,80.9648208618,-27.8927459717,0.0281194448,0.0254575312,0.0278037488,26.1930770874,56.0625000000,-47.5755615234,0.0728111267,0.0083598197,0.0027542710,
898.543,-3.2386972904,1.3429399729,94.4614868164,0.0522451699,0.0418319069,0.0121266842,-131.3249969482,75.4704437256,45.7173995972,0.0246589780,0.0471621007,0.0096718669,2.0810496807,80.9678192139,-27.9013519287,0.0300807953,0.0220841169,0.0185769796,26.2062206268,56.0697059631,-47.5626411438,0.0699516535,0.0019433498,0.0043697357,
898.553,-3.2399580479,1.3437682390,94.4613952637,0.0566541553,0.0403890125,-0.0025202036,-131.3085784912,75.4679260254,45.7358055115,0.0197651386,0.0443117917,0.0140399933,2.0553061962,80.9697570801,-27.9229545593,0.0291095376,0.0236212164,0.0186072588,26.2186355591,56.0751037598,-47.5518989563,0.0709807873,0.0028459132,0.0000987649,
898.563,-3.2382960320,1.3421316147,94.4614639282,0.0571138784,0.0418249331,0.0096845031,-131.2854919434,75.4681015015,45.7583503723,0.0236721635,0.0517000854,0.0129848719,2.0435876846,80.9693222046,-27.9315204620,0.0261786580,0.0226767212,0.0249460042,26.2289199829,56.0793724060,-47.5433387756,0.0759052038,0.0037598014,-0.0017551780,
898.573,-3.2399027348,1.3389389515,94.4632873535,0.0648706779,0.0389233157,0.0043137074,-131.2761230469,75.4699401855,45.7661437988,0.0212388039,0.0575642884,0.0085392594,2.0484366417,80.9681243896,-27.9250183105,0.0310581923,0.0329165161,0.0283440053,26.2379131317,56.0828857422,-47.5364799500,0.0803339481,0.0051685572,0.0071187019,
898.583,-3.2404181957,1.3375067711,94.4645462036,0.0565448999,0.0384440422,0.0067552924,-131.2635345459,75.4673843384,45.7762527466,0.0231807232,0.0517728776,0.0070608258,2.0527343750,80.9709930420,-27.9182796478,0.0247184038,0.0285118669,0.0156979859,26.2471599579,56.0892219543,-47.5275650024,0.0750245452,-0.0012193620,0.0057757497,
898.593,-3.2412919998,1.3366088867,94.4663925171,0.0570175201,0.0413889736,0.0091971755,-131.2567443848,75.4674072266,45.7849426270,0.0182980299,0.0561874956,0.0109444857,2.0497665405,80.9716873169,-27.9176044464,0.0261851549,0.0275439322,0.0186395645,26.2558288574,56.0948867798,-47.5207252502,0.0780093670,-0.0002823174,0.0083280802,
898.603,-3.2404549122,1.3363595009,94.4669723511,0.0584780127,0.0433275253,-0.0000811815,-131.2472076416,75.4689712524,45.7957000732,0.0187931657,0.0508229434,0.0162661672,2.0426104069,80.9730606079,-27.9210815430,0.0291185975,0.0251230896,0.0181732178,26.2692966461,56.0988197327,-47.5099906921,0.0814656615,0.0045080483,0.0059953332,
898.613,-3.2373363972,1.3343690634,94.4676208496,0.0623495281,0.0491326153,-0.0015498996,-131.2529144287,75.4668655396,45.7922744751,0.0231784582,0.0518115610,0.0050786734,2.0392541885,80.9739990234,-27.9194507599,0.0208203793,0.0261095166,0.0250260681,26.2751102448,56.1051864624,-47.5039825439,0.0659025908,-0.0042909980,0.0046384931,
898.623,-3.2372872829,1.3330965042,94.4681396484,0.0667218566,0.0447372608,0.0101681948,-131.2637786865,75.4654998779,45.7830352783,0.0261021852,0.0537492931,-0.0002416372,2.0415456295,80.9755249023,-27.9134273529,0.0276604891,0.0261040777,0.0157734752,26.2810134888,56.1076965332,-47.4983673096,0.0698332787,0.0005563200,0.0090910196,
898.633,-3.2379057407,1.3326671124,94.4680633545,0.0613432676,0.0403535105,0.0062624812,-131.2628173828,75.4649963379,45.7822341919,0.0177991986,0.0454577804,0.0056201220,2.0544216633,80.9738311768,-27.8997631073,0.0232613087,0.0265558064,0.0186756253,26.2866573334,56.1065979004,-47.4952087402,0.0790999532,0.0039179623,0.0086124539,
898.643,-3.2391879559,1.3322294950,94.4679946899,0.0613356382,0.0423289873,0.0052869320,-131.2658843994,75.4706344604,45.7792243958,0.0202652812,0.0566079617,0.0143567920,2.0420575142,80.9725189209,-27.9101696014,0.0276522636,0.0217063129,0.0191403925,26.2887840271,56.1074752808,-47.4935188293,0.0786201954,0.0048817098,0.0081455708,
898.653,-3.2382392883,1.3320188522,94.4685440063,0.0608436763,0.0457304269,0.0101687312,-131.2771911621,75.4746780396,45.7692031860,0.0246775150,0.0550591201,0.0089780688,2.0282831192,80.9717102051,-27.9200592041,0.0286266208,0.0197907239,0.0171725750,26.2865104675,56.1086616516,-47.4944000244,0.0747255087,0.0029559731,0.0022914410,
898.663,-3.2379822731,1.3315466642,94.4690856934,0.0618120059,0.0432845578,0.0116333365,-131.2958526611,75.4765472412,45.7523078918,0.0237091184,0.0593768060,0.0119491220,2.0240066051,80.9696502686,-27.9215946198,0.0271561146,0.0202895552,0.0132305026,26.2826766968,56.1081275940,-47.4964752197,0.0800914168,-0.0004319251,0.0110569000,
898.673,-3.2394492626,1.3329870701,94.4701614380,0.0593957305,0.0394038334,0.0082165599,-131.3128967285,75.4789581299,45.7343482971,0.0193251371,0.0568543673,0.0100251436,2.0216877460,80.9661941528,-27.9199752808,0.0261700749,0.0222470313,0.0263560414,26.2843914032,56.1086463928,-47.4960021973,0.0786315799,0.0078571439,-0.0016242862,
