Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
361.763,-3.2386341095,1.4029378891,37.6410903931,0.0523154698,0.0423176661,0.0077571869,-125.2869033813,74.9369354248,171.4199523926,0.0213044286,0.0596907139,0.0081709325,4.2901244164,80.5181350708,-75.2154998779,0.0268651247,0.0207879245,0.0220033526,24.9505558014,55.9817695618,121.3368988037,0.0739768147,-0.0012259483,0.0072126389,
361.773,-3.2398760319,1.4017645121,37.6416740417,0.0620606244,0.0423393324,0.0101994276,-125.2860717773,74.9389877319,171.4293365479,0.0252199769,0.0552700758,0.0149837732,4.2850208282,80.5165557861,-75.2135772705,0.0263723135,0.0222655535,0.0239295363,24.9470024109,55.9852561951,121.3388900757,0.0691280365,0.0002916455,-0.0034984350,
361.783,-3.2393109798,1.4016933441,37.6428298950,0.0601062551,0.0423294976,-0.0000551343,-125.2890090942,74.9399032593,171.4367218018,0.0262007117,0.0532966256,0.0135209262,4.2879776955,80.5192947388,-75.2013473511,0.0249153376,0.0271433294,0.0176292658,24.9508037567,55.9882469177,121.3475799561,0.0681806803,0.0100418329,-0.0073497891,
361.793,-3.2395181656,1.4012326002,37.6434326172,0.0596099384,0.0437979624,0.0116631985,-125.2961807251,74.9393692017,171.4372863770,0.0218037367,0.0498673022,0.0091584325,4.2812180519,80.5182342529,-75.1993255615,0.0249122977,0.0222786665,0.0205391049,24.9494209290,55.9891395569,121.3496017456,0.0760018826,-0.0021475554,0.0038866401,
361.803,-3.2383596897,1.4000865221,37.6452407837,0.0620313436,0.0442660786,0.0053147078,-125.2992706299,74.9367370605,171.4412841797,0.0247215033,0.0406182110,0.0057775676,4.2733306885,80.5167617798,-75.2008895874,0.0293025970,0.0222995877,0.0253953040,24.9437751770,55.9906883240,121.3489303589,0.0769935846,-0.0064826906,0.0058363676,
361.813,-3.2390327454,1.4016309977,37.6457405090,0.0591286086,0.0442777760,0.0150811076,-125.3008346558,74.9382629395,171.4445037842,0.0193573236,0.0518234372,0.0106512308,4.2691316605,80.5166320801,-75.1982498169,0.0307670832,0.0242646933,0.0161150396,24.9405746460,55.9921760559,121.3478698730,0.0726135373,-0.0010740757,0.0043783784,
361.823,-3.2390580177,1.4023085833,37.6468925476,0.0576755852,0.0423250683,0.0053160191,-125.2884368896,74.9408721924,171.4583587646,0.0276699662,0.0527967215,0.0218102336,4.2799315453,80.5153503418,-75.1818313599,0.0317399502,0.0281381011,0.0151188374,24.9391288757,55.9961624146,121.3483963013,0.0692344904,-0.0010370910,-0.0014352202,
361.833,-3.2397222519,1.4018764496,37.6487197876,0.0596211702,0.0442897789,0.0077574849,-125.2742309570,74.9395751953,171.4745330811,0.0232695341,0.0504107475,0.0129810572,4.2618536949,80.5149154663,-75.1926193237,0.0258793235,0.0233068764,0.0253597200,24.9410591125,55.9984817505,121.3524856567,0.0731633902,0.0028662980,0.0010451078,
361.843,-3.2406275272,1.4032282829,37.6497917175,0.0596447550,0.0413758233,0.0067830086,-125.2706375122,74.9382934570,171.4809722900,0.0198457241,0.0592269599,0.0095622540,4.2606320381,80.5142135620,-75.1847610474,0.0297835469,0.0316103697,0.0199777782,24.9417743683,55.9986877441,121.3567581177,0.0780482292,0.0028611422,0.0030032396,
361.853,-3.2390756607,1.4025031328,37.6504402161,0.0581672601,0.0457433462,0.0048275590,-125.2575912476,74.9347686768,171.4993896484,0.0237360001,0.0558911860,0.0124773383,4.2472782135,80.5177536011,-75.1906280518,0.0224695206,0.0209112465,0.0161289573,24.9396324158,55.9948272705,121.3578948975,0.0755691528,0.0067629218,0.0151513815,
361.863,-3.2395365238,1.4040625095,37.6521415710,0.0591710284,0.0428216457,0.0106883049,-125.2594070435,74.9331436157,171.5045471191,0.0183575153,0.0607915521,0.0120116174,4.2485289574,80.5161743164,-75.1787643433,0.0293009281,0.0257884562,0.0273329020,24.9423866272,55.9963073730,121.3645324707,0.0707007647,0.0052826107,-0.0014201999,
361.873,-3.2374918461,1.4038105011,37.6540031433,0.0567252301,0.0452274382,0.0038502812,-125.2442398071,74.9300994873,171.5258789063,0.0246914029,0.0515955687,0.0178439319,4.2451004982,80.5181350708,-75.1712188721,0.0288182497,0.0287305415,0.0176001787,24.9444713593,55.9970436096,121.3703765869,0.0775439143,0.0003859997,-0.0028656721,
