Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
979.053,-3.2297685146,1.3438634872,103.0380706787,0.0615386292,0.0446060300,0.0057702661,-129.5995635986,76.0793838501,65.6042785645,0.0262940526,0.0544297993,0.0032131076,2.7846891880,81.0928268433,37.0001220703,0.0265147090,0.0256167054,0.0251843333,26.4860973358,56.3173904419,-17.9791488647,0.0757748485,0.0059822500,0.0019559860,
979.063,-3.2307238579,1.3430964947,103.0391616821,0.0649432167,0.0412047245,0.0072362423,-129.6157379150,76.0779342651,65.5999374390,0.0282410979,0.0524519533,0.0027930140,2.7755491734,81.0952987671,37.0039978027,0.0260331035,0.0246670544,0.0169242322,26.4865722656,56.3202972412,-17.9722766876,0.0699436069,-0.0027920902,-0.0009335279,
979.073,-3.2318229675,1.3428899050,103.0397262573,0.0585919544,0.0407355875,0.0077255368,-129.6295471191,76.0798950195,65.5985565186,0.0321555734,0.0582486093,0.0106292367,2.7588233948,81.0929107666,36.9978332520,0.0255383849,0.0222692490,0.0315307826,26.4918289185,56.3236274719,-17.9648075104,0.0729055405,0.0015784204,0.0001083612,
979.083,-3.2321989536,1.3431619406,103.0390777588,0.0566435754,0.0412304178,0.0067493916,-129.6382446289,76.0778427124,65.5981750488,0.0248227119,0.0523931384,0.0033556223,2.7541613579,81.0931549072,37.0030670166,0.0294452906,0.0257001221,0.0237224102,26.4960193634,56.3227119446,-17.9585361481,0.0753380656,-0.0013934970,0.0025563240,
979.093,-3.2311277390,1.3433549404,103.0401840210,0.0615297556,0.0397469029,0.0057714581,-129.6401062012,76.0767974854,65.6032028198,0.0238417983,0.0480066091,0.0048375726,2.7437722683,81.0947189331,37.0013275146,0.0343323350,0.0257296264,0.0188632458,26.4982509613,56.3236427307,-17.9536571503,0.0763236284,-0.0004302412,-0.0008398294,
979.103,-3.2330935001,1.3425303698,103.0413284302,0.0605388060,0.0378280506,-0.0015506744,-129.6524810791,76.0797271729,65.5971603394,0.0272720456,0.0562365055,0.0067995787,2.7434284687,81.0944366455,37.0107498169,0.0289604664,0.0301248729,0.0213001668,26.4946327209,56.3213005066,-17.9540023804,0.0763009787,0.0025155395,0.0088791847,
979.113,-3.2318768501,1.3415645361,103.0431594849,0.0614985153,0.0465959385,0.0077247024,-129.6541900635,76.0824203491,65.6006469727,0.0365607142,0.0561965704,0.0097056627,2.7675311565,81.0932693481,37.0411338806,0.0274924636,0.0310349166,0.0217729509,26.4870719910,56.3138008118,-17.9557495117,0.0791580677,0.0103451461,0.0121679008,
979.123,-3.2295506001,1.3407450914,103.0443038940,0.0629490614,0.0441140234,0.0062578321,-129.6569061279,76.0846939087,65.6029815674,0.0263163447,0.0542066395,0.0106664896,2.7813901901,81.0923614502,37.0649909973,0.0289548635,0.0295315385,0.0212693661,26.4814853668,56.3150558472,-17.9557018280,0.0718460083,0.0104016066,-0.0015125275,
979.133,-3.2315337658,1.3400555849,103.0448760986,0.0600073449,0.0378009304,-0.0000889897,-129.6575775146,76.0831222534,65.6062545776,0.0307042599,0.0547134876,0.0077561140,2.7919046879,81.0933380127,37.0832061768,0.0284692049,0.0241326690,0.0251946449,26.4719963074,56.3171005249,-17.9596424103,0.0747954845,-0.0021981150,0.0048213005,
979.143,-3.2330563068,1.3387849331,103.0447616577,0.0643797070,0.0392923281,0.0087017417,-129.6471405029,76.0816726685,65.6193008423,0.0297216177,0.0518307537,0.0140854120,2.7996084690,81.0933990479,37.0979423523,0.0255396962,0.0245999992,0.0208015442,26.4681701660,56.3229064941,-17.9599990845,0.0665508509,-0.0040805340,-0.0019555688,
979.153,-3.2354834080,1.3373643160,103.0459213257,0.0604486689,0.0320104286,-0.0025273561,-129.6507415771,76.0795974731,65.6202545166,0.0204355717,0.0552661866,0.0077718496,2.8108789921,81.0921859741,37.1167640686,0.0265129805,0.0270097554,0.0266429037,26.4704818726,56.3239746094,-17.9554119110,0.0777916908,0.0007891804,0.0053924918,
979.163,-3.2354195118,1.3364838362,103.0464553833,0.0628747120,0.0427515209,0.0018671155,-129.6601257324,76.0777359009,65.6155548096,0.0179863572,0.0606363118,0.0063576102,2.8075597286,81.0923385620,37.1215133667,0.0294430852,0.0275071561,0.0222491026,26.4805660248,56.3278274536,-17.9435062408,0.0797821283,0.0021915138,-0.0057444870,
979.173,-3.2365648746,1.3360773325,103.0482254028,0.0594496503,0.0383769460,0.0052860379,-129.6593780518,76.0733642578,65.6208419800,0.0243156552,0.0538587570,0.0083552003,2.8123543262,81.0921859741,37.1350479126,0.0279778242,0.0260291696,0.0207834095,26.4860305786,56.3294906616,-17.9378871918,0.0675911903,0.0002017468,0.0065070093,
979.183,-3.2377672195,1.3361380100,103.0505828857,0.0579858646,0.0359564796,0.0067520738,-129.6504821777,76.0716476440,65.6340332031,0.0257732868,0.0504869521,0.0151805878,2.8035423756,81.0938415527,37.1330261230,0.0333533883,0.0255662203,0.0144617260,26.4908618927,56.3300132751,-17.9308815002,0.0715025067,0.0035813451,0.0040941834,
979.193,-3.2362294197,1.3352426291,103.0517883301,0.0608999282,0.0456953421,0.0013789535,-129.6432800293,76.0687713623,65.6459350586,0.0272260308,0.0524972677,0.0098171234,2.8048055172,81.0954055786,37.1440620422,0.0216388702,0.0309351981,0.0183950663,26.4918975830,56.3302841187,-17.9269580841,0.0695519447,0.0035739839,0.0045896173,
979.203,-3.2350897789,1.3338633776,103.0524368286,0.0603875816,0.0486052148,0.0028420687,-129.6404724121,76.0641937256,65.6544113159,0.0218356848,0.0554937422,0.0010682940,2.7980132103,81.0947036743,37.1469001770,0.0294494629,0.0182577670,0.0271709561,26.4867992401,56.3268318176,-17.9261817932,0.0768427849,0.0040841401,0.0113590062,
979.213,-3.2338142395,1.3338701725,103.0541839600,0.0623408258,0.0446767360,0.0067470670,-129.6344757080,76.0641479492,65.6669616699,0.0208589435,0.0545340925,0.0113031268,2.8249566555,81.0955123901,37.1833000183,0.0221274495,0.0299039185,0.0179123878,26.4850139618,56.3245048523,-17.9230022430,0.0743788481,0.0050612092,0.0039973855,
979.223,-3.2359354496,1.3341436386,103.0559234619,0.0594159104,0.0412957184,0.0111438632,-129.6320800781,76.0664443970,65.6755905151,0.0325873494,0.0559755713,0.0156652331,2.8387417793,81.0958938599,37.2071533203,0.0265229940,0.0293783247,0.0218236148,26.4771327972,56.3211631775,-17.9244632721,0.0792293549,0.0060843825,0.0117317438,
979.233,-3.2359008789,1.3334112167,103.0576629639,0.0628210977,0.0403185748,0.0077257752,-129.6351318359,76.0685043335,65.6803131104,0.0233186483,0.0603352636,0.0112585425,2.8560304642,81.0942611694,37.2338752747,0.0323779583,0.0268885791,0.0222889930,26.4694576263,56.3191223145,-17.9251174927,0.0796978474,0.0027197599,0.0106960237,
979.243,-3.2350449562,1.3334065676,103.0587844849,0.0623327345,0.0432333425,0.0087014437,-129.6444702148,76.0691528320,65.6790924072,0.0174620152,0.0568838269,0.0098170638,2.8471031189,81.0970153809,37.2342338562,0.0211549401,0.0249620974,0.0125693679,26.4654178619,56.3218574524,-17.9222106934,0.0719118118,-0.0011337996,0.0024131835,
