Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
121.263,-3.1215188503,1.3589848280,12.4144668579,0.0564313829,0.0500440113,0.0081138015,-112.1523208618,73.2666015625,56.7949218750,0.0304087400,0.0624537468,0.0107755661,0.8771266341,80.4812164307,88.7017822266,0.0296884775,0.0252818167,0.0243474245,25.9465713501,55.8372154236,40.1597518921,0.0764689445,0.0022583157,0.0060961246,
121.273,-3.1208934784,1.3579803705,12.4150905609,0.0612966679,0.0446620435,0.0051831007,-112.1801452637,73.2654876709,56.7760734558,0.0352859497,0.0619299710,0.0021234751,0.8820128441,80.4812927246,88.7128982544,0.0292004347,0.0252676308,0.0199545026,25.9484500885,55.8372879028,40.1651153564,0.0725634098,0.0061484575,0.0061051846,
121.283,-3.1200556755,1.3563507795,12.4163169861,0.0637096390,0.0431826413,0.0081112385,-112.2079467773,73.2679824829,56.7576484680,0.0304156542,0.0657451749,0.0066321492,0.8955867290,80.4815292358,88.7345886230,0.0267596841,0.0271813571,0.0219122171,25.9447116852,55.8382301331,40.1637573242,0.0711078048,-0.0011368543,0.0080544949,
121.293,-3.1201751232,1.3576211929,12.4180545807,0.0598255545,0.0441612601,0.0002994537,-112.2259750366,73.2695159912,56.7460594177,0.0367710590,0.0637340248,0.0081714392,0.9156163931,80.4825973511,88.7619476318,0.0257862210,0.0324945152,0.0170485973,25.9458866119,55.8389091492,40.1692886353,0.0750206709,0.0022750199,0.0095330477,
121.303,-3.1189625263,1.3580288887,12.4180431366,0.0583678260,0.0446284041,0.0046926141,-112.2378387451,73.2729644775,56.7398185730,0.0284875631,0.0617052019,0.0125996470,0.9155260921,80.4827423096,88.7687911987,0.0316460133,0.0227291882,0.0214453340,25.9458408356,55.8399505615,40.1722869873,0.0808902979,0.0042352080,0.0017343163,
121.313,-3.1177558899,1.3596653938,12.4173479080,0.0583963804,0.0446073487,0.0095753074,-112.2437744141,73.2728958130,56.7409706116,0.0328817368,0.0573000014,0.0111629963,0.9260010123,80.4825592041,88.7884750366,0.0306689143,0.0280697942,0.0224202275,25.9417743683,55.8410682678,40.1703567505,0.0740653276,-0.0010931194,0.0061250329,
121.323,-3.1170754433,1.3597456217,12.4179325104,0.0598626286,0.0426423550,0.0115274191,-112.2469177246,73.2773361206,56.7454528809,0.0294861197,0.0630853176,0.0174971819,0.9372007251,80.4827880859,88.8077850342,0.0228570700,0.0280372798,0.0273056626,25.9393749237,55.8445281982,40.1715469360,0.0745874643,-0.0015382916,0.0012779236,
121.333,-3.1161665916,1.3575912714,12.4173946381,0.0608015954,0.0436031334,0.0051786900,-112.2677841187,73.2800598145,56.7335662842,0.0373122692,0.0615381002,0.0053703189,0.9433200359,80.4808044434,88.8214721680,0.0306638479,0.0226478577,0.0243437290,25.9414081573,55.8450660706,40.1775627136,0.0706864595,0.0072361231,0.0051987171,
121.343,-3.1158323288,1.3567171097,12.4180507660,0.0588332191,0.0435973331,0.0090837479,-112.2872314453,73.2785797119,56.7225532532,0.0353517532,0.0537115633,0.0025405288,0.9451643825,80.4813156128,88.8314285278,0.0272473693,0.0245957673,0.0209347010,25.9372520447,55.8456611633,40.1771583557,0.0741103292,-0.0020006746,0.0061662793,
121.353,-3.1144843102,1.3564983606,12.4180393219,0.0607825257,0.0450386964,0.0110355616,-112.3078918457,73.2785797119,56.7088165283,0.0294923782,0.0580666065,0.0055667162,0.9467982054,80.4818344116,88.8425521851,0.0267605782,0.0231263041,0.0170359612,25.9379520416,55.8438758850,40.1814498901,0.0814170241,0.0067707896,0.0032152534,
