Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
507.763,-3.2362737656,1.3679513931,52.9571304321,0.0600057989,0.0413008258,0.0082283616,-117.6963272095,71.9135055542,-103.9689102173,0.0248076916,0.0588773489,0.0079931468,4.7270798683,80.6114578247,41.7406768799,0.0349446535,0.0274698138,0.0202706456,24.8698749542,56.0206909180,170.8358917236,0.0699621439,0.0041200668,0.0020202398,
507.773,-3.2382690907,1.3656812906,52.9571075439,0.0633841604,0.0398707949,0.0033468008,-117.6975936890,71.9141082764,-103.9673538208,0.0189515948,0.0583775043,0.0119006038,4.7200608253,80.6086730957,41.7374649048,0.0334718823,0.0216267705,0.0265722424,24.8672790527,56.0215301514,170.8363342285,0.0709468722,0.0012184978,0.0015324354,
507.783,-3.2372984886,1.3658378124,52.9588546753,0.0619220510,0.0457132496,0.0096935034,-117.7013931274,71.9134826660,-103.9651336670,0.0218778849,0.0593532920,0.0109473765,4.7180423737,80.6083602905,41.7424468994,0.0285881758,0.0235851705,0.0236356854,24.8660011292,56.0227508545,170.8359069824,0.0724236369,0.0031903386,0.0025197268,
507.793,-3.2360785007,1.3643851280,52.9595108032,0.0609201416,0.0466686003,0.0106678009,-117.6968307495,71.9106979370,-103.9566726685,0.0233276486,0.0540349782,0.0158295184,4.7093658447,80.6104965210,41.7419509888,0.0217583179,0.0221481323,0.0187870562,24.8702144623,56.0234794617,170.8419342041,0.0792666674,0.0075519085,-0.0062432289,
507.803,-3.2342324257,1.3642059565,52.9612922668,0.0609170124,0.0466364436,0.0087131262,-117.7044525146,71.9111404419,-103.9598541260,0.0199120641,0.0584039092,0.0114684105,4.7069511414,80.6098480225,41.7482719421,0.0256627202,0.0245955884,0.0270772874,24.8658657074,56.0229148865,170.8401641846,0.0748666525,-0.0021784902,0.0010569096,
507.813,-3.2342267036,1.3662918806,52.9630470276,0.0550940335,0.0466362983,0.0077374578,-117.7047119141,71.9112091064,-103.9528503418,0.0233303905,0.0593783855,0.0212347060,4.7022118568,80.6071319580,41.7523345947,0.0329791903,0.0236286819,0.0289814770,24.8653068542,56.0223579407,170.8431549072,0.0797440410,-0.0012005270,0.0059287548,
507.823,-3.2341043949,1.3637104034,52.9654617310,0.0672560185,0.0427279770,0.0072480440,-117.7061309814,71.9105987549,-103.9475402832,0.0184442997,0.0569422841,0.0178280920,4.7064013481,80.6049270630,41.7657814026,0.0276018381,0.0289848149,0.0294349194,24.8643875122,56.0223579407,170.8467712402,0.0724198222,0.0036905855,0.0029963851,
507.833,-3.2350103855,1.3655376434,52.9671936035,0.0560574345,0.0412788726,0.0096905231,-117.7035064697,71.9083938599,-103.9393539429,0.0184323192,0.0569814146,0.0114849359,4.7044434547,80.6066055298,41.7731056213,0.0261417627,0.0265513361,0.0192087740,24.8686466217,56.0227775574,170.8541259766,0.0709590912,0.0085382313,0.0015544295,
507.843,-3.2344210148,1.3667343855,52.9677810669,0.0536369085,0.0466396734,0.0062732697,-117.7009582520,71.9084243774,-103.9308471680,0.0155028105,0.0545457602,0.0129371732,4.6895909309,80.6037521362,41.7670745850,0.0280867815,0.0202422142,0.0284344554,24.8688468933,56.0260467529,170.8589477539,0.0705026388,0.0012320727,-0.0037729740,
507.853,-3.2356970310,1.3686405420,52.9707145691,0.0561115742,0.0398259275,0.0126228333,-117.6989364624,71.9095458984,-103.9239959717,0.0159971714,0.0545345545,0.0109656751,4.6956257820,80.6060333252,41.7813110352,0.0251635909,0.0260874033,0.0172425508,24.8684577942,56.0252342224,170.8620147705,0.0748892426,0.0031837076,0.0050038695,
