Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
1014.453,-3.2220547199,1.3179047108,106.7680740356,0.0571794361,0.0425191186,0.0164943933,-130.6509246826,76.2459335327,57.6971931458,0.0265009999,0.0528598130,0.0091708302,1.8090935946,81.1441192627,62.9476013184,0.0276294947,0.0253714025,0.0200942159,28.3532009125,56.9103240967,-0.9397963285,0.0697507262,0.0062401295,0.0007874370,
1014.463,-3.2220442295,1.3180086613,106.7680587769,0.0552281253,0.0425189286,0.0072177052,-130.6579284668,76.2448883057,57.6934623718,0.0250318050,0.0548068434,0.0057863593,1.8213628531,81.1430969238,62.9675292969,0.0290915966,0.0253376067,0.0259369314,28.3524513245,56.9073295593,-0.9356383085,0.0799760818,0.0101316571,0.0031857193,
1014.473,-3.2211267948,1.3170566559,106.7693023682,0.0591177642,0.0434795320,0.0057510734,-130.6599731445,76.2433090210,57.6974601746,0.0235604048,0.0553099662,0.0048338175,1.8256336451,81.1441192627,62.9800910950,0.0246998072,0.0233734548,0.0220479965,28.3451957703,56.9045028687,-0.9366594553,0.0667655468,0.0043137670,0.0036060810,
1014.483,-3.2205064297,1.3172349930,106.7698593140,0.0571677536,0.0424921550,0.0052627921,-130.6568908691,76.2439956665,57.7079048157,0.0289343596,0.0562860817,0.0189767480,1.8263747692,81.1425476074,62.9888534546,0.0320197940,0.0277651250,0.0273923874,28.3346023560,56.9004364014,-0.9413961768,0.0803986788,0.0024211705,0.0035046339,
1014.493,-3.2204983234,1.3158338070,106.7716369629,0.0630026758,0.0380975194,0.0072149038,-130.6601562500,76.2394485474,57.7121429443,0.0264740586,0.0499878526,0.0073183179,1.8354552984,81.1428375244,63.0078773499,0.0290908813,0.0267641544,0.0127510726,28.3306331635,56.8959197998,-0.9382651448,0.0852384567,0.0068179369,0.0107541084,
1014.503,-3.2216784954,1.3143101931,106.7715835571,0.0629760921,0.0405595079,0.0047741532,-130.6545257568,76.2382278442,57.7252235413,0.0215861797,0.0573430806,0.0195210576,1.8225648403,81.1442565918,63.0049819946,0.0281181335,0.0233818293,0.0205848217,28.3293819427,56.8956375122,-0.9349724054,0.0803529024,0.0009668767,0.0063492954,
1014.513,-3.2235465050,1.3172391653,106.7726440430,0.0542381369,0.0401037075,0.0101482272,-130.6492919922,76.2355651855,57.7361259460,0.0264579654,0.0534845591,0.0136740208,1.8368725777,81.1456069946,63.0268325806,0.0271452069,0.0282266438,0.0201214254,28.3306427002,56.8992652893,-0.9298165441,0.0759930015,-0.0039012730,0.0005426109,
1014.523,-3.2227957249,1.3170852661,106.7738265991,0.0581417009,0.0430203229,-0.0035241246,-130.6480407715,76.2367401123,57.7437744141,0.0293925405,0.0568919778,0.0160988569,1.8295538425,81.1440734863,63.0292778015,0.0237231255,0.0267808139,0.0244904160,28.3347644806,56.9010086060,-0.9213937521,0.0721033216,-0.0000176728,0.0064422488,
1014.533,-3.2218904495,1.3179360628,106.7743606567,0.0571799837,0.0390982814,0.0120998621,-130.6458129883,76.2383422852,57.7526321411,0.0269577503,0.0510171056,0.0136325359,1.8357654810,81.1449356079,63.0455055237,0.0300731063,0.0272527039,0.0196212530,28.3381481171,56.9027442932,-0.9139794707,0.0687019229,0.0014309883,-0.0003549457,
1014.543,-3.2232942581,1.3184274435,106.7755050659,0.0581651255,0.0440055393,0.0003830194,-130.6392517090,76.2385025024,57.7644233704,0.0274466872,0.0539633632,0.0140984654,1.8254286051,81.1448593140,63.0432929993,0.0261666179,0.0219095945,0.0191320181,28.3368682861,56.9015808105,-0.9102270603,0.0721088052,0.0038748384,0.0093887448,
