Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
464.373,-3.2429244518,1.3813803196,54.0646133423,0.0621932372,0.0370218307,0.0062876940,-110.8764038086,-4.6307239532,82.8368225098,-0.0787802935,-0.0757139921,0.0032589436,-17.1668300629,85.2718734741,-10.5381078720,0.0185697079,0.0387881026,0.0217252150,49.8740539551,33.2455520630,8.1443233490,0.0706892610,-0.0131193995,-0.0083118677,
464.383,-3.2412221432,1.3819829226,54.0663490295,0.0602506287,0.0418749750,0.0067739487,-110.7898330688,-4.7616763115,82.9171981812,-0.0825230181,-0.0670525432,0.0037374496,-17.3743572235,85.2758560181,-10.7423458099,0.0229699612,0.0273438133,0.0287159830,49.8826942444,33.2366447449,8.1599464417,0.0686061382,-0.0103361011,-0.0121760368,
464.393,-3.2436141968,1.3838015795,54.0680503845,0.0539347045,0.0360572226,0.0097076893,-110.7104187012,-4.8852968216,82.9972381592,-0.0763721764,-0.0530611277,0.0053108633,-17.5688533783,85.2789230347,-10.9317026138,0.0254157782,0.0285804197,0.0283626616,49.8877334595,33.2258567810,8.1737003326,0.0689368844,-0.0080209970,-0.0126746297,
464.403,-3.2452378273,1.3833714724,54.0704498291,0.0597865731,0.0365738012,0.0092196465,-110.6386108398,-5.0027122498,83.0764007568,-0.0632771254,-0.0913598537,0.0060328841,-17.7902984619,85.2806701660,-11.1449327469,0.0337190628,0.0230248123,0.0289793387,49.8864784241,33.2195396423,8.1881208420,0.0541961789,-0.0202624798,-0.0107744336,
464.413,-3.2440843582,1.3835872412,54.0727958679,0.0617434643,0.0463193282,0.0072662234,-110.5882720947,-5.1113514900,83.1608581543,-0.0700486600,-0.0545868874,0.0066192746,-17.9633884430,85.2863235474,-11.3022365570,0.0244498253,0.0256813057,0.0228003636,49.8850212097,33.2115554810,8.2017221451,0.0662866831,-0.0188422799,-0.0171875954,
464.423,-3.2450168133,1.3843870163,54.0721321106,0.0549214818,0.0370582081,0.0111732483,-110.5451583862,-5.2144150734,83.2473144531,-0.0645159483,-0.0368970633,0.0029307008,-18.0769100189,85.2907638550,-11.3986358643,0.0366632342,0.0287479125,0.0243874416,49.8817787170,33.2060470581,8.2126865387,0.0652296543,-0.0266644955,-0.0157929063,
464.433,-3.2462022305,1.3839071989,54.0726203918,0.0637021735,0.0404968373,0.0043386221,-110.4999313354,-5.3139600754,83.3334121704,-0.0642928779,-0.0846225023,-0.0003028512,-18.1851005554,85.2989273071,-11.4920825958,0.0205616355,0.0293454267,0.0187085122,49.8792991638,33.1965370178,8.2251758575,0.0743681788,-0.0174331665,-0.0075783134,
464.443,-3.2471332550,1.3833469152,54.0737457275,0.0641806796,0.0434427597,0.0062923431,-110.4537124634,-5.4036684036,83.4229354858,-0.0648751855,-0.0712949038,0.0052409172,-18.2776489258,85.3028030396,-11.5667762756,0.0191023350,0.0260366239,0.0276032463,49.8760147095,33.1935577393,8.2387533188,0.0640707016,-0.0208420157,-0.0159338117,
464.453,-3.2462577820,1.3817718029,54.0755538940,0.0636649132,0.0453806780,0.0087325573,-110.4078598022,-5.4902958870,83.5138626099,-0.0575912297,-0.0701748133,0.0005375743,-18.3812465668,85.3096008301,-11.6525335312,0.0186237693,0.0280989893,0.0218999982,49.8757591248,33.1855545044,8.2521276474,0.0727428794,-0.0199214816,-0.0154976845,
464.463,-3.2484722137,1.3815560341,54.0773010254,0.0631728619,0.0410247184,0.0082454681,-110.3563537598,-5.5680141449,83.6066741943,-0.0638241768,-0.0738921762,-0.0037648082,-18.4687557220,85.3141632080,-11.7233600616,0.0196068287,0.0257557407,0.0259195492,49.8725395203,33.1831626892,8.2671632767,0.0575712323,-0.0218619108,-0.0096896887,
