Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
282.393,-3.2721860409,1.3956670761,32.7956275940,0.0639073625,0.0394843481,0.0004631281,-114.2697372437,73.7348251343,79.1615219116,0.0268702507,0.0594339073,0.0027298331,10.3253526688,83.6686859131,-127.6992034912,0.0256391168,0.0223660469,0.0185032487,49.0336341858,35.2823257446,-138.7907867432,0.0600277185,-0.0183556080,-0.0089111924,
282.403,-3.2727177143,1.3948282003,32.7968177795,0.0585216284,0.0385170728,-0.0000250340,-114.2753982544,73.7344055176,79.1621475220,0.0317510366,0.0599164665,0.0081291199,10.3265142441,83.6662063599,-127.6875228882,0.0241695046,0.0243093967,0.0277398825,49.0310211182,35.2848052979,-138.7824249268,0.0546919703,-0.0222185850,-0.0055049658,
282.413,-3.2727842331,1.3969094753,32.7991065979,0.0595345050,0.0463306755,0.0082767606,-114.2793655396,73.7333831787,79.1639709473,0.0312577486,0.0594358742,0.0081537962,10.3244562149,83.6657180786,-127.6810073853,0.0227037072,0.0233353376,0.0238248706,49.0319938660,35.2841186523,-138.7736663818,0.0732368827,-0.0173500776,-0.0128232837,
282.423,-3.2726869583,1.3953607082,32.8003044128,0.0634137318,0.0448641703,0.0077877641,-114.2812881470,73.7325210571,79.1671371460,0.0361363292,0.0604217947,0.0101215243,10.3402986526,83.6662063599,-127.6572494507,0.0290523171,0.0247712135,0.0184680223,49.0316696167,35.2868537903,-138.7649841309,0.0556977391,-0.0163496733,-0.0084141493,
282.433,-3.2729806900,1.3967225552,32.8008384705,0.0551367141,0.0414512865,0.0043706298,-114.2838058472,73.7312850952,79.1709671021,0.0361303091,0.0589711368,0.0101411939,10.3400497437,83.6680374146,-127.6477966309,0.0261261463,0.0208707452,0.0116606951,49.0310058594,35.2906227112,-138.7564392090,0.0586810708,-0.0211976171,-0.0113260150,
282.443,-3.2732722759,1.3970465660,32.8008041382,0.0566072129,0.0414563641,0.0077886581,-114.2842712402,73.7320404053,79.1751403809,0.0278331637,0.0570054352,0.0145328045,10.3416080475,83.6694946289,-127.6381149292,0.0266172290,0.0189193785,0.0204767585,49.0301818848,35.2891426086,-138.7491607666,0.0708670616,-0.0192480087,-0.0093915462,
282.453,-3.2740142345,1.3947484493,32.8013687134,0.0677975789,0.0463521592,0.0014410615,-114.2908096313,73.7307052612,79.1726608276,0.0307563543,0.0579892993,0.0038289428,10.3425531387,83.6720581055,-127.6292877197,0.0236924887,0.0223432779,0.0156366229,49.0333557129,35.2901039124,-138.7388153076,0.0674627423,-0.0168289542,-0.0191166997,
282.463,-3.2738137245,1.3944635391,32.8031196594,0.0633980781,0.0473252274,0.0077884197,-114.2895660400,73.7331542969,79.1776275635,0.0293034911,0.0623485446,0.0135721564,10.3442163467,83.6742324829,-127.6184005737,0.0217435360,0.0213700831,0.0254387856,49.0344047546,35.2923316956,-138.7293701172,0.0587054491,-0.0187749267,-0.0122547746,
282.473,-3.2750973701,1.3945991993,32.8035926819,0.0614473224,0.0380702429,0.0014421344,-114.2876663208,73.7340774536,79.1833267212,0.0307728648,0.0574562252,0.0120924115,10.3649187088,83.6736068726,-127.5917129517,0.0290665627,0.0286525488,0.0220176578,49.0369606018,35.2915306091,-138.7204589844,0.0713893771,-0.0144104362,-0.0180924535,
282.483,-3.2757077217,1.3943628073,32.8041038513,0.0629080385,0.0424754135,0.0058372021,-114.2895736694,73.7330703735,79.1846084595,0.0346741676,0.0584436059,0.0082017779,10.3567399979,83.6742324829,-127.5899887085,0.0188138485,0.0189045370,0.0210484862,49.0374755859,35.2947731018,-138.7123718262,0.0548339486,-0.0197615623,-0.0146464705,
