Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
235.553,-3.2697215080,1.3619042635,27.3332633972,0.0545291975,0.0457898900,0.0033761859,-111.9232711792,74.1680450439,72.2747268677,0.0235894322,0.0923768282,0.0094547868,10.5888319016,83.7449874878,-164.2643890381,0.0257850885,0.0269797184,0.0149891376,48.8854942322,35.4025421143,-175.8591461182,0.0578329563,-0.0136138201,-0.0209361315,
235.563,-3.2706716061,1.3556958437,27.3371467590,0.0632099286,0.0409237631,0.0111870766,-111.9184799194,74.1557159424,72.3107070923,0.0284135342,0.0842752159,0.0168349147,10.5784158707,83.7527618408,-164.2509307861,0.0253115892,0.0206764191,0.0185350180,48.8741073608,35.4044075012,-175.8503265381,0.0539532304,-0.0276531577,-0.0078617930,
235.573,-3.2696285248,1.3503519297,27.3378944397,0.0679994971,0.0482299402,0.0072776079,-111.9192733765,74.1437911987,72.3545303345,0.0278683901,0.0761592686,0.0198424459,10.5694389343,83.7590103149,-164.2373809814,0.0189757943,0.0241307318,0.0186350942,48.8635292053,35.4043502808,-175.8399963379,0.0607883930,-0.0256014466,-0.0089521408,
235.583,-3.2702834606,1.3453614712,27.3378543854,0.0732835159,0.0379875638,0.0116708279,-111.9230957031,74.1350708008,72.3974456787,0.0317330360,0.0543143749,0.0047772527,10.5679740906,83.7696990967,-164.2193145752,0.0194843411,0.0187956877,0.0075822473,48.8580818176,35.4021072388,-175.8266296387,0.0729635358,-0.0236143470,-0.0056074262,
235.593,-3.2704493999,1.3435071707,27.3395423889,0.0712980330,0.0438498668,0.0131350756,-111.9267959595,74.1309509277,72.4283447266,0.0390375853,0.0431414843,0.0028663278,10.5133142471,83.7782974243,-164.2556610107,0.0195006132,0.0164847523,0.0033131242,48.8515434265,35.3985824585,-175.8178863525,0.0734016895,-0.0328572989,-0.0027712584,
235.603,-3.2689106464,1.3418799639,27.3399639130,0.0722462088,0.0413816981,0.0097148418,-111.9322586060,74.1341857910,72.4435806274,0.0424709916,0.0391756892,0.0009171963,10.4646940231,83.7823638916,-164.2944183350,0.0204848647,0.0141480789,0.0058060288,48.8477058411,35.4036788940,-175.8131866455,0.0441772938,-0.0366888642,-0.0032668114,
235.613,-3.2699275017,1.3412257433,27.3409519196,0.0712582320,0.0409111492,0.0131335258,-111.9302139282,74.1452255249,72.4481124878,0.0439885259,0.0429139733,0.0037686825,10.4183835983,83.7810668945,-164.3356323242,0.0229238272,0.0122784004,0.0111379027,48.8454704285,35.4047088623,-175.8099517822,0.0588403940,-0.0288475752,0.0035520792,
235.623,-3.2690317631,1.3441301584,27.3406639099,0.0649612546,0.0477314107,0.0136221647,-111.9341201782,74.1627502441,72.4319152832,0.0450485945,0.0519121289,0.0066064000,10.4028491974,83.7745208740,-164.3502655029,0.0258411169,0.0147290304,0.0198114514,48.8503646851,35.4053344727,-175.8057098389,0.0642203689,-0.0196112394,-0.0105514526,
235.633,-3.2667043209,1.3486454487,27.3422298431,0.0572275333,0.0462259203,0.0053209662,-111.9390411377,74.1827468872,72.4064331055,0.0392844081,0.0574521124,0.0094328523,10.4216184616,83.7656402588,-164.3331146240,0.0302188396,0.0215022303,0.0328539610,48.8528327942,35.4058494568,-175.8027343750,0.0754581094,-0.0176773667,-0.0095450282,
235.643,-3.2641246319,1.3525167704,27.3432979584,0.0529005527,0.0471574515,0.0038551688,-111.9721450806,74.2032623291,72.3548660278,0.0325459838,0.0687934160,-0.0027559400,10.4448957443,83.7574386597,-164.3115997314,0.0302032828,0.0248506516,0.0263767838,48.8583221436,35.4027328491,-175.7980346680,0.0793200731,-0.0040805936,-0.0085304379,
