Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
146.013,-3.2379767895,1.3964197636,16.9771442413,0.0663618967,0.0374235660,0.0077533126,-116.8809127808,74.4176635742,48.8597526550,0.0272102952,0.0652092844,0.0052155256,15.8110332489,83.4295578003,125.2312240601,0.0237053633,0.0234888792,0.0262887478,48.5199089050,36.1536331177,112.2686462402,0.0577259064,-0.0151824951,-0.0163512826,
146.023,-3.2365221977,1.3962591887,16.9776935577,0.0604997203,0.0432576016,0.0057992339,-116.8775863647,74.4190521240,48.8676528931,0.0257519484,0.0583594888,0.0120270252,15.8253459930,83.4268112183,125.2547760010,0.0266295671,0.0254012346,0.0242982507,48.5177230835,36.1521568298,112.2763061523,0.0596582294,-0.0181030035,-0.0027117729,
146.033,-3.2346844673,1.3962525129,16.9789180756,0.0580581985,0.0466435589,0.0092152953,-116.8788757324,74.4169921875,48.8713951111,0.0301368237,0.0588757098,0.0037472844,15.8094348907,83.4244842529,125.2481918335,0.0207655430,0.0200504065,0.0291339755,48.5189590454,36.1505775452,112.2832336426,0.0694015622,-0.0166618824,-0.0124750733,
146.043,-3.2369434834,1.3957902193,16.9806785583,0.0619563833,0.0408235453,0.0101939440,-116.8778915405,74.4167785645,48.8787994385,0.0281826854,0.0583923310,0.0115572214,15.8132600784,83.4265670776,125.2630386353,0.0276056528,0.0259120166,0.0198929906,48.5176887512,36.1527671814,112.2901535034,0.0567371249,-0.0190746188,-0.0075911880,
146.053,-3.2377924919,1.3991395235,16.9817447662,0.0527374782,0.0393734165,0.0097079873,-116.8706893921,74.4201736450,48.8901100159,0.0223392248,0.0642178655,0.0173605680,15.8135147095,83.4292907715,125.2725448608,0.0202868581,0.0215300024,0.0170097351,48.5193786621,36.1508407593,112.3001098633,0.0659872890,-0.0161754489,-0.0114917755,
146.063,-3.2383923531,1.4005146027,16.9834156036,0.0620388165,0.0423135199,0.0126388073,-116.8755264282,74.4213562012,48.8909072876,0.0301572680,0.0617472976,0.0022354126,15.7945003510,83.4299697876,125.2641754150,0.0227296352,0.0186401308,0.0238441229,48.5167427063,36.1532325745,112.3062210083,0.0567437410,-0.0224801898,-0.0090631843,
146.073,-3.2375485897,1.3987447023,16.9858474731,0.0644493401,0.0452285483,0.0082423091,-116.8622360229,74.4226150513,48.9086875916,0.0379756689,0.0583385676,0.0192596912,15.7983188629,83.4283065796,125.2772216797,0.0280973911,0.0244842768,0.0238188505,48.5180740356,36.1567115784,112.3149490356,0.0519098639,-0.0210008621,-0.0143955946,
146.083,-3.2368702888,1.3986451626,16.9888610840,0.0610296354,0.0466815755,0.0131251216,-116.8582458496,74.4242019653,48.9156265259,0.0306589007,0.0602765828,0.0099537373,15.8028030396,83.4259109497,125.2908554077,0.0295574665,0.0273942053,0.0320832729,48.5218734741,36.1573448181,112.3255310059,0.0626610518,-0.0146839023,-0.0128868222,
146.093,-3.2381486893,1.3978458643,16.9894485474,0.0605274066,0.0423093364,0.0038480759,-116.8574676514,74.4266052246,48.9198532104,0.0248107910,0.0607304126,0.0104204416,15.8437738419,83.4228744507,125.3422698975,0.0217388868,0.0282766521,0.0227791071,48.5225334167,36.1571388245,112.3335266113,0.0607049465,-0.0132266879,-0.0094630122,
146.103,-3.2386906147,1.3985064030,16.9924163818,0.0580975264,0.0403656401,0.0053139925,-116.8546295166,74.4295043945,48.9273986816,0.0292189121,0.0616696179,0.0123396516,15.8474025726,83.4243621826,125.3539733887,0.0207653046,0.0214405656,0.0188993812,48.5258140564,36.1546897888,112.3434066772,0.0714126229,-0.0132762790,-0.0177458525,
146.113,-3.2394270897,1.3988913298,16.9929504395,0.0585925244,0.0398901775,0.0058031678,-116.8475952148,74.4318847656,48.9398307800,0.0326480269,0.0606731474,0.0137570500,15.8386526108,83.4238204956,125.3532257080,0.0261353254,0.0224316418,0.0198618770,48.5242958069,36.1515312195,112.3501281738,0.0699033141,-0.0142629147,-0.0026466250,
146.123,-3.2391242981,1.3995028734,16.9903182983,0.0634860098,0.0374434777,0.0023851991,-116.8561553955,74.4335098267,48.9378128052,0.0355853438,0.0611177683,0.0054798722,15.8242158890,83.4222717285,125.3479385376,0.0305267572,0.0234294832,0.0227592587,48.5205802917,36.1530685425,112.3555908203,0.0562530756,-0.0200757980,-0.0031636357,
146.133,-3.2388541698,1.4000757933,16.9908046722,0.0625194386,0.0432981364,0.0141038895,-116.8560714722,74.4368743896,48.9430236816,0.0243706107,0.0630212277,0.0147314668,15.8272209167,83.4208450317,125.3601913452,0.0207582712,0.0243934095,0.0242018700,48.5199813843,36.1554069519,112.3636245728,0.0553094745,-0.0146811008,-0.0070606470,
146.143,-3.2386116982,1.4012855291,16.9925994873,0.0561928898,0.0452470109,0.0136156082,-116.8604888916,74.4369583130,48.9444274902,0.0307186246,0.0600811541,0.0093783736,15.8393754959,83.4223937988,125.3797531128,0.0212496519,0.0243769288,0.0198397636,48.5207672119,36.1507110596,112.3730697632,0.0742862821,-0.0113066435,-0.0105019212,
146.153,-3.2387542725,1.3988900185,16.9937820435,0.0683581233,0.0462261140,0.0038493872,-116.8543930054,74.4400253296,48.9556694031,0.0292682052,0.0585832000,0.0156769156,15.8339242935,83.4226379395,125.3831253052,0.0256446600,0.0170643926,0.0232584476,48.5206909180,36.1517524719,112.3817062378,0.0606290698,-0.0200870037,-0.0095191598,
146.163,-3.2395386696,1.3964047432,16.9944019318,0.0644085109,0.0418453030,0.0072666407,-116.8524932861,74.4397659302,48.9633216858,0.0331732035,0.0590791106,0.0122531652,15.8211078644,83.4187011719,125.3784179688,0.0236836672,0.0200008154,0.0295342803,48.5210952759,36.1509742737,112.3888702393,0.0669657588,-0.0166788101,-0.0104968548,
146.173,-3.2401883602,1.3967977762,16.9956398010,0.0546497442,0.0442980230,0.0141036510,-116.8547058105,74.4412841797,48.9669837952,0.0263443589,0.0605171621,0.0107861757,15.8337688446,83.4188766479,125.3997802734,0.0280785561,0.0238831639,0.0231966376,48.5232048035,36.1511154175,112.3980636597,0.0611084104,-0.0152325630,-0.0153564215,
146.183,-3.2405409813,1.3957731724,16.9974479675,0.0614678040,0.0433276221,0.0014084578,-116.8589019775,74.4412002563,48.9681587219,0.0268322825,0.0590443462,0.0064097047,15.8332176208,83.4173278809,125.4091644287,0.0270988941,0.0209472775,0.0261003375,48.5251655579,36.1503067017,112.4068450928,0.0679329038,-0.0162336826,-0.0133880973,
146.193,-3.2403020859,1.3971686363,16.9991989136,0.0575859025,0.0452765599,0.0101977587,-116.8658523560,74.4402847290,48.9660949707,0.0282928348,0.0580669343,0.0025396943,15.8509693146,83.4163208008,125.4355545044,0.0275851488,0.0248141587,0.0202344060,48.5250549316,36.1500587463,112.4144897461,0.0703707933,-0.0176994205,-0.0104612112,
146.203,-3.2378969193,1.3971987963,17.0004081726,0.0600278378,0.0486526228,0.0077536702,-116.8649520874,74.4393997192,48.9729232788,0.0356128812,0.0600353777,0.0108433962,15.8286571503,83.4158401489,125.4244079590,0.0236779451,0.0185079873,0.0231440663,48.5266113281,36.1475830078,112.4236373901,0.0664296746,-0.0167564750,-0.0104615688,
146.213,-3.2378551960,1.3957310915,17.0009994507,0.0629319102,0.0447456799,0.0058005452,-116.8661956787,74.4393157959,48.9763908386,0.0234054923,0.0595451444,0.0079195499,15.8394088745,83.4162521362,125.4444656372,0.0217256546,0.0214185417,0.0192506313,48.5221862793,36.1514358521,112.4286880493,0.0489058495,-0.0235213637,-0.0036460757,
146.223,-3.2363393307,1.3974807262,17.0032501221,0.0629624426,0.0432543904,0.0116586089,-116.8683013916,74.4405059814,48.9796257019,0.0307352543,0.0585464686,0.0084075332,15.8179388046,83.4154205322,125.4317855835,0.0183060169,0.0185270309,0.0294790268,48.5222282410,36.1494979858,112.4363250732,0.0684098005,-0.0152359605,-0.0090302825,
146.233,-3.2355661392,1.3978983164,17.0043315887,0.0629697293,0.0407995023,0.0082402229,-116.8699111938,74.4402618408,48.9838790894,0.0287809968,0.0575701892,0.0089044571,15.8228120804,83.4172744751,125.4459762573,0.0231925249,0.0219440162,0.0192579627,48.5201416016,36.1506118774,112.4417190552,0.0635427237,-0.0196022391,-0.0119736195,
146.243,-3.2368006706,1.3987897635,17.0047969818,0.0610321574,0.0403327085,0.0038474202,-116.8633041382,74.4406585693,48.9949569702,0.0278062820,0.0522076935,0.0132681727,15.8288841248,83.4180450439,125.4607162476,0.0246589184,0.0209592879,0.0202511549,48.5179023743,36.1525421143,112.4466552734,0.0572222471,-0.0210315585,-0.0071026087,
146.253,-3.2357587814,1.3995767832,17.0077247620,0.0620224513,0.0437325090,0.0077529550,-116.8658142090,74.4393463135,48.9986419678,0.0321946740,0.0531980842,0.0093825459,15.8237714767,83.4201278687,125.4624710083,0.0261279345,0.0209787786,0.0153988004,48.5143203735,36.1540031433,112.4524841309,0.0523599982,-0.0180569887,-0.0076179504,
146.263,-3.2344686985,1.3989670277,17.0082931519,0.0625000894,0.0446866080,0.0175170302,-116.8648147583,74.4389495850,49.0056152344,0.0312162638,0.0522299856,0.0069398880,15.8140163422,83.4204025269,125.4613342285,0.0271050334,0.0214874148,0.0212573409,48.5118560791,36.1558189392,112.4576339722,0.0572684407,-0.0199730992,-0.0076315403,
