Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
203.393,-3.2608995438,1.3969010115,23.6418056488,0.0663702935,0.0402642749,0.0033822060,-114.9247131348,72.1804428101,65.3962020874,0.0208726525,0.0683702230,0.0145987868,14.1047344208,83.5570678711,172.4011993408,0.0278638005,0.0200399905,0.0201774836,48.6851844788,35.8495903015,158.0377655029,0.0714993477,-0.0151588917,-0.0044548512,
203.403,-3.2599682808,1.3961086273,23.6435890198,0.0629384965,0.0456191599,0.0053339601,-114.9236221313,72.2087249756,65.4027481079,0.0278595090,0.0645297170,0.0065833926,14.0762653351,83.5563964844,172.3863983154,0.0283507705,0.0171625018,0.0255234838,48.6849555969,35.8504943848,158.0481719971,0.0607699156,-0.0146615505,-0.0083576441,
203.413,-3.2615549564,1.3964972496,23.6465625763,0.0595273115,0.0407639891,0.0194958448,-114.9258804321,72.2402877808,65.4066085815,0.0246097445,0.0689321458,0.0127215385,14.0716362000,83.5550231934,172.3929443359,0.0166293383,0.0200955421,0.0230579376,48.6871986389,35.8491210938,158.0599670410,0.0758872032,-0.0210407376,-0.0195734501,
203.423,-3.2630729675,1.3971118927,23.6483116150,0.0600263178,0.0456732251,0.0014311671,-114.9282379150,72.2710494995,65.4085540771,0.0242850780,0.0606521368,0.0159359574,14.0795745850,83.5552062988,172.4149475098,0.0229773521,0.0244752765,0.0201338530,48.6852493286,35.8449897766,158.0707244873,0.0724108219,-0.0112886429,-0.0015556812,
203.433,-3.2665379047,1.3971648216,23.6494026184,0.0619803667,0.0388976410,0.0048525333,-114.9443740845,72.3005523682,65.4019775391,0.0263949037,0.0694498718,0.0104365349,14.0736579895,83.5521316528,172.4257354736,0.0254127383,0.0205679536,0.0269172192,48.6868743896,35.8470649719,158.0828704834,0.0563268661,-0.0166589022,-0.0112898946,
203.443,-3.2673232555,1.3974894285,23.6505222321,0.0590563416,0.0374464765,0.0097363591,-114.9474029541,72.3277816772,65.4069519043,0.0260509849,0.0592679381,0.0161200166,14.0596275330,83.5505599976,172.4270629883,0.0258979201,0.0220533311,0.0210247040,48.6888694763,35.8478088379,158.0963745117,0.0685443878,-0.0166718960,-0.0156583190,
203.453,-3.2668559551,1.3995927572,23.6522064209,0.0571399182,0.0418328121,0.0068072677,-114.9650573730,72.3551712036,65.3954544067,0.0247311592,0.0583282709,0.0067358613,14.0616312027,83.5495834351,172.4444427490,0.0219897628,0.0215572119,0.0200332403,48.6880722046,35.8507499695,158.1072082520,0.0597969890,-0.0176184177,-0.0097876787,
203.463,-3.2667043209,1.4002546072,23.6533527374,0.0576397479,0.0408535972,0.0024123788,-114.9826507568,72.3833312988,65.3824310303,0.0307393670,0.0627479255,0.0115061998,14.0377855301,83.5440521240,172.4379119873,0.0278382897,0.0201155990,0.0301840305,48.6875076294,35.8538322449,158.1170501709,0.0549577475,-0.0195426345,-0.0092845559,
203.473,-3.2678744793,1.4005067348,23.6545410156,0.0547144599,0.0384325683,-0.0005157590,-114.9944763184,72.4098815918,65.3759002686,0.0230670571,0.0613464117,0.0143065453,14.0475578308,83.5403442383,172.4617462158,0.0278310180,0.0259408504,0.0232921243,48.6862220764,35.8581809998,158.1286468506,0.0540426970,-0.0185207129,-0.0087807178,
203.483,-3.2677371502,1.4009565115,23.6563034058,0.0586285554,0.0428246967,0.0063204169,-115.0163803101,72.4340057373,65.3588943481,0.0222176313,0.0648404360,-0.0013827682,14.0359611511,83.5360107422,172.4648284912,0.0268459320,0.0249685943,0.0256552100,48.6857070923,35.8599662781,158.1392364502,0.0594390631,-0.0165490508,-0.0112154484,
