Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
307.373,-3.2878918648,1.3941349983,35.7746315002,0.0580212548,0.0475704782,0.0131735206,-112.7562942505,73.1543807983,87.3106689453,0.0337492228,0.0669233501,0.0079661608,10.5169839859,83.6330490112,-105.6739273071,0.0216640830,0.0223745406,0.0174869895,49.0676536560,35.4097061157,-118.7573013306,0.0657473803,-0.0108661652,-0.0106323957,
307.383,-3.2863433361,1.3924374580,35.7770843506,0.0618978813,0.0455904230,0.0038937926,-112.7576293945,73.1559219360,87.3174743652,0.0283859372,0.0654323399,0.0138217211,10.5252656937,83.6331710815,-105.6559829712,0.0250822902,0.0272416174,0.0228626132,49.0704650879,35.4081344604,-118.7486801147,0.0676781535,-0.0148106813,-0.0174485445,
307.393,-3.2865781784,1.3929501772,35.7770042419,0.0560474545,0.0372937173,0.0112186670,-112.7648620605,73.1552047729,87.3173828125,0.0332651138,0.0600576103,0.0114188790,10.5321874619,83.6336975098,-105.6411056519,0.0275247097,0.0277183056,0.0253164768,49.0725822449,35.4095039368,-118.7400207520,0.0642796755,-0.0201909542,-0.0149754286,
307.403,-3.2852294445,1.3939125538,35.7787895203,0.0545994043,0.0406881645,0.0029165745,-112.7834777832,73.1540985107,87.3064346313,0.0298415422,0.0600387454,0.0002825856,10.5436487198,83.6325912476,-105.6203994751,0.0231280327,0.0228098631,0.0248137712,49.0719413757,35.4119567871,-118.7318344116,0.0662677288,-0.0216311216,-0.0193605423,
307.413,-3.2869157791,1.3958239555,35.7797203064,0.0639100969,0.0387643687,0.0014544725,-112.8013153076,73.1531066895,87.2955932617,0.0234888792,0.0590423644,-0.0001158118,10.5444450378,83.6320953369,-105.6110687256,0.0265450478,0.0242715478,0.0252935886,49.0742111206,35.4100494385,-118.7221755981,0.0657522082,-0.0148310661,-0.0144666433,
307.423,-3.2850818634,1.3957239389,35.7814788818,0.0629317909,0.0465449244,0.0126830339,-112.8066635132,73.1545333862,87.2988739014,0.0254492164,0.0594981611,0.0101539493,10.5342569351,83.6333236694,-105.6119995117,0.0231294632,0.0194122493,0.0165212750,49.0719566345,35.4077835083,-118.7146682739,0.0706028938,-0.0182452202,-0.0066928864,
307.433,-3.2878813744,1.3964778185,35.7843360901,0.0619683787,0.0368280523,0.0029206276,-112.8124465942,73.1539077759,87.2992935181,0.0322819948,0.0619379580,0.0096968412,10.5392065048,83.6309814453,-105.5985794067,0.0211718082,0.0272077918,0.0213660598,49.0728034973,35.4110946655,-118.7070693970,0.0560014844,-0.0192043781,-0.0139859319,
307.443,-3.2861006260,1.3991695642,35.7847709656,0.0571325347,0.0421680547,0.0117089152,-112.8182678223,73.1519470215,87.2995147705,0.0352017879,0.0585385263,0.0102249384,10.5337562561,83.6281585693,-105.5965194702,0.0216546059,0.0189087987,0.0257114172,49.0686264038,35.4098625183,-118.7007064819,0.0657496452,-0.0206397772,-0.0018323660,
307.453,-3.2852563858,1.3968876600,35.7853775024,0.0658817813,0.0475245081,0.0082892776,-112.8265228271,73.1508636475,87.2979965210,0.0322666168,0.0570740998,0.0073409081,10.5214118958,83.6265487671,-105.5996093750,0.0250694752,0.0223456323,0.0237267613,49.0661354065,35.4117736816,-118.6936264038,0.0613822341,-0.0206018686,-0.0120999813,
307.463,-3.2847445011,1.3953536749,35.7883529663,0.0634136051,0.0377499983,-0.0005009770,-112.8238601685,73.1525650024,87.3040771484,0.0293455124,0.0580298305,0.0156182051,10.5107603073,83.6231689453,-105.6027755737,0.0240863562,0.0213792324,0.0339202285,49.0667457581,35.4091491699,-118.6859130859,0.0720871687,-0.0142799616,-0.0145522356,
