Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
365.263,-3.2802259922,1.3850959539,42.4664001465,0.0578635409,0.0396246649,0.0087674856,-112.1898727417,73.5325241089,64.9068145752,0.0312464237,0.0587647855,-0.0024425387,9.4592132568,83.5507049561,-57.6732673645,0.0263864994,0.0193130374,0.0250222981,49.1519699097,35.3115806580,-70.8788299561,0.0516554117,-0.0197252631,-0.0142798424,
365.273,-3.2811086178,1.3823492527,42.4682998657,0.0612335801,0.0435463488,0.0058374405,-112.2020492554,73.5290374756,64.8980102539,0.0282995105,0.0573310554,-0.0008998513,9.4693069458,83.5495529175,-57.6545944214,0.0234545469,0.0222193897,0.0254925489,49.1512451172,35.3111000061,-70.8710632324,0.0662969947,-0.0133745670,-0.0064784288,
365.283,-3.2842025757,1.3821437359,42.4694366455,0.0587885901,0.0357877575,0.0102345943,-112.2095794678,73.5306549072,64.8916625977,0.0273309350,0.0660806298,0.0079137683,9.4796085358,83.5490341187,-57.6361732483,0.0234535336,0.0236627758,0.0206064284,49.1540222168,35.3139305115,-70.8619079590,0.0585248470,-0.0114257932,-0.0093598962,
365.293,-3.2869577408,1.3824056387,42.4711189270,0.0612345636,0.0392537042,0.0009608865,-112.2118530273,73.5309753418,64.8933334351,0.0292856693,0.0655838251,0.0093869567,9.4770841599,83.5473632813,-57.6320343018,0.0249150991,0.0251279473,0.0254605114,49.1567459106,35.3144607544,-70.8521652222,0.0668331385,-0.0163298249,-0.0181158781,
365.303,-3.2883114815,1.3819688559,42.4722518921,0.0617152266,0.0397655778,0.0092622042,-112.2171173096,73.5280380249,64.8909378052,0.0336656570,0.0622005463,0.0021054745,9.4859590530,83.5454177856,-57.6146240234,0.0307706594,0.0280347764,0.0288491845,49.1592941284,35.3176651001,-70.8432769775,0.0556483269,-0.0182822943,-0.0214852691,
365.313,-3.2875881195,1.3813399076,42.4728393555,0.0577980019,0.0407295562,0.0038904548,-112.2199859619,73.5270996094,64.8922119141,0.0268250704,0.0631878972,0.0070071220,9.4801368713,83.5480957031,-57.6138381958,0.0224751234,0.0236591399,0.0201026499,49.1574974060,35.3155097961,-70.8348617554,0.0648949742,-0.0168171525,-0.0083351731,
365.323,-3.2882628441,1.3799761534,42.4740066528,0.0626570210,0.0422061943,0.0048673153,-112.2321014404,73.5247421265,64.8859100342,0.0312079191,0.0671067238,-0.0051290989,9.4620714188,83.5500640869,-57.6228256226,0.0258969665,0.0222353041,0.0225709677,49.1564064026,35.3113288879,-70.8271102905,0.0736244917,-0.0197685957,-0.0069097281,
365.333,-3.2871539593,1.3787167072,42.4752502441,0.0601936355,0.0441400297,0.0058412552,-112.2472381592,73.5226593018,64.8775634766,0.0351038575,0.0651575029,-0.0021165609,9.4619073868,83.5517425537,-57.6128005981,0.0263885260,0.0276113749,0.0201573968,49.1563034058,35.3143043518,-70.8176498413,0.0541355610,-0.0207215548,-0.0142155886,
365.343,-3.2863068581,1.3777861595,42.4776611328,0.0592008382,0.0431487300,0.0033996105,-112.2540435791,73.5194396973,64.8784561157,0.0297168493,0.0612876415,0.0042827725,9.4799575806,83.5501861572,-57.5875091553,0.0263854861,0.0290362239,0.0279485583,49.1522293091,35.3098831177,-70.8112182617,0.0760452747,-0.0182758570,-0.0035464168,
365.353,-3.2875962257,1.3772546053,42.4793815613,0.0640743822,0.0421946421,0.0029118061,-112.2790832520,73.5181579590,64.8613128662,0.0297104716,0.0676087141,-0.0034065247,9.4868755341,83.5516815186,-57.5705757141,0.0273649693,0.0197497010,0.0177238286,49.1499671936,35.3055725098,-70.8052139282,0.0691479445,-0.0158462524,-0.0026226640,
