Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
84.153,-3.2880616188,1.3747714758,8.4255094528,0.0615896434,0.0431793705,0.0058411956,-116.4493942261,74.2378082275,30.5581550598,0.0346630812,0.0639330596,0.0052300692,19.3924121857,83.0959014893,64.2283401489,0.0254635811,0.0205316544,0.0192145705,42.7701263428,41.3311157227,53.2004890442,0.0739837885,-0.0168434978,-0.0127577186,
84.163,-3.2878589630,1.3758494854,8.4277801514,0.0630732924,0.0451289378,0.0087711811,-116.4559478760,74.2386627197,30.5564918518,0.0253897905,0.0629298240,0.0052515268,19.3875102997,83.0973129272,64.2323684692,0.0259548426,0.0156670809,0.0231415480,42.7665023804,41.3290824890,53.2055358887,0.0680978298,-0.0134066939,-0.0010894537,
84.173,-3.2885384560,1.3754726648,8.4289560318,0.0591604747,0.0422110967,0.0034006238,-116.4604187012,74.2432403564,30.5568237305,0.0302942991,0.0701758116,0.0110958815,19.3683319092,83.0953903198,64.2225265503,0.0298570395,0.0200891793,0.0270030648,42.7670974731,41.3322677612,53.2126693726,0.0686277747,-0.0168053508,-0.0113101602,
84.183,-3.2868416309,1.3777784109,8.4312400818,0.0567592978,0.0416931994,0.0131655335,-116.4726791382,74.2449111938,30.5500030518,0.0293256640,0.0662184954,0.0047879815,19.3718776703,83.0945587158,64.2335586548,0.0166717172,0.0259363353,0.0269907564,42.7682151794,41.3311271667,53.2192687988,0.0705659389,-0.0080361366,-0.0074046850,
84.193,-3.2861642838,1.3780592680,8.4335823059,0.0616470128,0.0446110889,0.0107231140,-116.4760589600,74.2457504272,30.5518951416,0.0322593451,0.0647340864,0.0111438632,19.3595314026,83.0934295654,64.2304916382,0.0235052705,0.0200957060,0.0220823288,42.7666206360,41.3317298889,53.2248001099,0.0652028322,-0.0158283114,-0.0069244504,
84.203,-3.2863776684,1.3766266108,8.4353370667,0.0655282587,0.0436382778,0.0141414404,-116.4782028198,74.2459793091,30.5552082062,0.0312838554,0.0642379075,0.0091981292,19.3707122803,83.0922622681,64.2498626709,0.0230145454,0.0249490738,0.0259762257,42.7642097473,41.3333740234,53.2304611206,0.0696188211,-0.0162807107,-0.0054678917,
84.213,-3.2866482735,1.3756248951,8.4371032715,0.0616045333,0.0392484814,0.0073047280,-116.4931716919,74.2457046509,30.5447311401,0.0312825441,0.0622566789,0.0053576231,19.3719978333,83.0931930542,64.2603073120,0.0274110436,0.0249520242,0.0152510107,42.7609519958,41.3352890015,53.2356529236,0.0667142868,-0.0162342787,-0.0059685707,
84.223,-3.2852814198,1.3791958094,8.4399976730,0.0543426238,0.0470370799,0.0048637390,-116.4978332520,74.2489624023,30.5453720093,0.0288565755,0.0656165928,0.0112125278,19.3847427368,83.0919418335,64.2829437256,0.0244787335,0.0283370316,0.0254927576,42.7595901489,41.3360099792,53.2434425354,0.0642822385,-0.0152390599,-0.0059747100,
84.233,-3.2851140499,1.3792506456,8.4404420853,0.0665506124,0.0450810455,0.0151177049,-116.4966735840,74.2496185303,30.5500888824,0.0288596749,0.0602382123,0.0170620680,19.3898239136,83.0936813354,64.2948684692,0.0283886194,0.0224776864,0.0206429362,42.7562675476,41.3356590271,53.2474060059,0.0672074556,-0.0152097344,0.0022935867,
84.243,-3.2856419086,1.3805518150,8.4415521622,0.0577842481,0.0426487960,0.0097472668,-116.5042266846,74.2499923706,30.5480442047,0.0308145881,0.0626579970,0.0048843622,19.4201316833,83.0938491821,64.3351287842,0.0318069458,0.0268121660,0.0152955353,42.7544708252,41.3337821960,53.2532119751,0.0730421543,-0.0127657652,-0.0050624609,
84.253,-3.2847750187,1.3789863586,8.4433784485,0.0616631843,0.0431220196,0.0136522651,-116.5093231201,74.2502593994,30.5469512939,0.0313041210,0.0641079098,0.0097868443,19.4285163879,83.0925216675,64.3515625000,0.0259447694,0.0258112848,0.0240693837,42.7544517517,41.3337821960,53.2612190247,0.0701125264,-0.0108124018,-0.0089690685,
84.263,-3.2851538658,1.3769508600,8.4432945251,0.0669987649,0.0411755405,0.0073042512,-116.5092926025,74.2512130737,30.5522575378,0.0278906822,0.0670233369,0.0136858821,19.4337081909,83.0925750732,64.3641586304,0.0259448886,0.0248246789,0.0201679319,42.7519226074,41.3328628540,53.2651100159,0.0701004863,-0.0190960765,-0.0075344443,
84.273,-3.2851345539,1.3775519133,8.4444160461,0.0601733103,0.0445931591,0.0077927113,-116.5112152100,74.2524871826,30.5550651550,0.0259435773,0.0645583719,0.0097784996,19.4433116913,83.0904693604,64.3818435669,0.0303350091,0.0247933567,0.0216055512,42.7533149719,41.3297576904,53.2739295959,0.0729894638,-0.0093681216,-0.0051066875,
84.283,-3.2857921124,1.3763246536,8.4448623657,0.0684526861,0.0402101129,0.0043748617,-116.5110931396,74.2556152344,30.5596923828,0.0254701376,0.0650006533,0.0161020160,19.4260292053,83.0906372070,64.3746109009,0.0234994292,0.0170166492,0.0250142217,42.7548599243,41.3330039978,53.2821464539,0.0632663369,-0.0127756596,-0.0123903751,
84.293,-3.2865767479,1.3764892817,8.4460201263,0.0572250858,0.0397354960,0.0019342303,-116.5127105713,74.2598800659,30.5634002686,0.0254903436,0.0732334703,0.0151004791,19.4157199860,83.0914077759,64.3729248047,0.0244776011,0.0248539448,0.0245301574,42.7548980713,41.3320617676,53.2894592285,0.0671602488,-0.0069238544,-0.0040962100,
84.303,-3.2857706547,1.3764158487,8.4490070343,0.0606417730,0.0450925492,0.0043744445,-116.5223770142,74.2627792358,30.5593776703,0.0259923339,0.0638922900,0.0107254386,19.4269123077,83.0906143188,64.3939361572,0.0244759321,0.0292215645,0.0240372270,42.7555732727,41.3307228088,53.2956924438,0.0681192875,-0.0093823671,-0.0036141276,
