Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
57.953,-3.3093998432,1.3809312582,5.6478610039,0.0602322817,0.0440392047,0.0127013326,-117.9701766968,74.5996932983,22.4920310974,0.0256174207,0.0586921722,0.0141956806,20.3090877533,83.0439834595,42.6514816284,0.0312136412,0.0257129967,0.0161178261,42.5962677002,41.4462966919,35.8403320313,0.0613318086,-0.0157334208,-0.0084415674,
57.963,-3.3101353645,1.3808040619,5.6477761269,0.0602300614,0.0420988910,0.0048894286,-117.9760742188,74.5986557007,22.4925365448,0.0285422802,0.0586941838,0.0088571310,20.2994003296,83.0433349609,42.6492805481,0.0277943015,0.0218219459,0.0224462748,42.5964279175,41.4485778809,35.8473091125,0.0633147955,-0.0157173276,-0.0118397474,
57.973,-3.3116631508,1.3778084517,5.6477713585,0.0660371631,0.0435904227,0.0063546300,-117.9834365845,74.5970840454,22.4907093048,0.0285350084,0.0621200353,0.0059700608,20.2910442352,83.0449218750,42.6503219604,0.0258445144,0.0184301883,0.0190477371,42.5978927612,41.4500312805,35.8556709290,0.0691932440,-0.0137667656,-0.0083954930,
57.983,-3.3131432533,1.3766430616,5.6483392715,0.0621105805,0.0436162353,0.0122150183,-117.9854431152,74.5960922241,22.4938678741,0.0319483876,0.0562704206,0.0094040036,20.2771072388,83.0445480347,42.6463241577,0.0321913958,0.0204092860,0.0229380652,42.5982322693,41.4499740601,35.8625564575,0.0691924691,-0.0127940774,-0.0142530203,
57.993,-3.3138606548,1.3764545918,5.6506738663,0.0611307323,0.0397224836,0.0102621317,-117.9888076782,74.5951690674,22.4959754944,0.0280378461,0.0582297444,0.0060071349,20.2818088531,83.0428543091,42.6609954834,0.0277932882,0.0233196467,0.0229148716,42.6022911072,41.4490356445,35.8726921082,0.0647856593,-0.0030748844,-0.0059241056,
58.003,-3.3159787655,1.3755288124,5.6524415016,0.0616028570,0.0412242487,0.0146591067,-117.9831390381,74.5960311890,22.5067749023,0.0314598083,0.0582301319,0.0162310600,20.2757492065,83.0424575806,42.6649436951,0.0253510475,0.0199110657,0.0189961791,42.6042098999,41.4502563477,35.8804244995,0.0638250709,-0.0104079843,-0.0102912188,
58.013,-3.3169372082,1.3746025562,5.6536030769,0.0610984191,0.0412409566,0.0039165616,-117.9796524048,74.5951004028,22.5140037537,0.0265727043,0.0558092594,0.0142707825,20.2570915222,83.0411376953,42.6550140381,0.0268130898,0.0194531679,0.0272641033,42.6031761169,41.4500160217,35.8859672546,0.0711461306,-0.0143061876,-0.0088376999,
58.023,-3.3180911541,1.3758738041,5.6528429985,0.0577026233,0.0383313447,0.0156377554,-117.9786605835,74.5940322876,22.5211467743,0.0324271321,0.0626633912,0.0103688240,20.2556362152,83.0403213501,42.6628761292,0.0209519863,0.0243338048,0.0223661959,42.6056442261,41.4510879517,35.8953628540,0.0638359785,-0.0113918781,-0.0078299642,
58.033,-3.3169908524,1.3751220703,5.6546111107,0.0630606040,0.0461246967,0.0122179985,-117.9818267822,74.5928726196,22.5222568512,0.0285155177,0.0621854365,0.0069731474,20.2621097565,83.0421524048,42.6791572571,0.0229089856,0.0243317634,0.0121470466,42.6052436829,41.4535713196,35.9022750854,0.0599621534,-0.0138100386,-0.0063482523,
58.043,-3.3157596588,1.3753824234,5.6563506126,0.0596471764,0.0421969928,0.0166116357,-117.9776077271,74.5940780640,22.5316486359,0.0260796547,0.0631534904,0.0172002316,20.2654495239,83.0430297852,42.6917800903,0.0268170834,0.0238414854,0.0155800730,42.6039505005,41.4544487000,35.9085083008,0.0633915663,-0.0128141046,0.0014613271,
