Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
239.043,-3.3077375889,1.4263792038,26.2339134216,0.0600486919,0.0430325642,0.0078362226,-115.3466186523,74.2846527100,45.2622375488,0.0329317451,0.0557465851,-0.0008046031,15.3897113800,83.1965408325,-171.2647399902,0.0237200856,0.0144704804,0.0193033814,43.2553939819,41.0322761536,158.4689331055,0.0641989708,-0.0131058693,-0.0011544228,
239.053,-3.3066542149,1.4250007868,26.2351760864,0.0585597977,0.0439902879,0.0088109970,-115.3635253906,74.2827606201,45.2623367310,0.0265751481,0.0581821948,0.0026995540,15.4166345596,83.1977539063,-171.2260894775,0.0295819640,0.0217453763,0.0178719759,43.2541580200,41.0304450989,158.4778594971,0.0690576434,-0.0140848756,-0.0006926060,
239.063,-3.3063895702,1.4243726730,26.2387599945,0.0648964942,0.0474036634,0.0058807135,-115.3730392456,74.2807235718,45.2669944763,0.0309600234,0.0567290634,0.0110556483,15.4362010956,83.1984176636,-171.1929931641,0.0281184912,0.0241504759,0.0178950429,43.2547721863,41.0321235657,158.4868774414,0.0641969442,-0.0160308480,-0.0065330267,
239.073,-3.3074626923,1.4239062071,26.2417449951,0.0600055456,0.0405864380,0.0083231926,-115.3819274902,74.2797088623,45.2691497803,0.0250958800,0.0513551235,0.0076830387,15.4617290497,83.1993942261,-171.1570434570,0.0276322365,0.0250799172,0.0189021826,43.2513389587,41.0350074768,158.4924621582,0.0583755970,-0.0125571489,-0.0031210184,
239.083,-3.3098111153,1.4255357981,26.2434406281,0.0590574145,0.0425804146,0.0146734715,-115.3969421387,74.2805709839,45.2612495422,0.0270530581,0.0552181900,-0.0000711679,15.4777717590,83.1981887817,-171.1311492920,0.0295828581,0.0250420012,0.0247507691,43.2515678406,41.0365066528,158.5009307861,0.0676726699,-0.0135241747,-0.0075013638,
239.093,-3.3140246868,1.4249725342,26.2451381683,0.0619772747,0.0363061726,0.0010062456,-115.3954238892,74.2827987671,45.2672996521,0.0290167332,0.0522576571,0.0077187419,15.4919185638,83.2002334595,-171.1091766357,0.0271456838,0.0269757695,0.0150262713,43.2508850098,41.0396041870,158.5085449219,0.0550180674,-0.0173996687,-0.0094353557,
239.103,-3.3161458969,1.4251067638,26.2456531525,0.0614913367,0.0436673388,0.0024727583,-115.3871231079,74.2834167480,45.2772750854,0.0280430913,0.0454295129,0.0042607188,15.5032052994,83.2015380859,-171.0912933350,0.0300780535,0.0279353485,0.0174951553,43.2497329712,41.0412254333,158.5134124756,0.0579690933,-0.0129813552,-0.0055255890,
239.113,-3.3162689209,1.4263721704,26.2467041016,0.0600485690,0.0397631973,0.0097978711,-115.3869857788,74.2837753296,45.2790031433,0.0324392915,0.0551902205,-0.0025783777,15.4911861420,83.1997451782,-171.0971832275,0.0295860767,0.0255101062,0.0301544666,43.2501487732,41.0385322571,158.5189056396,0.0764883757,-0.0115416050,-0.0074974298,
239.123,-3.3169374466,1.4284619093,26.2471504211,0.0566670634,0.0402630717,-0.0019191504,-115.3782653809,74.2854919434,45.2887191772,0.0304942727,0.0537168533,0.0081141591,15.4919795990,83.2012405396,-171.0916900635,0.0227532387,0.0274683572,0.0150424242,43.2521247864,41.0382690430,158.5242767334,0.0662310123,-0.0086329579,-0.0069935918,
239.133,-3.3156495094,1.4262493849,26.2478351593,0.0590698682,0.0426821001,0.0044257641,-115.3764801025,74.2870712280,45.2898941040,0.0300135016,0.0566261411,0.0027239919,15.4899902344,83.2017593384,-171.0864257813,0.0247074366,0.0260100402,0.0199331045,43.2534675598,41.0373573303,158.5304107666,0.0676837564,-0.0150006413,-0.0143132806,
239.143,-3.3129010201,1.4266064167,26.2477436066,0.0610292219,0.0455639102,0.0151656866,-115.3751525879,74.2884902954,45.2925796509,0.0349029899,0.0585605204,0.0022199154,15.4648046494,83.2003479004,-171.1047210693,0.0330052972,0.0221483409,0.0360094309,43.2553443909,41.0360755920,158.5363159180,0.0701082945,-0.0130755305,-0.0050294995,
239.153,-3.3125009537,1.4241521358,26.2478046417,0.0619629622,0.0460452735,0.0053984523,-115.3705062866,74.2873382568,45.2977828979,0.0334327221,0.0556575656,0.0046496987,15.4408407211,83.1986770630,-171.1199645996,0.0266541839,0.0197478347,0.0291327238,43.2578163147,41.0328025818,158.5437622070,0.0715301037,-0.0092186332,-0.0060109496,
239.163,-3.3111059666,1.4237960577,26.2508697510,0.0595153421,0.0513920859,0.0049086809,-115.3644561768,74.2851486206,45.3052482605,0.0343989134,0.0600976348,0.0051276088,15.4318981171,83.1983871460,-171.1219787598,0.0300715566,0.0173230842,0.0227747560,43.2589569092,41.0327606201,158.5503234863,0.0588341951,-0.0092300177,-0.0011188388,
239.173,-3.3129043579,1.4262014627,26.2518730164,0.0600455925,0.0426342823,0.0010052919,-115.3636779785,74.2807617188,45.3111343384,0.0348664522,0.0582128465,0.0027143359,15.4298524857,83.1972961426,-171.1159667969,0.0242099166,0.0236697793,0.0295911431,43.2609176636,41.0311851501,158.5582733154,0.0734618902,-0.0092611313,-0.0123444200,
239.183,-3.3146765232,1.4259605408,26.2536048889,0.0634593591,0.0446182899,0.0137022734,-115.3658752441,74.2783203125,45.3139648438,0.0270424485,0.0577558726,0.0086006522,15.4282560349,83.1980133057,-171.1089324951,0.0242114067,0.0202584118,0.0149540305,43.2609748840,41.0309677124,158.5646514893,0.0680879951,-0.0107282400,-0.0084393024,
239.193,-3.3173978329,1.4277912378,26.2558536530,0.0605616122,0.0412476696,0.0127291679,-115.3762893677,74.2779998779,45.3125839233,0.0304588675,0.0621350408,0.0062062740,15.4226274490,83.1992263794,-171.1039276123,0.0261670351,0.0168573037,0.0218065381,43.2605285645,41.0303649902,158.5706787109,0.0695448518,-0.0082873106,-0.0040538907,
239.203,-3.3171713352,1.4273415804,26.2575397491,0.0659248605,0.0431968644,0.0029632449,-115.3898925781,74.2749938965,45.3092384338,0.0304446816,0.0611757934,0.0028682947,15.4366941452,83.2008666992,-171.0776062012,0.0217759013,0.0251373686,0.0184247494,43.2585105896,41.0299491882,158.5782012939,0.0714924932,-0.0190133452,-0.0109114647,
239.213,-3.3197329044,1.4265216589,26.2592067719,0.0673753917,0.0398235358,0.0068717003,-115.4100799561,74.2724304199,45.3002624512,0.0304325223,0.0645922869,-0.0014212728,15.4519939423,83.2042999268,-171.0482330322,0.0227595568,0.0226804577,0.0145826936,43.2566566467,41.0314216614,158.5860748291,0.0641877055,-0.0184956789,-0.0060330629,
239.223,-3.3219327927,1.4270207882,26.2590847015,0.0600598864,0.0413266867,0.0015030503,-115.4298248291,74.2707748413,45.2951393127,0.0304247141,0.0577404052,-0.0008364320,15.4365224838,83.2075958252,-171.0499725342,0.0252077579,0.0144260041,0.0199998021,43.2569808960,41.0330390930,158.5950622559,0.0607910156,-0.0131151676,-0.0094352961,
239.233,-3.3228216171,1.4264508486,26.2614002228,0.0644444749,0.0413421728,0.0058983564,-115.4349136353,74.2704772949,45.3045730591,0.0299350023,0.0494341403,0.0133478045,15.4532699585,83.2064666748,-171.0198822021,0.0242288709,0.0290355086,0.0185258389,43.2560005188,41.0319023132,158.6031036377,0.0739596486,-0.0170208216,-0.0055463910,
239.243,-3.3233520985,1.4277850389,26.2629852295,0.0620263480,0.0340271667,0.0083408356,-115.4508285522,74.2731704712,45.3015556335,0.0245766640,0.0542438626,0.0065607429,15.4500598907,83.2068710327,-171.0116119385,0.0213000178,0.0275788419,0.0185301304,43.2526473999,41.0319976807,158.6093597412,0.0651718378,-0.0189411640,-0.0036237836,
239.253,-3.3214707375,1.4296419621,26.2633934021,0.0620587468,0.0447365344,0.0073632002,-115.4564971924,74.2755279541,45.3051834106,0.0260526538,0.0488249958,0.0055915713,15.4409875870,83.2044754028,-171.0120391846,0.0237364769,0.0222153626,0.0238574147,43.2518272400,41.0318336487,158.6150665283,0.0597985983,-0.0184460878,-0.0060729980,
239.263,-3.3187425137,1.4306796789,26.2645416260,0.0586588830,0.0476186760,0.0083370209,-115.4717330933,74.2812881470,45.2926673889,0.0211970806,0.0521250665,-0.0017088652,15.4151916504,83.2028884888,-171.0323333740,0.0208035111,0.0222598799,0.0243033171,43.2509346008,41.0313529968,158.6203613281,0.0671164393,-0.0150235295,-0.0036443472,
239.273,-3.3178627491,1.4312237501,26.2644195557,0.0601332188,0.0412556902,0.0083367825,-115.4707336426,74.2835388184,45.2909240723,0.0290201902,0.0511171222,0.0031535029,15.4144573212,83.2000579834,-171.0305480957,0.0276336074,0.0232253186,0.0223043561,43.2568283081,41.0288734436,158.6282348633,0.0714783669,-0.0014274716,-0.0099587440,
239.283,-3.3155386448,1.4326902628,26.2643585205,0.0547877178,0.0441448502,0.0093114972,-115.4657058716,74.2870101929,45.2876319885,0.0344077349,0.0588867366,0.0065248609,15.4062356949,83.1963958740,-171.0363922119,0.0300674438,0.0271316394,0.0256575942,43.2589912415,41.0290298462,158.6329650879,0.0656210184,-0.0146307945,-0.0094506741,
