Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
345.803,-3.3057355881,1.3896956444,38.6624794006,0.0613617599,0.0464165695,0.0078183413,-98.4759902954,-11.8476028442,60.3356552124,-0.0651725531,-0.0405005217,0.0031858534,-24.9182949066,85.7974166870,-133.7048187256,0.0197721124,0.0228730738,0.0211299658,44.6559028625,38.8398208618,-127.5792694092,0.0700163841,-0.0197153091,-0.0087516904,
345.813,-3.3053860664,1.3885535002,38.6636428833,0.0618301146,0.0415276922,0.0034230947,-98.4403381348,-11.8202486038,60.3198776245,-0.0622638762,-0.0491030812,-0.0052152574,-24.7855339050,85.8032455444,-133.5603485107,0.0261272192,0.0324378908,0.0094240904,44.6502990723,38.8462371826,-127.5766983032,0.0647325516,-0.0147289038,-0.0082669258,
345.823,-3.3072364330,1.3890244961,38.6634941101,0.0623266138,0.0425364710,0.0024482012,-98.4026870728,-11.7950105667,60.3036003113,-0.0628092587,-0.0401308537,-0.0014438033,-24.6539649963,85.8036193848,-133.4171447754,0.0241745710,0.0269051790,0.0274229646,44.6475982666,38.8504371643,-127.5738601685,0.0613716841,-0.0156470537,-0.0072833896,
345.833,-3.3069715500,1.3908555508,38.6645851135,0.0560109094,0.0410669819,0.0127028823,-98.3570098877,-11.7736988068,60.2824745178,-0.0590271652,-0.0316414237,0.0031660348,-24.5299167633,85.8014755249,-133.2801361084,0.0222187042,0.0282349885,0.0302510262,44.6471710205,38.8527221680,-127.5656890869,0.0667738318,-0.0073245168,-0.0106878281,
345.843,-3.3066809177,1.3909226656,38.6663017273,0.0599183291,0.0391087830,0.0048902035,-98.3105850220,-11.7500762939,60.2527275085,-0.0542289913,-0.0304670334,-0.0093254894,-24.4294376373,85.8014221191,-133.1624603271,0.0197772384,0.0349493623,0.0218949318,44.6460266113,38.8530616760,-127.5559082031,0.0623838902,-0.0073108673,-0.0038603544,
345.853,-3.3082263470,1.3911195993,38.6680259705,0.0594334826,0.0391357020,0.0039153099,-98.2651901245,-11.7260465622,60.2115707397,-0.0567480624,-0.0175755620,-0.0061749816,-24.3622188568,85.8003082275,-133.0735931396,0.0217289329,0.0246213973,0.0301423073,44.6441001892,38.8523216248,-127.5454330444,0.0672566891,-0.0092510581,-0.0097436905,
345.863,-3.3049523830,1.3917444944,38.6691970825,0.0579795428,0.0473794304,0.0087951422,-98.2226867676,-11.7030639648,60.1642990112,-0.0568435788,-0.0266683698,-0.0068822503,-24.3074264526,85.8008193970,-132.9965667725,0.0236827135,0.0260165036,0.0281664133,44.6371688843,38.8533439636,-127.5379867554,0.0643408298,-0.0155237913,-0.0083371401,
345.873,-3.3071646690,1.3920111656,38.6697540283,0.0570076331,0.0410703048,0.0102622509,-98.1809082031,-11.6908254623,60.1176414490,-0.0561461449,-0.0382424593,-0.0017236471,-24.2835407257,85.8042755127,-132.9525451660,0.0271050930,0.0201043487,0.0174639225,44.6274223328,38.8524894714,-127.5336837769,0.0711652040,-0.0173891783,-0.0016009808,
345.883,-3.3066658974,1.3898211718,38.6708984375,0.0657584816,0.0376437008,0.0102608204,-98.1381149292,-11.6895227432,60.0743598938,-0.0492879152,-0.0464349985,0.0058532953,-24.2255687714,85.8058624268,-132.8764190674,0.0275954008,0.0209999084,0.0223388672,44.6195640564,38.8546562195,-127.5287246704,0.0702180862,-0.0226675868,-0.0011708736,
345.893,-3.3057467937,1.3900490999,38.6726913452,0.0594148040,0.0498347208,0.0063538551,-98.0976409912,-11.7005119324,60.0360679626,-0.0528936982,-0.0517470837,0.0071159303,-24.2238807678,85.8098754883,-132.8638153076,0.0197880268,0.0195056796,0.0194689631,44.6153297424,38.8548316956,-127.5233535767,0.0692439675,-0.0196955204,-0.0036512613,
