Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
31.343,-3.3120310307,1.3819695711,2.8242614269,0.0592738315,0.0494561084,0.0112392306,-118.5236816406,74.5163345337,16.2860012054,0.0320659876,0.0538196266,0.0107850432,21.0515460968,83.0072555542,20.5187015533,0.0252764225,0.0264391452,0.0258589759,42.4047966003,41.5696563721,18.5332622528,0.0658738613,-0.0129241943,-0.0076164007,
31.353,-3.3109104633,1.3812463284,2.8248343468,0.0607260540,0.0440655127,0.0170974135,-118.5252075195,74.5166244507,16.2902565002,0.0218133926,0.0596715510,0.0132305026,21.0601692200,83.0078430176,20.5360946655,0.0238128304,0.0239842981,0.0219698399,42.4061279297,41.5686531067,18.5416259766,0.0692787170,-0.0080619454,-0.0051715970,
31.363,-3.3093814850,1.3801181316,2.8284764290,0.0626594946,0.0474568680,0.0136770606,-118.5375137329,74.5153274536,16.2829303741,0.0252253413,0.0606402606,0.0015727282,21.0745391846,83.0113220215,20.5603332520,0.0282147527,0.0249534771,0.0112949237,42.4085197449,41.5684318542,18.5491409302,0.0717172027,-0.0119931698,-0.0080828667,
31.373,-3.3079233170,1.3809913397,2.8301489353,0.0636512935,0.0474314466,0.0083051920,-118.5357437134,74.5164489746,16.2895126343,0.0271837115,0.0601391941,0.0108337402,21.0600509644,83.0118255615,20.5552139282,0.0277275443,0.0171727240,0.0171494484,42.4083824158,41.5693092346,18.5541286469,0.0619631410,-0.0119847655,-0.0066108108,
31.383,-3.3069620132,1.3832513094,2.8311808109,0.0607610382,0.0479029305,0.0068403482,-118.5365982056,74.5155563354,16.2932415009,0.0340154767,0.0567318946,0.0103562474,21.0572166443,83.0106201172,20.5612869263,0.0247952938,0.0196123011,0.0273815989,42.4087944031,41.5680084229,18.5614776611,0.0702468753,-0.0105342269,-0.0022243857,
31.393,-3.3061881065,1.3842512369,2.8322658539,0.0612667650,0.0449597389,0.0175822973,-118.5388107300,74.5173034668,16.2960128784,0.0281642675,0.0596308410,0.0152339935,21.0675468445,83.0119705200,20.5801506042,0.0287044048,0.0274127908,0.0122758672,42.4079360962,41.5675964355,18.5680828094,0.0697532296,-0.0154119134,-0.0066297054,
31.403,-3.3066236973,1.3814566135,2.8328685760,0.0656125396,0.0430142730,0.0102568865,-118.5361404419,74.5157470703,16.3040332794,0.0276687145,0.0577072650,0.0118176341,21.0515289307,83.0119400024,20.5735454559,0.0287043452,0.0171903819,0.0210503712,42.4059028625,41.5686149597,18.5730247498,0.0595126152,-0.0105015635,-0.0046859384,
31.413,-3.3037233353,1.3823878765,2.8345682621,0.0617225356,0.0458934121,0.0200203061,-118.5357666016,74.5167312622,16.3098526001,0.0325561166,0.0611108840,0.0191323161,21.0674552917,83.0138244629,20.5994262695,0.0277317762,0.0254709907,0.0181640163,42.4054908752,41.5676574707,18.5802974701,0.0721954107,-0.0105050206,-0.0051859617,
31.423,-3.3026311398,1.3838011026,2.8362557888,0.0597940721,0.0439212285,0.0136721134,-118.5314636230,74.5176239014,16.3198947906,0.0208415389,0.0586665869,0.0166661143,21.0607738495,83.0123901367,20.6002140045,0.0228459239,0.0220578238,0.0205778927,42.4041099548,41.5664596558,18.5869350433,0.0775508881,-0.0158721805,-0.0076497197,
31.433,-3.3014223576,1.3824563026,2.8362452984,0.0602588877,0.0424353629,0.0063462853,-118.5288009644,74.5206832886,16.3282852173,0.0272034407,0.0630217344,0.0176072717,21.0624179840,83.0120773315,20.6113147736,0.0272397995,0.0225403160,0.0278966054,42.4064292908,41.5649185181,18.5954818726,0.0672768950,-0.0071174502,-0.0017827153,
31.443,-3.2994894981,1.3836449385,2.8379387856,0.0602796264,0.0448430702,0.0048799515,-118.5337295532,74.5196304321,16.3281421661,0.0291516781,0.0610732734,0.0083586574,21.0563049316,83.0128631592,20.6139469147,0.0243117809,0.0220694952,0.0235110447,42.4064445496,41.5645179749,18.6040878296,0.0706896186,-0.0105388165,-0.0061810613,
31.453,-3.3012726307,1.3818002939,2.8391342163,0.0622005686,0.0404796414,0.0048806071,-118.5303421021,74.5226058960,16.3359546661,0.0272123814,0.0629900843,0.0190629959,21.0574893951,83.0149765015,20.6245422363,0.0243162513,0.0215916783,0.0225687101,42.4078483582,41.5633926392,18.6121006012,0.0687217712,-0.0081197619,-0.0032485723,
31.463,-3.2993733883,1.3808647394,2.8409111500,0.0636490881,0.0467942357,0.0107380152,-118.5314102173,74.5268249512,16.3412704468,0.0282086134,0.0658553988,0.0170806646,21.0501861572,83.0164031982,20.6272182465,0.0243192911,0.0191741213,0.0172160417,42.4086990356,41.5614585876,18.6184082031,0.0691847801,-0.0105844140,-0.0056990385,
31.473,-3.2999093533,1.3784618378,2.8421356678,0.0640954450,0.0448505059,0.0034132004,-118.5381851196,74.5279159546,16.3405170441,0.0252839923,0.0628944784,0.0087988973,21.0681819916,83.0161514282,20.6540031433,0.0252953172,0.0245071799,0.0191777796,42.4079017639,41.5615196228,18.6255569458,0.0677207708,-0.0139941573,-0.0110764503,
31.483,-3.2983472347,1.3750249147,2.8421833515,0.0655003116,0.0457999371,0.0078046918,-118.5457839966,74.5268554688,16.3370018005,0.0282087326,0.0541035384,0.0034675598,21.0764026642,83.0183944702,20.6717262268,0.0301828980,0.0196216032,0.0201964825,42.4043273926,41.5620841980,18.6310443878,0.0682163835,-0.0173732042,0.0001276731,
31.493,-3.2987229824,1.3747781515,2.8427317142,0.0611014813,0.0453182124,0.0141528249,-118.5415496826,74.5242462158,16.3475761414,0.0272200108,0.0575700551,0.0078656077,21.0864524841,83.0191040039,20.6905384064,0.0238367319,0.0244883448,0.0216798559,42.4037170410,41.5603179932,18.6371097565,0.0745409727,-0.0066390634,-0.0008701086,
31.503,-3.2968604565,1.3743755817,2.8432898521,0.0615827367,0.0467506200,0.0121976137,-118.5277252197,74.5235443115,16.3667640686,0.0286815763,0.0556582212,0.0161151886,21.0769920349,83.0184860229,20.6903247833,0.0272533894,0.0245041400,0.0236175880,42.3997459412,41.5578346252,18.6410751343,0.0730436444,-0.0119910836,0.0020042062,
31.513,-3.2958579063,1.3756424189,2.8444013596,0.0576985925,0.0438034423,0.0034080148,-118.5345535278,74.5245590210,16.3654193878,0.0311277509,0.0619753748,0.0068576336,21.0722961426,83.0195770264,20.6950130463,0.0233494639,0.0206135847,0.0207002312,42.4021873474,41.5583648682,18.6484432220,0.0701209903,-0.0076161027,-0.0121311545,
31.523,-3.2956812382,1.3746929169,2.8462080956,0.0591468662,0.0408706963,0.0034074187,-118.5351943970,74.5233993530,16.3689517975,0.0311223269,0.0595495999,0.0093110204,21.0506114960,83.0157852173,20.6813945770,0.0257828236,0.0211225078,0.0255069733,42.3996162415,41.5585975647,18.6529617310,0.0618232489,-0.0139370561,-0.0028735399,
31.533,-3.2966470718,1.3760174513,2.8454496861,0.0616113842,0.0477234274,0.0092683434,-118.5303192139,74.5219497681,16.3794250488,0.0286741853,0.0551873296,0.0078377724,21.0614948273,83.0160675049,20.6990852356,0.0267599821,0.0264730938,0.0186827183,42.3999137878,41.5579566956,18.6595497131,0.0632796288,-0.0124801993,-0.0028769970,
31.543,-3.2951922417,1.3753654957,2.8465368748,0.0669711009,0.0452566929,0.0141495466,-118.5361099243,74.5237808228,16.3796100616,0.0291709900,0.0654012114,0.0112648010,21.0664024353,83.0129776001,20.7108631134,0.0277299881,0.0259563103,0.0254742429,42.3989105225,41.5555725098,18.6657485962,0.0695961714,-0.0095593333,-0.0009527206,
31.553,-3.2979819775,1.3756310940,2.8470726013,0.0591632351,0.0433521606,0.0102460980,-118.5346221924,74.5241394043,16.3857383728,0.0296609402,0.0605166703,0.0136972666,21.0640144348,83.0102844238,20.7184619904,0.0272359848,0.0239911824,0.0273816884,42.3968391418,41.5547714233,18.6707439423,0.0695857406,-0.0183346272,-0.0009775162,
31.563,-3.2956588268,1.3746519089,2.8489239216,0.0615875572,0.0525890589,0.0087785125,-118.5321197510,74.5274124146,16.3940982819,0.0252816677,0.0634030551,0.0156139731,21.0520801544,83.0119705200,20.7145423889,0.0257747173,0.0225606039,0.0195865780,42.3950309753,41.5561599731,18.6746177673,0.0578851104,-0.0134235620,-0.0019581914,
31.573,-3.2959506512,1.3768978119,2.8499491215,0.0586970598,0.0413636193,0.0078031421,-118.5400466919,74.5281753540,16.3917770386,0.0257734656,0.0623994172,0.0068513155,21.0317401886,83.0135421753,20.7047748566,0.0257780552,0.0182169601,0.0205737427,42.3949546814,41.5549163818,18.6822853088,0.0720289946,-0.0144090652,-0.0019696355,
31.583,-3.2972676754,1.3735113144,2.8505613804,0.0674270317,0.0443163253,0.0038968921,-118.5465316772,74.5277481079,16.3928527832,0.0296777487,0.0565304756,0.0000455379,21.0345630646,83.0124206543,20.7164249420,0.0257756710,0.0216223411,0.0239758343,42.3977737427,41.5578536987,18.6921539307,0.0637665987,-0.0129485130,-0.0097321272,
31.593,-3.2980759144,1.3739160299,2.8522527218,0.0610864386,0.0394475907,0.0107337236,-118.5563812256,74.5258178711,16.3876609802,0.0291804671,0.0565368384,0.0049840808,21.0390777588,83.0108413696,20.7283077240,0.0208895206,0.0289278328,0.0239542574,42.3947219849,41.5548133850,18.6963539124,0.0734925270,-0.0129427910,-0.0000194907,
31.603,-3.2962431908,1.3765243292,2.8539366722,0.0577139780,0.0486929417,0.0126862526,-118.5596466064,74.5285263062,16.3896293640,0.0301696658,0.0652788281,0.0142531991,21.0439414978,83.0139389038,20.7407131195,0.0243140459,0.0211242661,0.0171706453,42.3931198120,41.5541114807,18.7024879456,0.0686004758,-0.0178157687,-0.0063878298,
31.613,-3.2977273464,1.3766182661,2.8538153172,0.0621101484,0.0413945802,0.0190353990,-118.5563964844,74.5297088623,16.3989391327,0.0326165557,0.0579445958,0.0200896859,21.0509510040,83.0127258301,20.7571563721,0.0194286704,0.0240326151,0.0264345407,42.3909149170,41.5516624451,18.7075290680,0.0729631186,-0.0090243816,0.0023617744,
