Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
158.753,-3.3162021637,1.4187980890,16.9981613159,0.0604046993,0.0456216075,0.0156539679,-115.2870178223,73.6531524658,47.7676353455,0.0284231305,0.0654147267,0.0185868740,17.1993961334,83.3203582764,122.7986679077,0.0234854817,0.0260963142,0.0223826170,43.1921310425,41.0690689087,103.1298980713,0.0695660114,-0.0063508749,-0.0043478012,
158.763,-3.3181314468,1.4166579247,16.9993152618,0.0676915795,0.0441904180,0.0093071461,-115.2985839844,73.6523513794,47.7621459961,0.0215832591,0.0629629493,0.0049721599,17.2121105194,83.3190994263,122.8192367554,0.0327602625,0.0309476852,0.0228579640,43.1921539307,41.0695495605,103.1365432739,0.0685957670,-0.0126948357,-0.0092254281,
158.773,-3.3191075325,1.4149399996,17.0010700226,0.0661967620,0.0432308987,0.0058894753,-115.2922058105,73.6511840820,47.7745780945,0.0318314433,0.0590864420,0.0176474452,17.2197208405,83.3185119629,122.8380050659,0.0259231329,0.0216523409,0.0218762755,43.1952400208,41.0713577271,103.1461868286,0.0686195493,-0.0122221708,-0.0155313611,
158.783,-3.3229379654,1.4151706696,17.0032691956,0.0657124966,0.0354851149,0.0005224943,-115.2940216064,73.6515121460,47.7839698792,0.0289033651,0.0683550537,0.0103289485,17.2438430786,83.3197402954,122.8733367920,0.0200662613,0.0245404541,0.0233749151,43.1950721741,41.0695953369,103.1561126709,0.0700611472,-0.0122343302,-0.0013867021,
158.793,-3.3238384724,1.4133977890,17.0044364929,0.0642167255,0.0413602144,0.0083350539,-115.2943649292,73.6520156860,47.7978515625,0.0274410248,0.0624874532,0.0186276436,17.2578067780,83.3232116699,122.8990173340,0.0244678259,0.0245303810,0.0166036487,43.1969490051,41.0709686279,103.1663208008,0.0642198920,-0.0083352327,-0.0052645802,
158.803,-3.3261492252,1.4125949144,17.0073738098,0.0632261485,0.0384708010,0.0054074526,-115.3020019531,73.6526336670,47.8083915710,0.0284206271,0.0624614060,0.0118213892,17.2655925751,83.3242340088,122.9196548462,0.0234933496,0.0250088871,0.0185796618,43.1951332092,41.0724029541,103.1755905151,0.0617974401,-0.0185604692,-0.0042923689,
158.813,-3.3266730309,1.4146143198,17.0083751678,0.0593551397,0.0384798795,0.0039439797,-115.3032989502,73.6514282227,47.8236503601,0.0279263854,0.0546645820,0.0089060664,17.2841377258,83.3264007568,122.9518127441,0.0249626040,0.0220532417,0.0117885470,43.1938552856,41.0738525391,103.1837387085,0.0608398914,-0.0146305561,-0.0003854632,
158.823,-3.3267927170,1.4170430899,17.0094318390,0.0579326712,0.0462943986,0.0039451122,-115.3104171753,73.6500473022,47.8293380737,0.0288962126,0.0541819334,0.0045530796,17.3043231964,83.3277893066,122.9823608398,0.0220357180,0.0264157057,0.0162206292,43.1899490356,41.0741310120,103.1884994507,0.0662146807,-0.0214268565,-0.0013950467,
158.833,-3.3254611492,1.4170975685,17.0105342865,0.0618398711,0.0428532399,0.0010139942,-115.3113479614,73.6474609375,47.8361778259,0.0269303322,0.0493370891,0.0055522919,17.2991504669,83.3287277222,122.9859924316,0.0269204378,0.0205705166,0.0191591382,43.1850852966,41.0709342957,103.1926498413,0.0691023469,-0.0194521546,0.0043938756,
158.843,-3.3262565136,1.4136323929,17.0135898590,0.0661739409,0.0394492075,0.0068726540,-115.3146209717,73.6474151611,47.8382530212,0.0269300938,0.0488423109,0.0094735026,17.3001194000,83.3333435059,122.9942855835,0.0288829207,0.0225456059,0.0119126439,43.1838531494,41.0726013184,103.1977005005,0.0637531281,-0.0204038620,-0.0082986951,
