Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
203.933,-3.3498075008,1.4036328793,22.2618732452,0.0596518219,0.0466956161,0.0015212297,-113.3760070801,74.8162384033,53.0066146851,0.0339384079,0.0562985539,0.0047171116,16.8467216492,83.2697296143,161.4153594971,0.0233823061,0.0241002738,0.0149961114,43.1284751892,41.1626434326,133.4643402100,0.0659136772,-0.0137947202,-0.0060899258,
203.943,-3.3472301960,1.4027895927,22.2631072998,0.0586605407,0.0471390262,0.0034713745,-113.3810043335,74.8105392456,53.0075340271,0.0319592357,0.0446585566,-0.0035247207,16.8350391388,83.2689666748,161.4141845703,0.0224041939,0.0226549804,0.0252306461,43.1265411377,41.1631851196,133.4725952148,0.0678738356,-0.0137719512,-0.0065910816,
203.953,-3.3483800888,1.4048877954,22.2653961182,0.0572323017,0.0447175987,0.0049382448,-113.3973388672,74.8060913086,52.9986343384,0.0338920355,0.0461623669,-0.0034261346,16.8474349976,83.2669296265,161.4370880127,0.0272828341,0.0226200223,0.0217860937,43.1236114502,41.1619262695,133.4783630371,0.0717636347,-0.0176600218,-0.0032100081,
203.963,-3.3475377560,1.4040020704,22.2671546936,0.0635645092,0.0451912321,0.0132378340,-113.4121398926,74.8025741577,52.9900474548,0.0333876610,0.0510717928,-0.0018753409,16.8722705841,83.2651824951,161.4698028564,0.0253261328,0.0303748846,0.0237274170,43.1236572266,41.1618766785,133.4846496582,0.0678566694,-0.0142428279,-0.0085811019,
203.973,-3.3492939472,1.4060298204,22.2675724030,0.0572522320,0.0383858271,0.0098224878,-113.4317703247,74.7939910889,52.9764862061,0.0328601003,0.0472624302,-0.0110127926,16.8876285553,83.2657394409,161.4950103760,0.0228858590,0.0254639387,0.0222792625,43.1230163574,41.1624221802,133.4908142090,0.0737231970,-0.0152089000,-0.0095589161,
203.983,-3.3491215706,1.4044450521,22.2675724030,0.0611308329,0.0452188067,0.0073804259,-113.4475555420,74.7892990112,52.9663314819,0.0347917080,0.0502357334,-0.0026140213,16.8725547791,83.2649459839,161.4891815186,0.0253256559,0.0206076801,0.0188413262,43.1235427856,41.1620445251,133.4972381592,0.0693237185,-0.0137521625,-0.0027211905,
203.993,-3.3482587337,1.4064022303,22.2667675018,0.0616532639,0.0476451330,0.0127514005,-113.4666519165,74.7859497070,52.9528846741,0.0313584208,0.0487868786,-0.0059289932,16.8898162842,83.2645950317,161.5138244629,0.0263015032,0.0259422362,0.0227504969,43.1241798401,41.1617584229,133.5038146973,0.0693199635,-0.0137604475,-0.0066241026,
204.003,-3.3522770405,1.4070591927,22.2684478760,0.0601998828,0.0389260426,0.0108025074,-113.4791641235,74.7827911377,52.9435653687,0.0367150307,0.0444200486,-0.0019489527,16.9097461700,83.2686233521,161.5422973633,0.0282628536,0.0249462724,0.0115987659,43.1254158020,41.1644783020,133.5107421875,0.0659377575,-0.0142392516,-0.0095198750,
204.013,-3.3538022041,1.4073905945,22.2701892853,0.0592291020,0.0433471352,0.0117807388,-113.4768066406,74.7769851685,52.9495277405,0.0332704782,0.0430473238,0.0029627681,16.9333076477,83.2705383301,161.5737304688,0.0277785063,0.0283266604,0.0184791684,43.1254348755,41.1650238037,133.5170288086,0.0688745379,-0.0108171701,-0.0085386634,
204.023,-3.3531801701,1.4087740183,22.2713146210,0.0553469881,0.0423597023,0.0098277330,-113.4806900024,74.7712936401,52.9485359192,0.0337326527,0.0436163396,0.0035055280,16.9467563629,83.2694091797,161.5927276611,0.0287527442,0.0263413191,0.0272585750,43.1269989014,41.1626434326,133.5246582031,0.0737261176,-0.0103626251,-0.0085445642,
204.033,-3.3527882099,1.4103276730,22.2711658478,0.0587920658,0.0438176766,0.0098279715,-113.4922409058,74.7688217163,52.9406166077,0.0346978903,0.0480278134,0.0001528859,16.9535999298,83.2697296143,161.6076354980,0.0277768373,0.0233995318,0.0233613253,43.1266708374,41.1613502502,133.5310974121,0.0741974115,-0.0147641897,-0.0100232363,
204.043,-3.3531634808,1.4078629017,22.2729969025,0.0646084398,0.0452891216,0.0078741312,-113.5074005127,74.7660980225,52.9300193787,0.0376151204,0.0509714335,-0.0041594505,16.9603328705,83.2689437866,161.6230773926,0.0219158530,0.0228940845,0.0233529210,43.1254348755,41.1582756042,133.5350952148,0.0736687183,-0.0147764087,-0.0027359724,
204.053,-3.3546080589,1.4085764885,22.2734546661,0.0616911985,0.0438494273,0.0049463511,-113.5170211792,74.7625808716,52.9242439270,0.0332044363,0.0519849658,0.0002993345,16.9444446564,83.2678375244,161.6159210205,0.0267964005,0.0204785764,0.0286958218,43.1289749146,41.1588973999,133.5430908203,0.0702589154,-0.0138289928,-0.0114879608,
