Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
2308.083,-3.2277259827,1.3394746780,-120.1447525024,0.0643917397,0.0440822653,0.0072318316,-118.3258209229,76.5651702881,81.2208175659,0.0405059457,0.0512428135,0.0131372809,-1.2332235575,82.3196716309,-26.8164710999,0.0247205496,0.0209764093,0.0283980221,26.2672576904,54.9633293152,82.3148651123,0.0751324296,0.0026717484,-0.0032821894,
2308.093,-3.2266175747,1.3361927271,-120.1441802979,0.0716586933,0.0484575629,0.0106472969,-118.2980346680,76.5461349487,81.2396697998,0.0340810418,0.0579283834,0.0156315565,-1.2246133089,82.3223495483,-26.8020229340,0.0198439956,0.0238848329,0.0118400156,26.2683238983,54.9638519287,82.3189697266,0.0785556436,0.0051068664,0.0006355047,
2308.103,-3.2280449867,1.3356601000,-120.1423797607,0.0579775274,0.0372519791,0.0121134520,-118.2667922974,76.5331497192,81.2609329224,0.0340282917,0.0606234074,0.0146465898,-1.2237414122,82.3224105835,-26.7971229553,0.0237503648,0.0233944505,0.0216080695,26.2682876587,54.9632568359,82.3208007813,0.0809910893,-0.0007559061,0.0103933811,
2308.113,-3.2260510921,1.3354754448,-120.1406173706,0.0609039888,0.0450297408,0.0077167749,-118.2410430908,76.5227279663,81.2781295776,0.0286148190,0.0627811700,0.0112190843,-1.2404103279,82.3233261108,-26.8093814850,0.0237525105,0.0239216983,0.0186952353,26.2727909088,54.9658279419,82.3262252808,0.0727160573,0.0060557723,-0.0042022467,
2308.123,-3.2267656326,1.3368991613,-120.1401824951,0.0594639890,0.0377179384,0.0121124983,-118.2286682129,76.5175476074,81.2875366211,0.0324999690,0.0672767460,0.0082862973,-1.2522470951,82.3248901367,-26.8175678253,0.0276623964,0.0278553069,0.0162794590,26.2729034424,54.9672889709,82.3294830322,0.0639416575,-0.0007719100,0.0080240965,
2308.133,-3.2276713848,1.3331995010,-120.1383209229,0.0667236596,0.0391986482,0.0062527061,-118.2195816040,76.5164947510,81.3001098633,0.0388433337,0.0668216795,0.0136332512,-1.2482169867,82.3249053955,-26.8092155457,0.0261976123,0.0312637538,0.0236046016,26.2780876160,54.9673805237,82.3382568359,0.0815206766,0.0069944859,-0.0070886612,
2308.143,-3.2278544903,1.3321201801,-120.1365051270,0.0598688833,0.0416432619,0.0111352205,-118.2097778320,76.5201110840,81.3193435669,0.0373932123,0.0697163939,0.0130806565,-1.2570918798,82.3259582520,-26.8119583130,0.0237586498,0.0283546299,0.0187382996,26.2810440063,54.9652366638,82.3433837891,0.0814992189,0.0035364628,-0.0002670288,
2308.153,-3.2279369831,1.3309414387,-120.1365890503,0.0637545660,0.0401798822,0.0008809566,-118.2081680298,76.5255813599,81.3357315063,0.0427865386,0.0667084754,0.0125427842,-1.2480871677,82.3228073120,-26.7959728241,0.0242395997,0.0283345431,0.0304045677,26.2859096527,54.9662818909,82.3516921997,0.0697909594,0.0059407651,-0.0021851063,
2308.163,-3.2271029949,1.3305969238,-120.1347961426,0.0593540221,0.0430950522,0.0086923838,-118.2077178955,76.5309143066,81.3502273560,0.0384137034,0.0622354746,0.0105454922,-1.2627629042,82.3221206665,-26.8018360138,0.0271676779,0.0225100368,0.0216045678,26.2857875824,54.9654273987,82.3544845581,0.0839425325,0.0005653501,0.0007331371,
2308.173,-3.2267017365,1.3305805922,-120.1335830688,0.0559357665,0.0416232198,0.0086920261,-118.2147521973,76.5367202759,81.3543319702,0.0364841819,0.0548113585,0.0100361109,-1.2453178167,82.3222808838,-26.7774391174,0.0266797543,0.0302813202,0.0211188346,26.2844314575,54.9664764404,82.3567810059,0.0810233355,0.0020490289,-0.0012122393,
2308.183,-3.2295196056,1.3295531273,-120.1330642700,0.0612889305,0.0348364003,0.0028349161,-118.2351989746,76.5445556641,81.3411941528,0.0345628858,0.0566084832,0.0051644444,-1.2215887308,82.3204116821,-26.7439994812,0.0256988406,0.0238783807,0.0284098387,26.2818641663,54.9671745300,82.3587493896,0.0776123405,-0.0042712092,-0.0021917820,
2308.193,-3.2279679775,1.3287644386,-120.1325149536,0.0627400205,0.0435984433,0.0067392588,-118.2586364746,76.5544815063,81.3246231079,0.0355797410,0.0622744411,0.0041927099,-1.2203567028,82.3194427490,-26.7344894409,0.0237434506,0.0233875662,0.0235090852,26.2812385559,54.9687957764,82.3606262207,0.0678629875,-0.0003490448,0.0036856532,
2308.203,-3.2287678719,1.3276350498,-120.1326522827,0.0636968762,0.0333584994,0.0038099289,-118.2788314819,76.5643234253,81.3135375977,0.0287837386,0.0567179918,0.0071161985,-1.2199231386,82.3205642700,-26.7234077454,0.0256991982,0.0263158232,0.0201102644,26.2848587036,54.9698524475,82.3671417236,0.0747095346,0.0079259276,-0.0011674166,
2308.213,-3.2295811176,1.3272334337,-120.1326675415,0.0568539277,0.0397203341,0.0028339624,-118.3002471924,76.5718536377,81.3018264771,0.0380915999,0.0555888712,0.0081093311,-1.2133337259,82.3225860596,-26.7062931061,0.0276570320,0.0311823338,0.0123335421,26.2837657928,54.9709434509,82.3709793091,0.0683727860,0.0045245886,0.0007947087,
2308.223,-3.2267005444,1.3250895739,-120.1307830811,0.0612110533,0.0460178517,0.0042951107,-118.3381271362,76.5787811279,81.2763366699,0.0361665487,0.0588304698,-0.0025525689,-1.2102718353,82.3227386475,-26.6920433044,0.0242394209,0.0277571082,0.0196589530,26.2829456329,54.9721603394,82.3741683960,0.0722912550,-0.0008313656,0.0032481551,
2308.233,-3.2246642113,1.3231102228,-120.1289215088,0.0606882349,0.0430527329,0.0057571530,-118.3715057373,76.5829315186,81.2562789917,0.0386247635,0.0572390258,0.0033930540,-1.2037564516,82.3204345703,-26.6760158539,0.0252106190,0.0262777060,0.0274331570,26.2785739899,54.9732360840,82.3749847412,0.0727902651,-0.0056681633,-0.0016404390,
2308.243,-3.2245194912,1.3218179941,-120.1289520264,0.0621305294,0.0430502445,0.0038035512,-118.3819122314,76.5857238770,81.2596817017,0.0357064009,0.0542475879,0.0151265264,-1.1904071569,82.3201828003,-26.6513214111,0.0256983042,0.0262463242,0.0230322778,26.2750492096,54.9737586975,82.3776473999,0.0698658228,0.0026676655,0.0081164241,
