Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
2340.253,-3.2225837708,1.3209909201,-116.8513107300,0.0582098514,0.0361806080,0.0018482208,-115.3355102539,75.8240203857,97.6237335205,0.0403488874,0.0543669164,0.0076117516,-1.0356627703,82.2430343628,-0.9055784345,0.0274705887,0.0239519048,0.0265921354,26.3873710632,54.9832458496,93.6979904175,0.0758202076,0.0056252480,0.0023893714,
2340.263,-3.2219913006,1.3203059435,-116.8513641357,0.0625924245,0.0444710776,0.0155191422,-115.3374786377,75.8261947632,97.6286621094,0.0393816233,0.0597014129,0.0090687275,-1.0401130915,82.2408523560,-0.9024568200,0.0308834314,0.0244514607,0.0324145555,26.3839035034,54.9857025146,93.6987838745,0.0719385743,-0.0006757081,-0.0034542084,
2340.273,-3.2214722633,1.3201930523,-116.8502120972,0.0606373325,0.0420206338,0.0106357932,-115.3520965576,75.8257675171,97.6216201782,0.0423094630,0.0567507744,0.0008276701,-1.0200487375,82.2413406372,-0.8742810488,0.0264900327,0.0322160088,0.0265619606,26.3880653381,54.9860725403,93.7060546875,0.0704774261,0.0046603680,0.0009635091,
2340.283,-3.2223916054,1.3196184635,-116.8509140015,0.0616038702,0.0415483788,0.0028238893,-115.3477478027,75.8291244507,97.6327209473,0.0403707027,0.0591495484,0.0154349804,-1.0393794775,82.2417144775,-0.8848567009,0.0250260830,0.0224963296,0.0246161968,26.3845920563,54.9847145081,93.7066421509,0.0812060237,0.0002883971,0.0043486953,
2340.293,-3.2238891125,1.3229039907,-116.8498611450,0.0528721362,0.0371798612,0.0062448978,-115.3554534912,75.8320846558,97.6332321167,0.0384302139,0.0551843047,0.0130022168,-1.0175930262,82.2448806763,-0.8549749851,0.0245452523,0.0331856571,0.0178325474,26.3808059692,54.9857139587,93.7064819336,0.0753566623,-0.0035775006,0.0004383326,
2340.303,-3.2245044708,1.3221496344,-116.8486709595,0.0606714748,0.0445148200,0.0086860657,-115.3494186401,75.8361358643,97.6448745728,0.0306350589,0.0595277846,0.0139259696,-1.0094670057,82.2454833984,-0.8379311562,0.0269880891,0.0248653237,0.0193086565,26.3774623871,54.9873962402,93.7068328857,0.0675610304,-0.0010954142,0.0053277612,
2340.313,-3.2241675854,1.3230024576,-116.8487396240,0.0567801036,0.0415792428,0.0038036704,-115.3570251465,75.8386001587,97.6427917480,0.0369932055,0.0584999770,0.0080783367,-1.0091766119,82.2455444336,-0.8305472732,0.0264999270,0.0224232376,0.0217489302,26.3794155121,54.9906234741,93.7129669189,0.0729644299,0.0037903190,0.0000066161,
2340.323,-3.2227735519,1.3232325315,-116.8482055664,0.0592255257,0.0430198014,0.0081968307,-115.3646774292,75.8378982544,97.6392669678,0.0379667878,0.0497069359,0.0046951175,-1.0220303535,82.2451858521,-0.8346168995,0.0225928426,0.0234304965,0.0188153684,26.3822822571,54.9944877625,93.7187042236,0.0725148320,0.0018360615,-0.0116494894,
2340.333,-3.2248549461,1.3235157728,-116.8477020264,0.0611835942,0.0415912010,0.0081992149,-115.3638687134,75.8362121582,97.6459197998,0.0330767632,0.0565703809,0.0061690211,-1.0300738811,82.2462692261,-0.8349691629,0.0245485306,0.0210079178,0.0202988535,26.3824691772,54.9928169250,93.7226028442,0.0724981427,0.0057300031,0.0107904077,
2340.343,-3.2259032726,1.3225589991,-116.8459625244,0.0636083037,0.0386798009,0.0077115297,-115.3580627441,75.8353195190,97.6577301025,0.0340495110,0.0531767011,0.0134772062,-1.0527505875,82.2472839355,-0.8488557935,0.0201563835,0.0210615881,0.0188531429,26.3812789917,54.9950447083,93.7247009277,0.0754501224,0.0013603866,0.0010486245,
2340.353,-3.2268030643,1.3228120804,-116.8435897827,0.0572650656,0.0391837507,0.0052710772,-115.3507690430,75.8351516724,97.6668472290,0.0350253582,0.0502631515,0.0188213587,-1.0427492857,82.2462234497,-0.8322929144,0.0250366926,0.0225029476,0.0276237428,26.3791217804,54.9946212769,93.7262039185,0.0783755779,-0.0010644794,0.0020094514,
2340.363,-3.2269110680,1.3228085041,-116.8430252075,0.0577532835,0.0421153232,0.0038062930,-115.3496932983,75.8334655762,97.6722640991,0.0340415835,0.0551735610,0.0095518231,-1.0526148081,82.2453613281,-0.8357434273,0.0250346661,0.0215501748,0.0271192938,26.3787174225,54.9978599548,93.7292633057,0.0754783154,-0.0034816563,-0.0086925626,
