Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
2604.713,-3.2151949406,1.3320107460,-89.2576370239,0.0579138473,0.0438641310,0.0057513714,-112.1190719604,75.6569519043,147.9596252441,0.0410954952,0.0664245784,0.0111631155,-3.1795861721,82.3439865112,-154.2176208496,0.0291717052,0.0250546783,0.0241050124,26.8280124664,55.1749801636,-163.1108703613,0.0792006850,0.0004737973,-0.0058832169,
2604.723,-3.2137260437,1.3334817886,-89.2570419312,0.0525684208,0.0433502272,0.0023329258,-112.1093444824,75.6576385498,147.9717102051,0.0406101942,0.0556885004,0.0120962262,-3.1784594059,82.3457260132,-154.2102203369,0.0272226334,0.0270035267,0.0158333182,26.8277816772,55.1760940552,-163.1060791016,0.0743290186,0.0039010644,-0.0014752746,
2604.733,-3.2149846554,1.3323580027,-89.2565078735,0.0637792796,0.0423956215,0.0033102036,-112.1023559570,75.6581039429,147.9817962646,0.0440301895,0.0566680729,0.0086470246,-3.1982908249,82.3463134766,-154.2213592529,0.0238060355,0.0246081054,0.0217060447,26.8304958344,55.1765632629,-163.1002349854,0.0797047615,0.0029033124,-0.0063399673,
2604.743,-3.2134137154,1.3312399387,-89.2558975220,0.0618066490,0.0457862467,0.0081909895,-112.0922164917,75.6599578857,147.9933166504,0.0411084890,0.0576325059,0.0173835754,-3.1960964203,82.3451690674,-154.2116546631,0.0223385096,0.0255806446,0.0265680552,26.8277778625,55.1765556335,-163.0999603271,0.0704273582,-0.0019553304,0.0024369955,
2604.753,-3.2135818005,1.3302986622,-89.2553558350,0.0632550716,0.0418829396,0.0062375665,-112.0802459717,75.6603927612,148.0102386475,0.0464814901,0.0566689670,0.0119616389,-3.1961498260,82.3455505371,-154.2048950195,0.0306401849,0.0285100490,0.0216928124,26.8287162781,55.1778717041,-163.0947113037,0.0689756274,0.0063456297,0.0009930730,
2604.763,-3.2144498825,1.3310742378,-89.2535705566,0.0554561019,0.0414097682,0.0096566081,-112.0767669678,75.6593170166,148.0179290771,0.0455002785,0.0547384918,0.0090247393,-3.2101011276,82.3474197388,-154.2111968994,0.0272265673,0.0207285136,0.0212385058,26.8353099823,55.1790046692,-163.0855712891,0.0719165802,0.0087356269,-0.0018926859,
2604.773,-3.2157733440,1.3332469463,-89.2530746460,0.0545174517,0.0399679318,0.0067291260,-112.0787963867,75.6571578979,148.0215301514,0.0357252955,0.0591632128,0.0056285858,-3.2284729481,82.3470077515,-154.2214202881,0.0257607698,0.0227251798,0.0270930529,26.8299121857,55.1810913086,-163.0852050781,0.0743787885,-0.0068278015,0.0044575930,
2604.783,-3.2152714729,1.3335890770,-89.2525024414,0.0589179546,0.0463068411,0.0106351376,-112.0798950195,75.6560363770,148.0270996094,0.0415798426,0.0586905479,0.0090580583,-3.2463679314,82.3470382690,-154.2305908203,0.0277139544,0.0232554972,0.0212354064,26.8321323395,55.1820449829,-163.0809020996,0.0753648877,0.0053656995,0.0039916635,
2604.793,-3.2149040699,1.3332034349,-89.2506942749,0.0574463792,0.0414176285,0.0116108656,-112.0776824951,75.6541366577,148.0348052979,0.0405950546,0.0533525348,0.0158970952,-3.2456567287,82.3452377319,-154.2205963135,0.0252683759,0.0276501179,0.0324348807,26.8327960968,55.1815986633,-163.0757751465,0.0763369799,0.0019388795,0.0025239587,
2604.803,-3.2122132778,1.3352143764,-89.2489013672,0.0550400615,0.0496714935,-0.0025507212,-112.0825424194,75.6567840576,148.0354156494,0.0376768112,0.0650221705,0.0095523000,-3.2462782860,82.3451690674,-154.2129364014,0.0189205408,0.0227687657,0.0251109004,26.8313751221,55.1815681458,-163.0735931396,0.0763366818,0.0024395883,-0.0009008646,
