Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
2538.223,-3.2189486027,1.3562827110,-96.3159332275,0.0529662669,0.0468586534,0.0106480122,-112.3815689087,75.8140640259,152.5527343750,0.0393297672,0.0591517389,0.0156049728,-2.5456829071,82.4397125244,153.3289947510,0.0269514918,0.0254457593,0.0241981149,26.8584136963,55.1990432739,169.5304107666,0.0755342245,0.0032886863,0.0053034425,
2538.233,-3.2223682404,1.3546844721,-96.3141250610,0.0612391606,0.0391057655,-0.0010680556,-112.4047470093,75.8113632202,152.5368041992,0.0402947664,0.0620868504,-0.0057699680,-2.5560467243,82.4401702881,153.3275909424,0.0259760022,0.0205866992,0.0266472101,26.8601093292,55.1959800720,169.5328369141,0.0759919882,0.0086248517,0.0052718520,
2538.243,-3.2275693417,1.3536865711,-96.3123703003,0.0617100298,0.0348018631,0.0106555223,-112.3929290771,75.8120269775,152.5554656982,0.0363913774,0.0611184239,0.0210344195,-2.5368537903,82.4378128052,153.3554840088,0.0289002657,0.0293329954,0.0256282687,26.8533554077,55.1907272339,169.5306701660,0.0656857491,0.0018150210,0.0124986172,
2538.253,-3.2275698185,1.3556780815,-96.3112792969,0.0573502481,0.0445674546,0.0047968030,-112.3985366821,75.8092422485,152.5564575195,0.0358911753,0.0557817817,0.0069144964,-2.5285484791,82.4413986206,153.3738403320,0.0250022411,0.0258930027,0.0120176673,26.8469867706,55.1822204590,169.5295410156,0.0782962441,0.0106056333,0.0123610497,
2538.263,-3.2278540134,1.3531386852,-96.3106536865,0.0626770258,0.0392013676,0.0130967498,-112.3907318115,75.8101348877,152.5687103271,0.0393129587,0.0601750016,0.0185964704,-2.5193328857,82.4422225952,153.3923339844,0.0259807110,0.0297772288,0.0276561379,26.8430423737,55.1777801514,169.5323028564,0.0821582675,0.0047527552,0.0030096173,
2538.273,-3.2281153202,1.3538274765,-96.3107147217,0.0573179573,0.0416473076,0.0028434992,-112.3933639526,75.8109436035,152.5718383789,0.0417578220,0.0611347556,0.0137189031,-2.5155618191,82.4431610107,153.4067687988,0.0230531693,0.0258615464,0.0257179737,26.8438568115,55.1763496399,169.5399780273,0.0772612095,0.0013182759,0.0103192329,
2538.283,-3.2287728786,1.3546011448,-96.3089981079,0.0597728603,0.0421470255,0.0101686120,-112.3828582764,75.8126678467,152.5883026123,0.0388355255,0.0591723621,0.0165956616,-2.5245316029,82.4445571899,153.4078216553,0.0274509192,0.0239281654,0.0208604932,26.8551788330,55.1783561707,169.5561828613,0.0811874866,0.0085546672,-0.0037649870,
2538.293,-3.2288405895,1.3540942669,-96.3078079224,0.0597640127,0.0421482138,0.0077271461,-112.3853912354,75.8131408691,152.5924072266,0.0398141146,0.0616017580,0.0097667575,-2.5629839897,82.4465637207,153.3805847168,0.0274555087,0.0215744823,0.0184564590,26.8631324768,55.1799392700,169.5678558350,0.0865743756,0.0031232238,0.0036163330,
2538.303,-3.2290918827,1.3543026447,-96.3072967529,0.0592793748,0.0372697860,0.0077273846,-112.3940429688,75.8112945557,152.5912170410,0.0383413434,0.0557571352,0.0024887919,-2.5719146729,82.4499130249,153.3809967041,0.0284397602,0.0259871483,0.0141204596,26.8724861145,55.1835365295,169.5783538818,0.0807508230,0.0040397048,-0.0006912947,
2538.313,-3.2301347256,1.3543124199,-96.3068008423,0.0622092336,0.0387527868,0.0101699829,-112.3930358887,75.8125305176,152.6009216309,0.0402997732,0.0601342022,0.0088245869,-2.5794029236,82.4515228271,153.3823394775,0.0289317369,0.0240501463,0.0200080276,26.8795509338,55.1860046387,169.5870666504,0.0744277835,0.0069227219,-0.0006268024,
2538.323,-3.2282800674,1.3545820713,-96.3055648804,0.0548897162,0.0445798449,0.0072386265,-112.3834838867,75.8128128052,152.6173706055,0.0403009653,0.0591690540,0.0107379556,-2.5741472244,82.4533996582,153.3970184326,0.0284477472,0.0259896666,0.0195507407,26.8925476074,55.1868820190,169.5983581543,0.0739482641,0.0151134729,-0.0093472004,
2538.333,-3.2275702953,1.3552399874,-96.3043899536,0.0578308851,0.0470088758,0.0077264309,-112.3765258789,75.8116531372,152.6325531006,0.0383428931,0.0548036695,0.0160887837,-2.5757899284,82.4537353516,153.4024505615,0.0264953971,0.0215986818,0.0268809795,26.8889789581,55.1866912842,169.5989379883,0.0588096380,0.0029370785,0.0106549263,
2538.343,-3.2293760777,1.3553901911,-96.3020858765,0.0617397539,0.0382512696,0.0008921027,-112.3792037964,75.8097610474,152.6356658936,0.0363816619,0.0538522899,0.0097639561,-2.5811672211,82.4562835693,153.4047393799,0.0260129571,0.0225857496,0.0215538144,26.8850898743,55.1858825684,169.6004028320,0.0719851851,0.0015014708,0.0057434440,
2538.353,-3.2314803600,1.3545277119,-96.2997741699,0.0631895512,0.0329168551,0.0023586750,-112.3875961304,75.8116149902,152.6295013428,0.0359013081,0.0601571798,0.0073439479,-2.5757553577,82.4556121826,153.4188690186,0.0304059386,0.0274565369,0.0298426151,26.8781223297,55.1856117249,169.5997009277,0.0700293183,-0.0033211410,0.0047321320,
2538.363,-3.2308602333,1.3540259600,-96.2992095947,0.0617159493,0.0446248166,0.0062644482,-112.3950424194,75.8099441528,152.6271362305,0.0354058743,0.0582179129,0.0015249848,-2.5784177780,82.4536056519,153.4243469238,0.0255185366,0.0255111158,0.0307853818,26.8766098022,55.1845779419,169.6057128906,0.0841791630,0.0020567477,0.0008060932,
2538.373,-3.2305727005,1.3533971310,-96.2981109619,0.0646346658,0.0412018448,0.0116346478,-112.4010772705,75.8105239868,152.6278991699,0.0354083776,0.0640592873,0.0088692904,-2.5877187252,82.4536285400,153.4255676270,0.0225889087,0.0260208994,0.0219988227,26.8795280457,55.1857147217,169.6134643555,0.0773545504,-0.0008915663,0.0032750964,
2538.383,-3.2296922207,1.3535826206,-96.2974624634,0.0548722744,0.0455810353,0.0008920431,-112.4091720581,75.8111648560,152.6276702881,0.0368759632,0.0611047447,0.0064560175,-2.6143584251,82.4553985596,153.4101867676,0.0328468680,0.0226633400,0.0166593790,26.8863525391,55.1883583069,169.6250305176,0.0778691769,0.0015062690,-0.0015433431,
2538.393,-3.2297258377,1.3532476425,-96.2968750000,0.0568195581,0.0402105376,0.0052860975,-112.4132919312,75.8090896606,152.6326141357,0.0427264571,0.0577142239,0.0113683939,-2.6185953617,82.4556350708,153.4173583984,0.0308942795,0.0202315450,0.0264301300,26.8870944977,55.1896667480,169.6306457520,0.0725111365,-0.0038629472,0.0106837749,
2538.403,-3.2282721996,1.3535511494,-96.2962646484,0.0568248518,0.0475094244,0.0082145929,-112.4226913452,75.8071289063,152.6341552734,0.0417414904,0.0635874569,0.0070241094,-2.6060528755,82.4552230835,153.4415435791,0.0347995758,0.0319215506,0.0200741887,26.8920955658,55.1878890991,169.6369934082,0.0803058743,0.0029169917,0.0009179115,
2538.413,-3.2280683517,1.3527055979,-96.2962493896,0.0587632246,0.0431113616,0.0135850906,-112.4264907837,75.8031463623,152.6426391602,0.0475838184,0.0538783669,0.0080412030,-2.6111195087,82.4547195435,153.4458770752,0.0299156308,0.0250977427,0.0249489546,26.8898258209,55.1847953796,169.6374969482,0.0827164650,0.0024288893,0.0077042580,
2538.423,-3.2293524742,1.3499082327,-96.2962341309,0.0631089509,0.0402041115,0.0038195252,-112.4284210205,75.8009262085,152.6490325928,0.0431798100,0.0573269725,0.0105046034,-2.5951142311,82.4517593384,153.4700927734,0.0240494609,0.0255512148,0.0283149481,26.8827838898,55.1837158203,169.6347656250,0.0709869862,-0.0038631558,0.0066820979,
2538.433,-3.2296204567,1.3500677347,-96.2951049805,0.0616468862,0.0436267406,0.0057730079,-112.4276351929,75.8013763428,152.6545867920,0.0363457799,0.0582978725,0.0104985833,-2.5924017429,82.4519729614,153.4798431396,0.0230733752,0.0235916376,0.0195292234,26.8826198578,55.1816673279,169.6382598877,0.0821970701,0.0044258833,0.0086085200,
2538.443,-3.2304968834,1.3473002911,-96.2939529419,0.0674579740,0.0372944139,0.0023547411,-112.4074249268,75.7986068726,152.6751098633,0.0368221998,0.0456788540,0.0138540268,-2.5793178082,82.4530105591,153.4997711182,0.0255171657,0.0303964615,0.0166155696,26.8789844513,55.1835021973,169.6404418945,0.0778207779,0.0010520816,0.0012912750,
2538.453,-3.2296152115,1.3489842415,-96.2928390503,0.0582100116,0.0455798022,-0.0015516281,-112.4151992798,75.7994918823,152.6663513184,0.0358494520,0.0559062660,-0.0022340417,-2.5670030117,82.4526443481,153.5163269043,0.0289342999,0.0328096002,0.0249088407,26.8786373138,55.1851844788,169.6446380615,0.0734429955,0.0044839978,0.0027759075,
2538.463,-3.2317819595,1.3505284786,-96.2917861938,0.0567721128,0.0348753221,0.0047987700,-112.4144515991,75.8017654419,152.6669158936,0.0417185426,0.0583132803,0.0094670057,-2.5627441406,82.4481964111,153.5269012451,0.0211116076,0.0254788995,0.0336217284,26.8807430267,55.1873435974,169.6505126953,0.0788356662,0.0025262237,-0.0069523454,
2538.473,-3.2303979397,1.3521571159,-96.2906112671,0.0543591231,0.0451050811,0.0052863955,-112.4015731812,75.8054275513,152.6806030273,0.0471053123,0.0592546165,0.0196462274,-2.5674407482,82.4483871460,153.5298004150,0.0299010873,0.0245131105,0.0184880495,26.8827018738,55.1878013611,169.6544036865,0.0754222274,0.0029999316,0.0062456131,
