Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
2728.973,-3.1985278130,1.2962619066,-76.5766677856,0.0626611710,0.0372269154,0.0042561889,-92.7882614136,-13.9024658203,160.0176544189,-0.0596057624,0.0459910631,0.0145195723,-37.5755920410,83.5525283813,-105.4593734741,0.0312728882,0.0247448981,0.0193215609,29.3775463104,53.7063636780,-103.4587860107,0.0877323151,0.0039605796,0.0006244183,
2728.983,-3.1963038445,1.2964565754,-76.5742721558,0.0597348809,0.0479303524,0.0086482167,-92.8926696777,-13.8601989746,160.0825195313,-0.0461943001,0.0260609388,-0.0027470589,-37.3488731384,83.5611724854,-105.2052307129,0.0327546597,0.0252736211,0.0196512938,29.3545913696,53.7095642090,-103.4766387939,0.0833708644,0.0007714629,0.0083594322,
2728.993,-3.1979730129,1.2976340055,-76.5713272095,0.0563374609,0.0342875272,0.0066975951,-92.9892272949,-13.8133230209,160.1436157227,-0.0361225307,0.0120123029,-0.0094027519,-37.0904235840,83.5690917969,-104.9280929565,0.0205631256,0.0179462731,0.0131000876,29.3293228149,53.7126960754,-103.4998931885,0.0843797922,-0.0009324253,0.0092468262,
2729.003,-3.1971955299,1.2965762615,-76.5713958740,0.0636432171,0.0430630669,0.0086494684,-93.0718917847,-13.7653226852,160.1988677979,-0.0221253335,-0.0044633746,-0.0118992925,-36.8584938049,83.5756225586,-104.6895141602,0.0195993185,0.0116505325,0.0070540011,29.3098297119,53.7177009583,-103.5209884644,0.0746658444,0.0036721826,0.0067680478,
2729.013,-3.1973357201,1.2971894741,-76.5695877075,0.0558414161,0.0440420583,0.0037672520,-93.1328887939,-13.7090702057,160.2407226563,-0.0206833780,-0.0257707834,-0.0176897049,-36.6106796265,83.5778884888,-104.4487533569,0.0132560730,0.0200223327,0.0092312098,29.2921485901,53.7234458923,-103.5435333252,0.0752134323,-0.0010118484,0.0130966902,
2729.023,-3.1970109940,1.2998526096,-76.5703125000,0.0524699166,0.0415949412,0.0032792091,-93.1560058594,-13.6480188370,160.2687377930,-0.0255073905,-0.0343298912,-0.0128895640,-36.3933715820,83.5723571777,-104.2480392456,0.0186163783,0.0197309554,0.0220824480,29.2796630859,53.7307624817,-103.5629119873,0.0664999485,-0.0042669773,0.0121467113,
2729.033,-3.1963279247,1.2987095118,-76.5697326660,0.0617273189,0.0406065024,0.0037671328,-93.1406402588,-13.5806312561,160.2836914063,-0.0414541662,-0.0496641994,0.0015136600,-36.2162284851,83.5661697388,-104.0920562744,0.0190925598,0.0278092623,0.0193490982,29.2760601044,53.7344360352,-103.5760421753,0.0728855133,-0.0012795925,0.0082675219,
2729.043,-3.1936807632,1.2987864017,-76.5703887939,0.0592872538,0.0454431958,0.0013226867,-93.0857620239,-13.5114212036,160.2858276367,-0.0563931018,-0.0556789637,0.0162238479,-36.0960540771,83.5553283691,-103.9880828857,0.0141885281,0.0418860316,0.0444477499,29.2859954834,53.7420005798,-103.5708236694,0.0636862516,0.0030775070,-0.0037965775,
2729.053,-3.1944713593,1.2982348204,-76.5704879761,0.0617190339,0.0376444794,0.0047411919,-93.0006027222,-13.4467458725,160.2808074951,-0.0748266429,-0.0563163757,0.0382313132,-36.1011962891,83.5478515625,-103.9946823120,0.0131973028,0.0434330106,0.0492357016,29.3009185791,53.7475280762,-103.5549926758,0.0613018870,0.0054225326,-0.0075597763,
2729.063,-3.1941690445,1.3002225161,-76.5699996948,0.0573591851,0.0434985422,0.0081597567,-92.8994598389,-13.3883962631,160.2769470215,-0.0792071372,-0.0511098504,0.0462943316,-36.2065773010,83.5428085327,-104.0842208862,0.0131874084,0.0426774621,0.0512428880,29.3195343018,53.7485160828,-103.5256500244,0.0603355765,0.0135625601,-0.0015940666,
2729.073,-3.1938943863,1.3014097214,-76.5688705444,0.0559150577,0.0390992016,0.0057184696,-92.7922210693,-13.3336086273,160.2849121094,-0.0826713443,-0.0175961852,0.0605993271,-36.4161148071,83.5398635864,-104.2620773315,0.0205058455,0.0337674916,0.0426604450,29.3406410217,53.7432670593,-103.4871215820,0.0680938363,0.0123597980,-0.0030167103,
2729.083,-3.1922590733,1.3023680449,-76.5664672852,0.0569083393,0.0459066257,0.0042526722,-92.7005386353,-13.2847023010,160.3154754639,-0.0833055079,0.0046472549,0.0649117827,-36.6522331238,83.5364913940,-104.4517974854,0.0200109482,0.0336917341,0.0404552221,29.3616981506,53.7333602905,-103.4452056885,0.0689681768,-0.0015698671,0.0038044453,
2729.093,-3.1949677467,1.3038889170,-76.5665817261,0.0544934720,0.0352115929,0.0052324533,-92.6451263428,-13.2420940399,160.3685455322,-0.0752574950,0.0317167640,0.0503072739,-36.8926200867,83.5400466919,-104.6374206543,0.0229476094,0.0276944637,0.0207685828,29.3877964020,53.7208442688,-103.4019775391,0.0864170790,0.0044565201,-0.0030523539,
