Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
2405.323,-3.2543580532,1.3337296247,-110.2124023438,0.0569672808,0.0425932184,0.0004197359,-112.7746124268,75.3239974976,120.0412902832,0.0386630297,0.0583003759,0.0052221417,-1.7426048517,82.2890701294,50.8521232605,0.0290435553,0.0270767808,0.0220468789,26.5151500702,55.0084609985,117.4367065430,0.0726547241,0.0021984279,0.0066994429,
2405.333,-3.2518141270,1.3363076448,-110.2112960815,0.0555474199,0.0469433740,0.0126253366,-112.7758026123,75.3238601685,120.0435180664,0.0425686836,0.0568364859,0.0120639205,-1.7387925386,82.2865219116,50.8639450073,0.0261079073,0.0285338759,0.0259111077,26.5171241760,55.0073661804,117.4422149658,0.0731320381,0.0026619732,-0.0011183619,
2405.343,-3.2528700829,1.3354529142,-110.2088928223,0.0589504726,0.0386610068,0.0038370490,-112.7796783447,75.3281784058,120.0432586670,0.0401463509,0.0650629401,0.0096102953,-1.7329736948,82.2854003906,50.8766708374,0.0261052847,0.0290090144,0.0239359587,26.5179786682,55.0081214905,117.4459991455,0.0716747642,0.0011942685,-0.0001282096,
2405.353,-3.2530517578,1.3355543613,-110.2071990967,0.0618819296,0.0396407396,0.0033489466,-112.7826843262,75.3291244507,120.0445404053,0.0372208357,0.0596718788,0.0081515312,-1.7226700783,82.2843399048,50.8951187134,0.0270793438,0.0275202692,0.0229421407,26.5178050995,55.0086936951,117.4489364624,0.0760750175,-0.0017302036,-0.0015866160,
2405.363,-3.2539780140,1.3362582922,-110.2073669434,0.0618942082,0.0391685702,0.0126274824,-112.7842025757,75.3323135376,120.0480957031,0.0372349024,0.0615738332,0.0086253285,-1.7202333212,82.2846908569,50.9063224792,0.0236622095,0.0284909010,0.0190405250,26.5171337128,55.0086479187,117.4511337280,0.0707034469,-0.0002596080,0.0076871514,
2405.373,-3.2537083626,1.3368899822,-110.2063064575,0.0623935163,0.0411169827,0.0126273632,-112.7878417969,75.3332290649,120.0479736328,0.0367507339,0.0600876212,0.0091224313,-1.7017785311,82.2822494507,50.9334678650,0.0246330500,0.0294249356,0.0238822699,26.5174903870,55.0097198486,117.4543609619,0.0707141757,-0.0002559721,-0.0025514960,
2405.383,-3.2525925636,1.3332613707,-110.2038345337,0.0667247325,0.0440273210,0.0092068315,-112.7873001099,75.3366317749,120.0539855957,0.0377423167,0.0615014732,0.0130042434,-1.6891665459,82.2811050415,50.9531936646,0.0260952115,0.0259777009,0.0282543153,26.5158805847,55.0092697144,117.4569931030,0.0697330832,0.0041500926,0.0018302202,
2405.393,-3.2525725365,1.3336511850,-110.2033691406,0.0628252849,0.0425621159,0.0048123598,-112.7801971436,75.3366012573,120.0644836426,0.0392069817,0.0561418831,0.0124873519,-1.6912810802,82.2808227539,50.9599380493,0.0304890871,0.0220765769,0.0175088346,26.5161018372,55.0099372864,117.4606018066,0.0697398186,0.0041524172,0.0042811632,
2405.403,-3.2557909489,1.3353463411,-110.2028961182,0.0560189262,0.0377353318,0.0013983250,-112.7861862183,75.3354339600,120.0629882813,0.0426198244,0.0610341132,0.0076362491,-1.6779336929,82.2818145752,50.9803848267,0.0280500054,0.0264390111,0.0184996724,26.5167598724,55.0103340149,117.4650573730,0.0746265650,0.0021958649,-0.0040116906,
2405.413,-3.2554008961,1.3338906765,-110.2016983032,0.0608763397,0.0416348167,0.0057919621,-112.7868881226,75.3360824585,120.0669860840,0.0372515917,0.0600450933,0.0100765824,-1.6783305407,82.2795028687,50.9894218445,0.0285328627,0.0230230987,0.0267627686,26.5174808502,55.0102233887,117.4690399170,0.0790200233,0.0007239282,0.0028260946,
2405.423,-3.2560601234,1.3344925642,-110.1999969482,0.0603985563,0.0421345755,0.0106752515,-112.7830581665,75.3345870972,120.0759201050,0.0435926318,0.0610513389,0.0178830624,-1.6845674515,82.2780761719,50.9900360107,0.0314592123,0.0274331570,0.0257610977,26.5162048340,55.0091362000,117.4704513550,0.0746145844,0.0036580265,0.0072009563,
2405.433,-3.2561440468,1.3333618641,-110.1988067627,0.0618436709,0.0421360619,0.0048161745,-112.7841033936,75.3327484131,120.0803451538,0.0430962443,0.0571724772,0.0095984936,-1.6864018440,82.2735595703,50.9969253540,0.0255892277,0.0240217745,0.0369160920,26.5172615051,55.0072288513,117.4738616943,0.0794783235,0.0002184510,0.0071812868,
2405.443,-3.2569513321,1.3325754404,-110.1976470947,0.0608533919,0.0416618586,0.0106755495,-112.7887649536,75.3306732178,120.0808639526,0.0391808152,0.0571960211,0.0101194978,-1.6833858490,82.2711639404,51.0095520020,0.0319312811,0.0245041847,0.0295470357,26.5175189972,55.0058097839,117.4758605957,0.0794640779,-0.0012577772,-0.0006481409,
2405.453,-3.2564768791,1.3313920498,-110.1970291138,0.0598561801,0.0440950282,0.0072569251,-112.7738723755,75.3323135376,120.0991439819,0.0352817774,0.0576851964,0.0203016996,-1.6738905907,82.2707672119,51.0270156860,0.0246061087,0.0293645859,0.0271015018,26.5175762177,55.0028152466,117.4789886475,0.0818755627,0.0006757975,0.0022435784,
2405.463,-3.2567377090,1.3294252157,-110.1952133179,0.0627515465,0.0436113365,0.0048145652,-112.7837524414,75.3319396973,120.0922012329,0.0372332931,0.0625560582,0.0061844587,-1.6691780090,82.2724685669,51.0393905640,0.0246101022,0.0249580443,0.0163872689,26.5168514252,55.0028419495,117.4813385010,0.0799226761,0.0016590953,-0.0016652346,
2405.473,-3.2587392330,1.3292660713,-110.1952743530,0.0583542399,0.0397399627,0.0092113018,-112.7908859253,75.3301696777,120.0883407593,0.0347840786,0.0606191456,0.0042720437,-1.6679306030,82.2706375122,51.0482826233,0.0270472169,0.0230028629,0.0256335139,26.5176677704,55.0018005371,117.4863815308,0.0701466203,0.0001802444,0.0036960244,
2405.483,-3.2606236935,1.3282067776,-110.1934814453,0.0598005988,0.0378196836,0.0111659765,-112.7932357788,75.3291397095,120.0887451172,0.0372208953,0.0601422489,0.0028235316,-1.6692622900,82.2717285156,51.0526199341,0.0270497799,0.0274000168,0.0178395361,26.5219287872,55.0035781860,117.4927291870,0.0745589733,-0.0013114512,-0.0060279369,
2405.493,-3.2593650818,1.3283338547,-110.1916580200,0.0554082841,0.0446336940,0.0038404465,-112.7889556885,75.3284606934,120.0963439941,0.0333116651,0.0621131361,0.0169705749,-1.6648715734,82.2743453979,51.0646018982,0.0275442004,0.0269000232,0.0169070959,26.5234241486,55.0062026978,117.4953536987,0.0794680119,-0.0047261119,-0.0011048913,
2405.503,-3.2621893883,1.3268190622,-110.1899108887,0.0631943569,0.0368704312,0.0018895268,-112.7822418213,75.3309326172,120.1054000854,0.0391819477,0.0620863140,0.0227863789,-1.6574029922,82.2720794678,51.0821037292,0.0299803019,0.0268834233,0.0246803761,26.5239639282,55.0068054199,117.4996948242,0.0701967478,0.0006440282,0.0008582473,
2405.513,-3.2622022629,1.3273229599,-110.1888122559,0.0607617423,0.0422417372,0.0145850182,-112.7666702271,75.3316574097,120.1253890991,0.0357671976,0.0586835146,0.0227178931,-1.6572945118,82.2720336914,51.0904693604,0.0246090889,0.0229769349,0.0241915584,26.5244712830,55.0066375732,117.5046997070,0.0741013288,0.0045446455,0.0003701448,
2405.523,-3.2614853382,1.3271117210,-110.1881790161,0.0563635230,0.0471120663,0.0043303967,-112.7698440552,75.3314361572,120.1286621094,0.0367428064,0.0655181110,0.0080837607,-1.6564091444,82.2713470459,51.0994949341,0.0265606046,0.0273697078,0.0261326879,26.5231952667,55.0079345703,117.5080718994,0.0765557289,0.0001698732,-0.0025485158,
2405.533,-3.2613785267,1.3265540600,-110.1864242554,0.0622131675,0.0427156836,0.0077480078,-112.7747497559,75.3311996460,120.1300582886,0.0362534523,0.0620943904,0.0129884481,-1.6447649002,82.2735824585,51.1212234497,0.0231478810,0.0273409784,0.0232402682,26.5200004578,55.0103569031,117.5102310181,0.0760917068,-0.0017392039,-0.0025319457,
2405.543,-3.2618668079,1.3253759146,-110.1858367920,0.0597512051,0.0407710932,0.0048183203,-112.7666625977,75.3302307129,120.1464233398,0.0450382233,0.0582185388,0.0119848847,-1.6402560472,82.2742385864,51.1356849670,0.0309619308,0.0278182328,0.0208102167,26.5190029144,55.0104980469,117.5133438110,0.0824407339,-0.0002645552,-0.0020464063,
2405.553,-3.2594120502,1.3266701698,-110.1846771240,0.0558675379,0.0465876758,0.0160468817,-112.7860260010,75.3299026489,120.1330108643,0.0342946053,0.0581890941,0.0008359551,-1.6378580332,82.2751846313,51.1469688416,0.0246164799,0.0243941247,0.0188725591,26.5185394287,55.0123443604,117.5177001953,0.0692756176,0.0012162030,-0.0005600452,
2405.563,-3.2585542202,1.3272285461,-110.1823959351,0.0627132207,0.0431547463,0.0077455044,-112.7867965698,75.3305587769,120.1379547119,0.0333209038,0.0567130148,0.0145066977,-1.6380671263,82.2781295776,51.1569328308,0.0207171440,0.0219517350,0.0164832473,26.5181255341,55.0155868530,117.5210876465,0.0717494488,-0.0041305423,-0.0063799024,
2405.573,-3.2573869228,1.3265177011,-110.1818161011,0.0602594092,0.0465523973,0.0048139095,-112.7903213501,75.3295516968,120.1408920288,0.0372227430,0.0591646433,0.0047619343,-1.6338368654,82.2748794556,51.1687812805,0.0260806084,0.0263378620,0.0310738534,26.5142459869,55.0137062073,117.5220336914,0.0771017075,0.0007750988,0.0062744617,
2405.583,-3.2565228939,1.3269069195,-110.1794052124,0.0588013567,0.0475138985,0.0013958216,-112.7882919312,75.3300552368,120.1483612061,0.0377132297,0.0606239140,0.0106098652,-1.6250333786,82.2763977051,51.1869239807,0.0212013721,0.0277810395,0.0213356912,26.5146465302,55.0132980347,117.5267868042,0.0751445293,0.0066283345,0.0033412576,
2405.593,-3.2563407421,1.3255784512,-110.1769714355,0.0607313029,0.0450693555,0.0072544813,-112.7921218872,75.3307266235,120.1499633789,0.0430873036,0.0615851581,0.0125741363,-1.6125786304,82.2788619995,51.2082366943,0.0221837163,0.0292151868,0.0164927542,26.5113258362,55.0125961304,117.5273742676,0.0761140585,0.0032355487,0.0081997514,
2405.603,-3.2537758350,1.3270583153,-110.1764526367,0.0568508729,0.0450246371,0.0038345456,-112.7912750244,75.3321456909,120.1557540894,0.0352810621,0.0615631342,0.0081669688,-1.5987864733,82.2797088623,51.2289924622,0.0285333395,0.0286938250,0.0208998770,26.5094051361,55.0140304565,117.5286178589,0.0824760795,0.0008206367,-0.0074145794,
2405.613,-3.2530198097,1.3282039165,-110.1753540039,0.0583357066,0.0450114384,0.0096930265,-112.7939529419,75.3343505859,120.1592941284,0.0343142748,0.0600602925,0.0091400743,-1.5912765265,82.2813339233,51.2454032898,0.0226777792,0.0247689784,0.0145803094,26.5058059692,55.0136299133,117.5301055908,0.0756361485,0.0023149550,0.0116059184,
2405.623,-3.2525641918,1.3281337023,-110.1741790771,0.0583344847,0.0396324098,0.0106698871,-112.8069992065,75.3367538452,120.1547241211,0.0377428532,0.0683010519,0.0096661448,-1.5784466267,82.2812728882,51.2675476074,0.0212128162,0.0315745473,0.0272731185,26.5077209473,55.0172653198,117.5346832275,0.0707896948,-0.0045148134,-0.0010333657,
2405.633,-3.2513735294,1.3269490004,-110.1735916138,0.0597786531,0.0444945097,0.0048080087,-112.8148422241,75.3382644653,120.1556854248,0.0401909351,0.0599633753,0.0131063461,-1.5809556246,82.2800369263,51.2744178772,0.0270692706,0.0242568254,0.0296951085,26.5077838898,55.0178451538,117.5394744873,0.0698189735,0.0042773485,0.0033683181,
2405.643,-3.2539107800,1.3263514042,-110.1724319458,0.0622096322,0.0420973152,0.0072522759,-112.8135223389,75.3399505615,120.1641540527,0.0323858857,0.0648223162,0.0165078640,-1.5694029331,82.2833633423,51.2949142456,0.0270770788,0.0266693234,0.0170541257,26.5073451996,55.0196609497,117.5425338745,0.0713019371,0.0003866255,-0.0005161762,
2405.653,-3.2538218498,1.3263354301,-110.1706542969,0.0583031066,0.0425840542,0.0116466880,-112.8088607788,75.3375701904,120.1778106689,0.0353050232,0.0570556819,0.0155278444,-1.5699261427,82.2824478149,51.3050231934,0.0290280581,0.0256944299,0.0243627578,26.5070438385,55.0222091675,117.5469741821,0.0669329166,-0.0039890409,0.0034207106,
2405.663,-3.2540087700,1.3256528378,-110.1694869995,0.0602443181,0.0396576412,0.0038340688,-112.8138961792,75.3382492065,120.1812591553,0.0421440005,0.0633825958,0.0101729035,-1.5644918680,82.2825546265,51.3203086853,0.0182861090,0.0305642784,0.0160650015,26.5096931458,55.0242271423,117.5533676147,0.0757421851,0.0028361976,-0.0077715516,
2405.673,-3.2547581196,1.3237944841,-110.1676254272,0.0582587682,0.0396707319,0.0096935034,-112.8058853149,75.3375167847,120.1959686279,0.0392110348,0.0541324317,0.0145393610,-1.5643324852,82.2800140381,51.3287734985,0.0256043673,0.0227526128,0.0306687653,26.5087223053,55.0250816345,117.5566329956,0.0703796148,-0.0020325482,0.0034654140,
2405.683,-3.2545127869,1.3214298487,-110.1664352417,0.0640768856,0.0411313549,0.0062739253,-112.8084716797,75.3357620239,120.2005996704,0.0387150049,0.0609897673,0.0096787214,-1.5713380575,82.2793807983,51.3311233521,0.0290208459,0.0242343247,0.0208944678,26.5041942596,55.0240325928,117.5570449829,0.0762284994,-0.0015104115,0.0044082403,
2405.693,-3.2555439472,1.3213343620,-110.1664581299,0.0582158417,0.0431024432,0.0116467476,-112.7926712036,75.3338012695,120.2210388184,0.0421243310,0.0512823462,0.0179275870,-1.5752172470,82.2778015137,51.3348541260,0.0290171504,0.0247325897,0.0247720182,26.5063514709,55.0274848938,117.5629196167,0.0806575418,0.0048399866,-0.0106746554,
2405.703,-3.2540438175,1.3207024336,-110.1659011841,0.0601579398,0.0455177277,0.0096912980,-112.7957305908,75.3340072632,120.2226715088,0.0377306938,0.0595737696,0.0013371706,-1.5611629486,82.2755889893,51.3552932739,0.0319416523,0.0261651278,0.0325461179,26.5066680908,55.0277023315,117.5653228760,0.0757769346,0.0053268075,0.0005602241,
2405.713,-3.2528913021,1.3193039894,-110.1666183472,0.0659929216,0.0425680019,-0.0113062263,-112.7945785522,75.3345870972,120.2295608521,0.0440809131,0.0639622211,0.0106060505,-1.5585445166,82.2712707520,51.3665657043,0.0275369883,0.0281140506,0.0319838226,26.5031604767,55.0273208618,117.5657424927,0.0772379637,0.0019377768,0.0063985586,
2405.723,-3.2528083324,1.3170189857,-110.1659240723,0.0596053861,0.0469611324,0.0121299028,-112.7889251709,75.3354568481,120.2410583496,0.0328543186,0.0615161061,0.0159483552,-1.5540430546,82.2719802856,51.3762283325,0.0265620947,0.0256616175,0.0212539583,26.5014457703,55.0306701660,117.5689163208,0.0660409927,-0.0029082000,-0.0052841902,
2405.733,-3.2531714439,1.3173929453,-110.1647491455,0.0566822253,0.0411080830,0.0077363253,-112.8067169189,75.3356246948,120.2280426025,0.0352964401,0.0595301390,0.0038129687,-1.5472565889,82.2721557617,51.3923530579,0.0290039182,0.0285751224,0.0207681060,26.5024414063,55.0313911438,117.5729675293,0.0787435174,0.0019701719,0.0025412440,
2405.743,-3.2541058064,1.3183474541,-110.1636428833,0.0566988811,0.0391712114,0.0048078895,-112.8056716919,75.3366622925,120.2332229614,0.0343244672,0.0580510199,0.0111261606,-1.5517017841,82.2725677490,51.3966598511,0.0309579968,0.0251674950,0.0193115026,26.5042362213,55.0343894958,117.5778732300,0.0758438110,0.0029497445,-0.0047365427,
2405.753,-3.2534112930,1.3196887970,-110.1625137329,0.0552574433,0.0406239219,0.0018780231,-112.7986450195,75.3349914551,120.2449569702,0.0357819200,0.0580890775,0.0150145292,-1.5580720901,82.2739105225,51.3985176086,0.0251017809,0.0242054462,0.0237283558,26.5037441254,55.0338172913,117.5824813843,0.0758380890,-0.0009556115,0.0059965253,
2405.763,-3.2518701553,1.3207471371,-110.1614532471,0.0606470034,0.0435267352,0.0057830811,-112.7880172729,75.3335494995,120.2605285645,0.0396817923,0.0561765432,0.0208398104,-1.5731337070,82.2771682739,51.3934516907,0.0251094103,0.0232630670,0.0125556886,26.5050983429,55.0350685120,117.5853881836,0.0729209185,0.0029464066,-0.0042358637,
2405.773,-3.2529470921,1.3218871355,-110.1590576172,0.0543192364,0.0406157821,0.0101792812,-112.7856369019,75.3347320557,120.2664871216,0.0367573500,0.0566504896,0.0100802183,-1.5538964272,82.2784652710,51.4190406799,0.0251124501,0.0310293734,0.0179462284,26.5047111511,55.0349540710,117.5881729126,0.0797557235,0.0029491484,0.0011321902,
2405.783,-3.2512509823,1.3220939636,-110.1579437256,0.0616470650,0.0440042019,0.0101776719,-112.7922973633,75.3348617554,120.2646255493,0.0426173210,0.0571253598,0.0071768761,-1.5444889069,82.2785110474,51.4347076416,0.0216946006,0.0285656154,0.0242951959,26.5061912537,55.0360221863,117.5927886963,0.0787898302,0.0024544001,0.0031054616,
2405.793,-3.2512850761,1.3226364851,-110.1574554443,0.0601916872,0.0444930680,0.0057830215,-112.8032226563,75.3357086182,120.2589569092,0.0382264853,0.0556286871,0.0067278147,-1.5446871519,82.2778167725,51.4427757263,0.0324351788,0.0246601701,0.0252589881,26.5030536652,55.0353927612,117.5933761597,0.0778070092,0.0049199462,0.0016189218,
2405.803,-3.2528100014,1.3232891560,-110.1569824219,0.0597147904,0.0371953994,0.0033437610,-112.7946701050,75.3347930908,120.2702255249,0.0391989946,0.0571222007,0.0159762502,-1.5588723421,82.2779998779,51.4379081726,0.0246230960,0.0251820087,0.0169621706,26.4988422394,55.0357017517,117.5930480957,0.0758569241,-0.0028529465,0.0055101514,
2405.813,-3.2532734871,1.3235769272,-110.1558227539,0.0592315346,0.0450159684,0.0106685758,-112.7945251465,75.3364639282,120.2740783691,0.0387181044,0.0570971668,0.0091286898,-1.5490585566,82.2744445801,51.4554443359,0.0246147513,0.0227189660,0.0256901532,26.5020771027,55.0384941101,117.5959625244,0.0763731599,0.0015305281,0.0001893640,
2405.823,-3.2515230179,1.3214410543,-110.1551971436,0.0631005168,0.0464503616,0.0048066378,-112.8014602661,75.3353042603,120.2706222534,0.0348067284,0.0605206192,0.0076999068,-1.5617047548,82.2746734619,51.4492301941,0.0275449753,0.0203074515,0.0183709264,26.5042171478,55.0419425964,117.6021194458,0.0734779835,0.0005567670,-0.0085464120,
2405.833,-3.2522771358,1.3213285208,-110.1571121216,0.0596805811,0.0401158482,0.0009010434,-112.7948074341,75.3368148804,120.2793655396,0.0372548103,0.0609966815,0.0169401765,-1.5470875502,82.2767105103,51.4708786011,0.0290145874,0.0271077752,0.0208460540,26.5043964386,55.0420722961,117.6044998169,0.0715261698,0.0020209551,0.0036640763,
2405.843,-3.2531011105,1.3226542473,-110.1560211182,0.0577505901,0.0415950194,0.0111563206,-112.7946243286,75.3364639282,120.2832183838,0.0377415419,0.0610028207,0.0105940700,-1.5560672283,82.2759933472,51.4706459045,0.0251066685,0.0251762867,0.0242520571,26.5052776337,55.0395317078,117.6085052490,0.0739421248,0.0044380426,0.0080285668,
2405.853,-3.2542240620,1.3205671310,-110.1548233032,0.0630852729,0.0406380631,0.0057854652,-112.7957839966,75.3385238647,120.2849655151,0.0372623801,0.0629220903,0.0120502114,-1.5659465790,82.2772903442,51.4701156616,0.0246214271,0.0251991153,0.0174389035,26.5047683716,55.0431671143,117.6098403931,0.0725136399,-0.0018817484,0.0012378097,
2405.863,-3.2523398399,1.3212646246,-110.1517868042,0.0538200960,0.0445114709,0.0092014670,-112.7936553955,75.3375244141,120.2927780151,0.0362814069,0.0595233738,0.0086299777,-1.5575500727,82.2735595703,51.4873504639,0.0251009464,0.0246926248,0.0281181484,26.5037937164,55.0421981812,117.6126556396,0.0798281431,0.0020269454,-0.0007327795,
2405.873,-3.2509007454,1.3230339289,-110.1506729126,0.0582454987,0.0474160463,0.0082247853,-112.7973937988,75.3374176025,120.2928314209,0.0357926488,0.0585420430,0.0140170455,-1.5587452650,82.2715225220,51.4944343567,0.0270493031,0.0242081583,0.0266170204,26.5025501251,55.0418853760,117.6143875122,0.0671297312,0.0030127764,0.0090243220,
2405.883,-3.2502424717,1.3211839199,-110.1489105225,0.0645608753,0.0425218120,0.0067577958,-112.7967987061,75.3349761963,120.2963562012,0.0382232666,0.0527215004,0.0076829195,-1.5551121235,82.2756118774,51.5044631958,0.0241292119,0.0261507630,0.0144796222,26.5033130646,55.0414581299,117.6176147461,0.0720082521,-0.0004149079,-0.0002563000,
2405.893,-3.2497005463,1.3195217848,-110.1471939087,0.0679498464,0.0400709957,0.0013862848,-112.7951583862,75.3337020874,120.3006744385,0.0328465700,0.0571383834,0.0135438442,-1.5533187389,82.2744750977,51.5130844116,0.0280327797,0.0271235704,0.0208091587,26.5036106110,55.0412292480,117.6203079224,0.0749356747,0.0020225346,-0.0026982427,
2405.903,-3.2483198643,1.3183861971,-110.1460723877,0.0640237778,0.0429766662,0.0052899122,-112.7993774414,75.3308486938,120.2996749878,0.0411347151,0.0576637089,0.0038140416,-1.5497684479,82.2741394043,51.5247383118,0.0275437236,0.0285801589,0.0227557123,26.5052585602,55.0396957397,117.6247406006,0.0715023875,0.0068806112,0.0080304146,
