Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
2443.343,-3.2418682575,1.3368741274,-106.2460784912,0.0579987094,0.0413990058,0.0106625557,-112.6931152344,75.5249099731,127.8023376465,0.0351509452,0.0602037311,0.0143262148,-2.3154096603,82.2822494507,80.0046691895,0.0256096125,0.0225782096,0.0258850455,26.5705680847,55.0013847351,132.1784667969,0.0847909451,-0.0027378201,0.0024623871,
2443.353,-3.2433738708,1.3376489878,-106.2444229126,0.0619184747,0.0370306894,0.0101761818,-112.6926040649,75.5262222290,127.8045272827,0.0327152610,0.0636027753,0.0045499206,-2.3044247627,82.2843856812,80.0237655640,0.0236614943,0.0303632319,0.0151779056,26.5720710754,55.0038757324,132.1821441650,0.0662611723,0.0045889020,0.0049423575,
2443.363,-3.2434051037,1.3376082182,-106.2426605225,0.0604529232,0.0443554446,0.0091995597,-112.6894989014,75.5244293213,127.8112564087,0.0331957340,0.0567995310,0.0084553957,-2.3069968224,82.2855529785,80.0281524658,0.0241525173,0.0254856944,0.0200812221,26.5739288330,55.0040359497,132.1861114502,0.0745635629,0.0040849745,0.0025111437,
2443.373,-3.2441377640,1.3394275904,-106.2421646118,0.0556018576,0.0399736390,0.0018768907,-112.6847381592,75.5226135254,127.8222961426,0.0414885879,0.0587894917,0.0104008913,-2.3198194504,82.2840042114,80.0246353149,0.0265902877,0.0235640109,0.0288450718,26.5764350891,55.0056037903,132.1909027100,0.0677433014,0.0030959547,0.0010775328,
2443.383,-3.2443697453,1.3380455971,-106.2416534424,0.0648550838,0.0394894332,0.0077359080,-112.6796188354,75.5204162598,127.8345489502,0.0322016478,0.0578542054,0.0123476982,-2.3395395279,82.2877426147,80.0143280029,0.0270873308,0.0231198370,0.0191449523,26.5813026428,55.0072593689,132.1995544434,0.0706895590,0.0050161481,-0.0003437996,
2443.393,-3.2433314323,1.3389288187,-106.2405090332,0.0570579991,0.0438658483,0.0082234740,-112.6790695190,75.5175323486,127.8418426514,0.0390250087,0.0539953709,0.0099226236,-2.3323299885,82.2885284424,80.0304183960,0.0256243348,0.0245670676,0.0235521495,26.5813198090,55.0085296631,132.2030029297,0.0697257519,0.0001412630,-0.0027694702,
2443.403,-3.2409274578,1.3382046223,-106.2405090332,0.0604633316,0.0487068035,0.0126152039,-112.6675033569,75.5131530762,127.8569641113,0.0394941568,0.0555469394,0.0123457909,-2.3280475140,82.2936477661,80.0434341431,0.0275894403,0.0299244821,0.0148497522,26.5795631409,55.0068893433,132.2061614990,0.0780100822,0.0020996034,0.0050143600,
2443.413,-3.2434601784,1.3381415606,-106.2399978638,0.0599739477,0.0380087420,0.0004106760,-112.6519470215,75.5129470825,127.8748321533,0.0390049815,0.0589950085,0.0176551938,-2.3207194805,82.2978286743,80.0595855713,0.0310171843,0.0269745588,0.0090613961,26.5772285461,55.0073051453,132.2075042725,0.0672720671,-0.0017830133,0.0015914440,
2443.423,-3.2448577881,1.3391231298,-106.2394866943,0.0565731078,0.0375447832,0.0077369213,-112.6477661133,75.5104751587,127.8795089722,0.0365527868,0.0561098158,0.0083769560,-2.3390069008,82.3013153076,80.0479660034,0.0256542563,0.0182263553,0.0120505393,26.5760784149,55.0071372986,132.2094726563,0.0687351823,0.0001792908,0.0123263001,
2443.433,-3.2455692291,1.3413139582,-106.2365264893,0.0527050830,0.0419516563,0.0033438802,-112.6361007690,75.5078582764,127.8912277222,0.0394710302,0.0537286997,0.0181122422,-2.3442478180,82.3004760742,80.0489654541,0.0232108831,0.0216571987,0.0222938657,26.5791740417,55.0069885254,132.2157135010,0.0770344734,0.0011271834,0.0045257211,
2443.443,-3.2456791401,1.3391166925,-106.2359008789,0.0634089261,0.0463481583,0.0072488189,-112.6477584839,75.5110473633,127.8807373047,0.0370435715,0.0702612102,0.0078849792,-2.3439421654,82.3013458252,80.0560302734,0.0280957222,0.0201911628,0.0213278234,26.5756473541,55.0106697083,132.2159423828,0.0677939653,-0.0027239919,0.0030917525,
2443.453,-3.2458789349,1.3383505344,-106.2334747314,0.0609541535,0.0458633676,0.0087140203,-112.6497116089,75.5115966797,127.8811035156,0.0370459557,0.0585307777,0.0088658929,-2.3384759426,82.3003540039,80.0677108765,0.0193043351,0.0245733559,0.0193608105,26.5785160065,55.0086669922,132.2221527100,0.0785161853,0.0065149069,0.0104033947,
2443.463,-3.2447669506,1.3384472132,-106.2322616577,0.0555847511,0.0419377498,0.0101777911,-112.6495056152,75.5109710693,127.8848495483,0.0404611826,0.0585409701,0.0103339553,-2.3334209919,82.3035125732,80.0812301636,0.0241945386,0.0235826969,0.0096469820,26.5753326416,55.0117378235,132.2226715088,0.0653632879,-0.0027143359,0.0016393661,
2443.473,-3.2464513779,1.3388161659,-106.2311477661,0.0590091571,0.0385491103,0.0126209855,-112.6483612061,75.5105819702,127.8909149170,0.0399712324,0.0605022311,0.0103318691,-2.3210096359,82.3037872314,80.1019439697,0.0256600380,0.0245297551,0.0233219862,26.5750675201,55.0122756958,132.2257690430,0.0741577744,0.0041275024,-0.0027494431,
