Time,Gyr0_X,Gyr0_Y,Gyr0_Z,Acc0_X,Acc0_Y,Acc0_Z,Mag0_X,Mag0_Y,Mag0_Z,LiA0_X,LiA0_Y,LiA0_Z,Quat0_W,Quat0_X,Quat0_Y,Quat0_Z,Gyr1_X,Gyr1_Y,Gyr1_Z,Acc1_X,Acc1_Y,Acc1_Z,Mag1_X,Mag1_Y,Mag1_Z,LiA1_X,LiA1_Y,LiA1_Z,Quat1_W,Quat1_X,Quat1_Y,Quat1_Z,Gyr2_X,Gyr2_Y,Gyr2_Z,Acc2_X,Acc2_Y,Acc2_Z,Mag2_X,Mag2_Y,Mag2_Z,LiA2_X,LiA2_Y,LiA2_Z,Quat2_W,Quat2_X,Quat2_Y,Quat2_Z,Gyr3_X,Gyr3_Y,Gyr3_Z,Acc3_X,Acc3_Y,Acc3_Z,Mag3_X,Mag3_Y,Mag3_Z,LiA3_X,LiA3_Y,LiA3_Z,Quat3_W,Quat3_X,Quat3_Y,Quat3_Z,
(sec),(dps),(dps),(dps),(G),(G),(G),(Guass),(Guass),(Guass),(G),(G),(G),,,,,(dps),(dps),(dps),(G),(G),(G),(Guass),(Guass),(Guass),(G),(G),(G),,,,,(dps),(dps),(dps),(G),(G),(G),(Guass),(Guass),(Guass),(G),(G),(G),,,,,(dps),(dps),(dps),(G),(G),(G),(Guass),(Guass),(Guass),(G),(G),(G),,,,,
884.945,0.3051851094,-0.5493331552,-0.4272591472,-0.6789758205,0.5767998099,-0.5039216280,-0.1242713705,0.4856105149,-0.1486861855,0.0117069483,0.0348750353,-0.0248304009,-0.4774059355,-0.7358397841,-0.4453411102,0.1803828478,0.3051851094,-0.5493331552,-0.4272591472,-0.6789758205,0.5767998099,-0.5039216280,-0.1242713705,0.4856105149,-0.1486861855,0.0117069483,0.0348750949,-0.0248304904,-0.4774059653,-0.7358396649,-0.4453410804,0.1803828776,0.0610370189,-0.7324442267,-0.9155552983,-0.1339152157,0.9509567618,-0.2954191864,-0.5266274214,0.5014801621,0.0328379162,0.0293677300,0.0422301888,0.0890984237,-0.1807877272,-0.1277882755,-0.8222967386,-0.5244587660,0.6714072227,-0.9155552983,-0.1831110567,-0.6776329875,0.5741142035,-0.5075838566,-0.1254921108,0.4909817874,-0.1442915201,0.0130052567,0.0321688652,-0.0284521282,0.4773923457,0.7358595729,0.4453308582,-0.1803626418,
885.061,0.6714072227,-0.9155552983,-0.1831110567,-0.6776329875,0.5741142035,-0.5075838566,-0.1254921108,0.4909817874,-0.1442915201,0.0130053163,0.0321687460,-0.0284521580,-0.4773923755,-0.7358596325,-0.4453309178,0.1803625971,0.6714072227,-0.9155552983,-0.1831110567,-0.6776329875,0.5741142035,-0.5075838566,-0.1254921108,0.4909817874,-0.1442915201,0.0130053759,0.0321687460,-0.0284523070,-0.4773924351,-0.7358595729,-0.4453309178,0.1803626418,0.1220740378,-0.6103702188,-0.7324442267,-0.1435590684,0.9535202980,-0.2907803655,-0.5274819136,0.5050203204,0.0367442854,0.0197809339,0.0446056128,0.0932688713,-0.1809567660,-0.1279034466,-0.8221366405,-0.5246236920,0.3662221134,-0.6714072227,-0.3051851094,-0.6773888469,0.5796075463,-0.5059968829,-0.1293984801,0.4941557050,-0.1473433673,0.0131888986,0.0376092792,-0.0268373787,0.4773959219,0.7358664870,0.4453355968,-0.1803146303,
885.177,0.3662221134,-0.6714072227,-0.3051851094,-0.6773888469,0.5796075463,-0.5059968829,-0.1293984801,0.4941557050,-0.1473433673,0.0131886601,0.0376094580,-0.0268370807,-0.4773958325,-0.7358663678,-0.4453355372,0.1803145409,0.3662221134,-0.6714072227,-0.3051851094,-0.6773888469,0.5796075463,-0.5059968829,-0.1293984801,0.4941557050,-0.1473433673,0.0131888390,0.0376093388,-0.0268373489,-0.4773959517,-0.7358663678,-0.4453355670,0.1803146005,0.1831110567,0.2441480756,-0.7934812307,-0.1390423328,0.9512009025,-0.2923673093,-0.5267494917,0.5037995577,0.0371105075,0.0242858380,0.0421065688,0.0912614763,-0.1810558438,-0.1279810965,-0.8219965100,-0.5247898698,0.1220740378,-0.4272591472,-0.3662221134,-0.6789758205,0.5757011771,-0.5068514347,-0.1215857416,0.4935453236,-0.1492965519,0.0115362406,0.0336550474,-0.0276517868,0.4773909748,0.7358827591,0.4453307986,-0.1802721024,
885.293,0.1220740378,-0.4272591472,-0.3662221134,-0.6789758205,0.5757011771,-0.5068514347,-0.1215857416,0.4935453236,-0.1492965519,0.0115362406,0.0336549878,-0.0276517272,-0.4773909748,-0.7358827591,-0.4453308284,0.1802720428,0.1220740378,-0.4272591472,-0.3662221134,-0.6789758205,0.5757011771,-0.5068514347,-0.1215857416,0.4935453236,-0.1492965519,0.0115363002,0.0336549878,-0.0276519656,-0.4773910642,-0.7358826995,-0.4453308284,0.1802720875,-1.5259255171,-0.3051851094,-1.2207404375,-0.1424604058,0.9485152960,-0.2810144424,-0.5278481245,0.5052644610,0.0328379162,0.0209821612,0.0391238332,0.1018612981,-0.1812376380,-0.1280043721,-0.8217639327,-0.5250857472,0.1220740378,-0.3051851094,-0.0610370189,-0.6723837852,0.5786309242,-0.5094149709,-0.1264687032,0.4953764379,-0.1539353579,0.0179976225,0.0364809632,-0.0301442742,0.4773814678,0.7359259129,0.4452995956,-0.1801987588,
885.409,0.1220740378,-0.3051851094,-0.0610370189,-0.6723837852,0.5786309242,-0.5094149709,-0.1264687032,0.4953764379,-0.1539353579,0.0179973841,0.0364810824,-0.0301440954,-0.4773814082,-0.7359258533,-0.4452995658,0.1801986843,0.1220740378,-0.3051851094,-0.0610370189,-0.6723837852,0.5786309242,-0.5094149709,-0.1264687032,0.4953764379,-0.1539353579,0.0179975629,0.0364810824,-0.0301443636,-0.4773814976,-0.7359257936,-0.4452995658,0.1801987290,0.7934812307,1.2207404375,-1.6479995251,-0.1355021894,0.9498580694,-0.2880947292,-0.5288247466,0.5022125840,0.0333262123,0.0279832184,0.0403451920,0.0944745243,-0.1812801361,-0.1279678643,-0.8216763735,-0.5252169967,0.0610370189,-0.6103702188,-0.7934812307,-0.6821497083,0.5749686956,-0.5061189532,-0.1199987829,0.4952543676,-0.1478316635,0.0082336664,0.0328254104,-0.0268436968,0.4773834050,0.7359137535,0.4453220665,-0.1801873147,
885.525,0.0610370189,-0.6103702188,-0.7934812307,-0.6821497083,0.5749686956,-0.5061189532,-0.1199987829,0.4952543676,-0.1478316635,0.0082335472,0.0328254104,-0.0268436670,-0.4773833752,-0.7359137535,-0.4453220665,0.1801872551,0.0610370189,-0.6103702188,-0.7934812307,-0.6821497083,0.5749686956,-0.5061189532,-0.1199987829,0.4952543676,-0.1478316635,0.0082337260,0.0328254104,-0.0268437862,-0.4773834646,-0.7359136939,-0.4453220665,0.1801872998,1.2207404375,-0.5493331552,0.1831110567,-0.1425824761,0.9502243400,-0.2863856852,-0.5300454497,0.5029450655,0.0354014710,0.0208079666,0.0405694246,0.0958863199,-0.1813790053,-0.1281459332,-0.8215581179,-0.5253243446,0.4272591472,-0.4882961512,-0.2441480756,-0.6764122248,0.5763115287,-0.5050203204,-0.1248817444,0.4945219159,-0.1494186223,0.0138951540,0.0341224074,-0.0256875753,0.4773688316,0.7359409928,0.4453093708,-0.1801460832,
885.641,0.4272591472,-0.4882961512,-0.2441480756,-0.6764122248,0.5763115287,-0.5050203204,-0.1248817444,0.4945219159,-0.1494186223,0.0138950348,0.0341224074,-0.0256873965,-0.4773688018,-0.7359409928,-0.4453093708,0.1801460236,0.4272591472,-0.4882961512,-0.2441480756,-0.6764122248,0.5763115287,-0.5050203204,-0.1248817444,0.4945219159,-0.1494186223,0.0138951540,0.0341223478,-0.0256876945,-0.4773688912,-0.7359409332,-0.4453093708,0.1801460683,0.1220740378,-1.1597033739,-0.3051851094,-0.1508835107,0.9503464103,-0.2933439016,-0.5257728696,0.5062410235,0.0397961363,0.0125688016,0.0405094624,0.0884684920,-0.1815849543,-0.1283156127,-0.8213918209,-0.5254718661,0.2441480756,-0.5493331552,-0.4882961512,-0.6786095500,0.5736259222,-0.5035554171,-0.1278115213,0.4931791127,-0.1469771415,0.0116633177,0.0314166546,-0.0241956711,0.4773694873,0.7359344363,0.4453353286,-0.1801069826,
885.757,0.2441480756,-0.5493331552,-0.4882961512,-0.6786095500,0.5736259222,-0.5035554171,-0.1278115213,0.4931791127,-0.1469771415,0.0116631985,0.0314165950,-0.0241956413,-0.4773694575,-0.7359344363,-0.4453353286,0.1801069230,0.2441480756,-0.5493331552,-0.4882961512,-0.6786095500,0.5736259222,-0.5035554171,-0.1278115213,0.4931791127,-0.1469771415,0.0116632581,0.0314165950,-0.0241957903,-0.4773695469,-0.7359343767,-0.4453353286,0.1801069677,-0.9765923023,-1.8311105967,-0.9155552983,-0.1460005492,0.9436323047,-0.2732017040,-0.5295571685,0.5034333467,0.0350352488,0.0176414251,0.0335233212,0.1078808308,-0.1818643957,-0.1284277141,-0.8211520314,-0.5257224441,0.6103702188,-0.8545182943,-0.1220740378,-0.6758018732,0.5778985023,-0.5075838566,-0.1242713705,0.4942777753,-0.1479537338,0.0144063234,0.0356411934,-0.0281853676,0.4773580432,0.7359678745,0.4453018606,-0.1800834835,
885.873,0.6103702188,-0.8545182943,-0.1220740378,-0.6758018732,0.5778985023,-0.5075838566,-0.1242713705,0.4942777753,-0.1479537338,0.0144063234,0.0356410146,-0.0281854272,-0.4773580730,-0.7359679341,-0.4453019202,0.1800834388,0.6103702188,-0.8545182943,-0.1220740378,-0.6758018732,0.5778985023,-0.5075838566,-0.1242713705,0.4942777753,-0.1479537338,0.0144063234,0.0356410742,-0.0281854868,-0.4773581028,-0.7359678149,-0.4453018606,0.1800834686,-3.1128878593,-2.1973326206,0.9765923023,-0.1501510739,0.9455854893,-0.2753990293,-0.5202795267,0.4996490479,0.0278328806,0.0134214163,0.0350162983,0.1046131849,-0.1821032017,-0.1286382526,-0.8207932115,-0.5261485577,0.0000000000,0.0000000000,-0.0610370189,-0.6810510755,0.5744804144,-0.5017243028,-0.1221961156,0.4922025204,-0.1507614404,0.0090442896,0.0321307182,-0.0222680867,0.4773559272,0.7359941006,0.4452907443,-0.1800089329,
