Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
1738.203,-3.2061705589,1.3317984343,-178.8260040283,0.0559570193,0.0456600450,0.0057426691,-115.1465225220,74.5919647217,-29.7295341492,0.0289995670,0.0602783859,0.0107965171,-5.7700295448,82.7626113892,-110.0340042114,0.0286538005,0.0284588635,0.0233848095,22.7178440094,55.9041786194,-122.2395324707,0.0805426240,0.0046187639,0.0100643635,
1738.213,-3.2067806721,1.3322556019,-178.8260955811,0.0584064014,0.0402995758,0.0111144781,-115.1482696533,74.5941238403,-29.7255172729,0.0324275494,0.0617069602,0.0103000998,-5.7559309006,82.7659988403,-110.0105743408,0.0301260948,0.0284217894,0.0170917511,22.7144012451,55.9036293030,-122.2386322021,0.0707716346,0.0012288988,0.0105329752,
1738.223,-3.2064468861,1.3344838619,-178.8237304688,0.0545390323,0.0456647985,0.0018376708,-115.1465911865,74.5939178467,-29.7182807922,0.0368211269,0.0602487326,0.0142007470,-5.7718219757,82.7639923096,-110.0183029175,0.0276802778,0.0235776305,0.0321979523,22.7121200562,55.9032020569,-122.2377166748,0.0736971498,0.0051533133,0.0031939149,
1738.233,-3.2048521042,1.3363202810,-178.8226318359,0.0579890423,0.0436838493,0.0076963902,-115.1490020752,74.5927658081,-29.7131557465,0.0353509188,0.0558668077,0.0088480413,-5.7697963715,82.7637710571,-110.0063247681,0.0237735510,0.0265032649,0.0214509368,22.7131271362,55.9038963318,-122.2341537476,0.0727273822,0.0041715652,0.0022307634,
1738.243,-3.2038221359,1.3357818127,-178.8220672607,0.0594444945,0.0397596732,-0.0010942817,-115.1408233643,74.5928421021,-29.6993484497,0.0304684639,0.0573467612,0.0151607394,-5.7635512352,82.7641601563,-109.9917907715,0.0281689167,0.0235590339,0.0165736079,22.7125396729,55.9041519165,-122.2313613892,0.0746830106,0.0051548779,0.0007671118,
1738.253,-3.2047021389,1.3355716467,-178.8215484619,0.0609056652,0.0392867252,0.0120908022,-115.1298522949,74.5929718018,-29.6824798584,0.0314456224,0.0544368625,0.0199963152,-5.7668142319,82.7673034668,-109.9868469238,0.0252461433,0.0245374739,0.0200454593,22.7157402039,55.9049606323,-122.2248611450,0.0761557817,0.0041539520,-0.0031161308,
1738.263,-3.2052040100,1.3355456591,-178.8203735352,0.0604169369,0.0427134372,0.0130668879,-115.1385421753,74.5918655396,-29.6861286163,0.0358350277,0.0573663712,0.0058807731,-5.7627253532,82.7695541382,-109.9747009277,0.0228096843,0.0274542272,0.0215477347,22.7195663452,55.9093208313,-122.2198867798,0.0718038678,0.0065849721,-0.0069507360,
1738.273,-3.2041602135,1.3358068466,-178.8173675537,0.0594449267,0.0480663367,0.0037894249,-115.1405868530,74.5944595337,-29.6832256317,0.0285228491,0.0607401729,0.0117302835,-5.7607307434,82.7728958130,-109.9650802612,0.0252584219,0.0245144367,0.0133029222,22.7183208466,55.9074859619,-122.2181167603,0.0737390518,0.0065861046,0.0101109743,
1738.283,-3.2031691074,1.3335877657,-178.8166809082,0.0613593347,0.0480491184,0.0076932907,-115.1474914551,74.5926055908,-29.6861038208,0.0275377035,0.0592906773,0.0044482946,-5.7615036964,82.7708282471,-109.9569549561,0.0272070169,0.0220782459,0.0288932920,22.7187652588,55.9050598145,-122.2149047852,0.0771332979,0.0046153367,-0.0011509061,
1738.293,-3.2030143738,1.3338376284,-178.8149108887,0.0594105683,0.0407222025,0.0086701512,-115.1485519409,74.5952758789,-29.6814937592,0.0334094763,0.0612005293,0.0200587511,-5.7870020866,82.7698516846,-109.9766159058,0.0272048712,0.0187183917,0.0239999294,22.7242965698,55.9076194763,-122.2077026367,0.0800880194,0.0065329075,-0.0054899454,
1738.303,-3.2037944794,1.3340523243,-178.8155670166,0.0569729060,0.0397592261,0.0106237531,-115.1528320313,74.5962219238,-29.6808662415,0.0363435149,0.0577607155,0.0103044510,-5.7944507599,82.7685775757,-109.9765243530,0.0296434760,0.0250847638,0.0234914422,22.7217884064,55.9069023132,-122.2075958252,0.0795927048,0.0021570176,-0.0016027093,
1738.313,-3.2019445896,1.3342531919,-178.8149414063,0.0550232902,0.0446098074,0.0076926351,-115.1539535522,74.5979003906,-29.6772174835,0.0339099169,0.0587086976,0.0137151480,-5.8038387299,82.7652969360,-109.9762573242,0.0174292326,0.0182752311,0.0278329253,22.7178287506,55.9068489075,-122.2072677612,0.0708031654,-0.0007372200,0.0066825151,
1738.323,-3.2011175156,1.3345146179,-178.8144989014,0.0657700375,0.0431305505,0.0135513544,-115.1474380493,74.5975494385,-29.6658897400,0.0392793417,0.0587269664,0.0175964236,-5.7978539467,82.7649688721,-109.9626770020,0.0208464861,0.0250985026,0.0244076252,22.7185192108,55.9071159363,-122.2033615112,0.0795948505,0.0036525577,0.0013174415,
1738.333,-3.2023005486,1.3342949152,-178.8133544922,0.0608833916,0.0382683463,0.0072047114,-115.1493759155,74.5984039307,-29.6616973877,0.0275645852,0.0587103665,0.0122274458,-5.8034272194,82.7669219971,-109.9588088989,0.0276867151,0.0236426294,0.0151647925,22.7239665985,55.9045295715,-122.1941833496,0.0785928965,0.0118896961,0.0056980848,
1738.343,-3.2011604309,1.3353167772,-178.8123016357,0.0628543496,0.0421547107,0.0042743683,-115.1571731567,74.5996475220,-29.6642646790,0.0305000544,0.0611172020,0.0054154694,-5.7929530144,82.7658615112,-109.9419326782,0.0267078280,0.0241096914,0.0263729692,22.7241992950,55.9075393677,-122.1903533936,0.0727630258,0.0060450435,0.0032978058,
1738.353,-3.2002329826,1.3380978107,-178.8112487793,0.0565552153,0.0436033346,-0.0006081462,-115.1672821045,74.5999603271,-29.6692752838,0.0324546099,0.0615808368,0.0064323545,-5.7848281860,82.7669754028,-109.9249877930,0.0242688656,0.0270193219,0.0229740143,22.7269554138,55.9082412720,-122.1848754883,0.0766761303,0.0070005506,-0.0020541549,
