Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
1663.153,-3.2384257317,1.3261542320,173.3501892090,0.0617179126,0.0408510007,0.0072372556,-114.4182357788,74.1385269165,-52.3325500488,0.0297964215,0.0564059913,0.0157402158,-5.0326862335,82.7393341064,-170.7308807373,0.0183486342,0.0302761570,0.0179520845,22.4841423035,55.8344764709,-144.9457092285,0.0749772787,0.0043927431,0.0043497682,
1663.163,-3.2365303040,1.3259874582,173.3519744873,0.0607384369,0.0447242297,0.0047933459,-114.4179916382,74.1367797852,-52.3274688721,0.0351591706,0.0564332306,0.0123333186,-5.0397982597,82.7389297485,-170.7299346924,0.0271368027,0.0278511643,0.0208765268,22.4797496796,55.8332443237,-144.9462585449,0.0739886165,0.0034491718,0.0121297836,
1663.173,-3.2376794815,1.3238033056,173.3524932861,0.0655831397,0.0383966491,0.0091884136,-114.4214859009,74.1347045898,-52.3249511719,0.0273367763,0.0589000583,0.0045504123,-5.0468778610,82.7400131226,-170.7282257080,0.0266509056,0.0244473368,0.0223609805,22.4760437012,55.8337249756,-144.9472503662,0.0700870752,0.0034853816,0.0062623620,
1663.183,-3.2397930622,1.3241558075,173.3542175293,0.0592416339,0.0369686112,0.0140730739,-114.4298782349,74.1325912476,-52.3273658752,0.0336743593,0.0559851527,0.0094844401,-5.0521783829,82.7403335571,-170.7264099121,0.0276281834,0.0200641453,0.0248087049,22.4818973541,55.8332748413,-144.9380340576,0.0764303207,0.0117307156,-0.0010448694,
1663.193,-3.2387542725,1.3238352537,173.3554077148,0.0611891672,0.0481809974,0.0057717562,-114.4317703247,74.1322631836,-52.3243751526,0.0263485312,0.0535450280,0.0094949305,-5.0494685173,82.7401962280,-170.7174224854,0.0203036666,0.0273824632,0.0233419538,22.4824161530,55.8338088989,-144.9338836670,0.0783886909,0.0019632280,0.0033574700,
1663.203,-3.2382164001,1.3235534430,173.3559570313,0.0611842498,0.0442653783,0.0126062632,-114.4298324585,74.1291275024,-52.3181266785,0.0312163830,0.0550614595,0.0109730959,-5.0485153198,82.7409515381,-170.7070312500,0.0261647105,0.0239612982,0.0218889117,22.4820575714,55.8358917236,-144.9296875000,0.0696200132,0.0044194460,0.0033849478,
1663.213,-3.2419178486,1.3220767975,173.3558959961,0.0606702045,0.0360291116,0.0047973990,-114.4263992310,74.1313095093,-52.3097114563,0.0297619700,0.0599179268,0.0138726681,-5.0568232536,82.7396545410,-170.7071228027,0.0242087245,0.0230051652,0.0306578279,22.4819908142,55.8340225220,-144.9279937744,0.0715548396,0.0048979819,0.0067770481,
1663.223,-3.2417724133,1.3226296902,173.3563537598,0.0621446930,0.0409093797,0.0018676519,-114.4216232300,74.1328201294,-52.3001747131,0.0312340260,0.0618575811,0.0182359666,-5.0577998161,82.7394180298,-170.6999969482,0.0276261568,0.0264256895,0.0247942209,22.4784908295,55.8336524963,-144.9280700684,0.0739925504,0.0029746294,0.0033419728,
1663.233,-3.2432699203,1.3243772984,173.3573455811,0.0626634657,0.0414237119,0.0096822977,-114.4141006470,74.1326599121,-52.2882995605,0.0356277823,0.0608983636,0.0162511617,-5.0819840431,82.7372817993,-170.7147979736,0.0261566043,0.0225765482,0.0306215286,22.4805583954,55.8349914551,-144.9228210449,0.0784002542,0.0054045767,0.0019016266,
1663.243,-3.2439448833,1.3221263885,173.3597259521,0.0660421625,0.0399706773,0.0057758093,-114.4032363892,74.1335449219,-52.2751617432,0.0292843580,0.0560237169,0.0181508064,-5.0811467171,82.7413406372,-170.7057952881,0.0222592950,0.0264747441,0.0131129026,22.4782371521,55.8361244202,-144.9217681885,0.0686457157,0.0044554323,0.0028856993,
