Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
1956.383,-3.2063329220,1.3419535160,-156.3245239258,0.0575990528,0.0427329615,-0.0020651817,-105.5543518066,77.0819091797,40.6721000671,0.0537922382,0.0655995458,0.0143595338,-10.0699911118,83.0278778076,59.5428276062,0.0287381411,0.0215301216,0.0154835582,24.0085716248,56.2315635681,-48.6740837097,0.0793377161,0.0081318915,0.0076810122,
1956.393,-3.2090926170,1.3389192820,-156.3233642578,0.0663351715,0.0349686034,0.0042831302,-105.2073135376,77.1166610718,40.9964179993,0.0514862537,0.0668561608,0.0158221126,-10.1550540924,83.0298461914,59.4662246704,0.0258126259,0.0202393532,0.0223844349,24.0171089172,56.2305145264,-48.6592025757,0.0788391829,0.0026788712,-0.0001116991,
1956.403,-3.2080211639,1.3395500183,-156.3228149414,0.0580453947,0.0417858586,0.0150251389,-104.8488693237,77.1582489014,41.3227272034,0.0536009669,0.0699560493,0.0118457675,-10.2044029236,83.0299911499,59.4260787964,0.0306957364,0.0237614810,0.0243570805,24.0242519379,56.2278099060,-48.6469917297,0.0841840506,0.0079707205,-0.0001192689,
1956.413,-3.2075846195,1.3390439749,-156.3235015869,0.0614545345,0.0398251377,0.0052588582,-104.4780197144,77.2014160156,41.6599578857,0.0591391921,0.0696133971,0.0097754598,-10.2369928360,83.0271987915,59.4012565613,0.0267835855,0.0223735571,0.0287204087,24.0273704529,56.2290000916,-48.6393852234,0.0793128014,0.0059970021,-0.0020438433,
1956.423,-3.2074449062,1.3379617929,-156.3229064941,0.0594825298,0.0407992899,0.0067226887,-104.1026000977,77.2469253540,41.9987716675,0.0588265657,0.0667824596,0.0154977441,-10.2584018707,83.0259017944,59.3899269104,0.0292222500,0.0263295472,0.0213787556,24.0298023224,56.2292785645,-48.6333770752,0.0822452307,0.0059769154,-0.0015435815,
1956.433,-3.2071914673,1.3409106731,-156.3217926025,0.0541628897,0.0432362221,0.0101422668,-103.7502593994,77.2938537598,42.3186912537,0.0511945486,0.0751270354,0.0032415390,-10.2811470032,83.0242156982,59.3774337769,0.0218944550,0.0239409506,0.0267334580,24.0257015228,56.2319145203,-48.6316566467,0.0676223040,0.0026109517,0.0058001876,
1956.443,-3.2081685066,1.3406950235,-156.3218688965,0.0585536584,0.0369055830,0.0091656446,-103.4201812744,77.3347167969,42.6219367981,0.0474449396,0.0659621209,-0.0005991459,-10.3089427948,83.0243072510,59.3596420288,0.0238477588,0.0225348771,0.0272322595,24.0320682526,56.2370338440,-48.6213874817,0.0745079517,0.0040496588,-0.0033841133,
1956.453,-3.2085795403,1.3373229504,-156.3199310303,0.0633776337,0.0452136099,0.0047708750,-103.1232147217,77.3687210083,42.9000320435,0.0495280027,0.0661501437,-0.0042834282,-10.3156833649,83.0218887329,59.3620529175,0.0282371640,0.0274393260,0.0340302885,24.0390071869,56.2398071289,-48.6081466675,0.0701403022,0.0054693520,0.0005862713,
1956.463,-3.2080030441,1.3396142721,-156.3195037842,0.0585348010,0.0422738269,0.0111184716,-102.8746795654,77.3956451416,43.1350517273,0.0545134544,0.0605474114,-0.0121504664,-10.3614826202,83.0216369629,59.3264541626,0.0218889713,0.0255837739,0.0311149061,24.0509586334,56.2409629822,-48.5921173096,0.0764991641,0.0043937266,-0.0052106380,
1956.473,-3.2081737518,1.3392434120,-156.3195648193,0.0614580177,0.0417885222,0.0150250196,-102.6620330811,77.4151077271,43.3383598328,0.0589820743,0.0613810718,-0.0056927204,-10.4237518311,83.0219116211,59.2776527405,0.0257958174,0.0203435719,0.0257725120,24.0603961945,56.2410659790,-48.5788688660,0.0750353336,0.0082169473,-0.0027303696,
