Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
1616.393,-3.2036709785,1.3120630980,168.5508880615,0.0614720397,0.0382927209,0.0164744258,-113.7726287842,73.3283309937,-71.0616912842,0.0263238549,0.0612611175,0.0159313977,-4.3452711105,82.7444686890,151.3928833008,0.0276373029,0.0204375386,0.0208438635,22.4513206482,55.7737197876,-158.5639343262,0.0797523856,0.0107031465,0.0039054751,
1616.403,-3.2045340538,1.3142470121,168.5507812500,0.0522328019,0.0373311490,0.0071989298,-113.7850952148,73.3241043091,-71.0704803467,0.0219081640,0.0603239536,0.0057632923,-4.3456096649,82.7435226440,151.4001007080,0.0237289667,0.0262989849,0.0301036835,22.4546222687,55.7743835449,-158.5575256348,0.0714581013,0.0057939887,-0.0019328594,
1616.413,-3.2065947056,1.3148375750,168.5519714355,0.0537079498,0.0373670384,0.0052476525,-113.7979431152,73.3175582886,-71.0797119141,0.0311527252,0.0574677587,0.0053780079,-4.3542108536,82.7400360107,151.3983306885,0.0271392465,0.0238810629,0.0349316597,22.4501991272,55.7732162476,-158.5605316162,0.0797474384,0.0014331937,0.0048712492,
1616.423,-3.2064480782,1.3150498867,168.5513153076,0.0590827465,0.0451769754,0.0091544986,-113.8049087524,73.3122711182,-71.0815811157,0.0267316699,0.0594876409,0.0069105327,-4.3752031326,82.7388000488,151.3856658936,0.0276247859,0.0195350349,0.0256350040,22.4499626160,55.7718162537,-158.5584869385,0.0782688260,0.0004510134,0.0024101734,
1616.433,-3.2063653469,1.3142043352,168.5530700684,0.0629742444,0.0427341461,0.0013407469,-113.7966308594,73.3075180054,-71.0689544678,0.0325672626,0.0566473603,0.0152051300,-4.3878426552,82.7410659790,151.3825988770,0.0193290114,0.0205368251,0.0193278193,22.4484939575,55.7707557678,-158.5553283691,0.0743522048,0.0033882856,0.0053203702,
1616.443,-3.2056932449,1.3140850067,168.5536499023,0.0580893531,0.0427224450,0.0018290281,-113.7976150513,73.3077926636,-71.0650024414,0.0320803523,0.0673832297,0.0078836530,-4.3748345375,82.7399063110,151.4031219482,0.0286037922,0.0278335661,0.0280948877,22.4498806000,55.7728462219,-158.5510101318,0.0792555213,0.0019222945,-0.0083186030,
1616.453,-3.2062551975,1.3145498037,168.5548248291,0.0566326156,0.0402908213,0.0159894824,-113.7961044312,73.3051452637,-71.0587158203,0.0320670605,0.0552196503,0.0059413761,-4.3882374763,82.7434921265,151.3992004395,0.0291000009,0.0224875957,0.0110694170,22.4520301819,55.7729187012,-158.5465698242,0.0758382678,0.0062977672,0.0014560223,
1616.463,-3.2047152519,1.3143259287,168.5548400879,0.0561404303,0.0436819606,-0.0001250505,-113.7827606201,73.3053512573,-71.0387954712,0.0335329175,0.0611028373,0.0161325037,-4.3673515320,82.7428741455,151.4276123047,0.0295869112,0.0292778015,0.0242391229,22.4517383575,55.7737388611,-158.5446929932,0.0807291269,0.0009337962,0.0024423599,
1616.473,-3.2068760395,1.3169674873,168.5540771484,0.0547216758,0.0393250100,0.0047605038,-113.7764511108,73.3039245605,-71.0284423828,0.0310843587,0.0591847599,0.0112301707,-4.3685917854,82.7427139282,151.4357299805,0.0271451473,0.0268394202,0.0247239470,22.4543094635,55.7743873596,-158.5400238037,0.0758526921,0.0057969093,-0.0033984184,
1616.483,-3.2048110962,1.3187654018,168.5546264648,0.0537764840,0.0431952439,0.0096426606,-113.7642593384,73.3040618896,-71.0090255737,0.0301085114,0.0562769473,0.0131262243,-4.3564562798,82.7432861328,151.4571228027,0.0281229615,0.0307179242,0.0203368664,22.4571170807,55.7729988098,-158.5338439941,0.0709562302,0.0062519610,0.0039170384,
