Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
1915.923,-3.2578959465,1.3510073423,-160.5225830078,0.0611749962,0.0392364860,0.0048251152,-115.8833465576,74.9547348022,26.7023410797,0.0331038833,0.0606506020,0.0185596943,-6.8734912872,82.8139724731,29.8960876465,0.0233952403,0.0268915594,0.0220809877,23.0245113373,56.0460548401,-62.9191474915,0.0765571594,0.0070497692,0.0101889372,
1915.933,-3.2581334114,1.3542954922,-160.5222625732,0.0612323731,0.0416819490,0.0043378472,-115.8803253174,74.9547653198,26.7123680115,0.0350571275,0.0591916144,0.0121995211,-6.8719902039,82.8137512207,29.9069480896,0.0268127322,0.0239587724,0.0225680172,23.0257797241,56.0419883728,-62.9162635803,0.0784705877,0.0084801018,0.0096507668,
1915.943,-3.2571527958,1.3551248312,-160.5211029053,0.0573405921,0.0436179675,0.0111733079,-115.8776473999,74.9546585083,26.7213230133,0.0306621194,0.0543153882,0.0107244253,-6.8686323166,82.8117904663,29.9198493958,0.0326678157,0.0239555538,0.0220438540,23.0271835327,56.0392417908,-62.9122886658,0.0755141377,0.0069871247,0.0081548095,
1915.953,-3.2593479156,1.3538466692,-160.5200042725,0.0665956289,0.0412148349,0.0038507581,-115.8714218140,74.9561004639,26.7317371368,0.0370163321,0.0616303086,0.0189891458,-6.8461599350,82.8126907349,29.9504299164,0.0282752514,0.0307401419,0.0240077972,23.0264072418,56.0380020142,-62.9104919434,0.0798965693,0.0035691857,-0.0035828948,
1915.963,-3.2609779835,1.3545233011,-160.5181884766,0.0558652543,0.0451494604,0.0116653442,-115.8770523071,74.9564743042,26.7313594818,0.0326234698,0.0596604943,0.0146149993,-6.8423366547,82.8134231567,29.9637336731,0.0204643607,0.0253591537,0.0230425298,23.0250244141,56.0371589661,-62.9073905945,0.0828180313,0.0026001632,0.0017709732,
1915.973,-3.2594971657,1.3538570404,-160.5189056396,0.0641544089,0.0456119627,0.0053155422,-115.8827285767,74.9558029175,26.7318077087,0.0301790237,0.0557530522,0.0092720389,-6.8626728058,82.8143234253,29.9529724121,0.0263257027,0.0171011984,0.0181806087,23.0267601013,56.0379638672,-62.9029312134,0.0725719929,0.0055188537,-0.0035822988,
1915.983,-3.2585964203,1.3551604748,-160.5183258057,0.0553880893,0.0455962457,0.0058041811,-115.8821868896,74.9536743164,26.7374362946,0.0311459303,0.0557859987,0.0092852712,-6.8689813614,82.8157196045,29.9543399811,0.0277935863,0.0224833786,0.0191817284,23.0254745483,56.0385894775,-62.9019813538,0.0745311975,0.0006510913,-0.0035793781,
1915.993,-3.2577104568,1.3554373980,-160.5178222656,0.0588108897,0.0392331444,0.0009197593,-115.8886871338,74.9538803101,26.7381649017,0.0340765715,0.0611410886,0.0049159527,-6.8675150871,82.8167266846,29.9640007019,0.0297489166,0.0258960724,0.0226162374,23.0249881744,56.0368118286,-62.8998107910,0.0837912560,0.0040634573,-0.0021394491,
1916.003,-3.2579262257,1.3538750410,-160.5172576904,0.0651312843,0.0460728779,-0.0010330677,-115.8851776123,74.9541320801,26.7474098206,0.0340777040,0.0557738841,0.0117356181,-6.8793363571,82.8145980835,29.9579563141,0.0224200487,0.0200670063,0.0313724875,23.0306587219,56.0375671387,-62.8925094604,0.0715914965,0.0118291974,-0.0025967360,
1916.013,-3.2606317997,1.3512598276,-160.5160675049,0.0626442432,0.0373310037,0.0018973351,-115.8848648071,74.9567489624,26.7528095245,0.0287184715,0.0615937561,0.0117151737,-6.8698997498,82.8151473999,29.9761314392,0.0268157721,0.0273692906,0.0269857645,23.0307674408,56.0389175415,-62.8894424438,0.0735578537,0.0040234625,-0.0001363158,
