Time,Gyr0_X,Gyr0_Y,Gyr0_Z,Acc0_X,Acc0_Y,Acc0_Z,Mag0_X,Mag0_Y,Mag0_Z,LiA0_X,LiA0_Y,LiA0_Z,Quat0_W,Quat0_X,Quat0_Y,Quat0_Z,Gyr1_X,Gyr1_Y,Gyr1_Z,Acc1_X,Acc1_Y,Acc1_Z,Mag1_X,Mag1_Y,Mag1_Z,LiA1_X,LiA1_Y,LiA1_Z,Quat1_W,Quat1_X,Quat1_Y,Quat1_Z,Gyr2_X,Gyr2_Y,Gyr2_Z,Acc2_X,Acc2_Y,Acc2_Z,Mag2_X,Mag2_Y,Mag2_Z,LiA2_X,LiA2_Y,LiA2_Z,Quat2_W,Quat2_X,Quat2_Y,Quat2_Z,Gyr3_X,Gyr3_Y,Gyr3_Z,Acc3_X,Acc3_Y,Acc3_Z,Mag3_X,Mag3_Y,Mag3_Z,LiA3_X,LiA3_Y,LiA3_Z,Quat3_W,Quat3_X,Quat3_Y,Quat3_Z,
(sec),(dps),(dps),(dps),(G),(G),(G),(Guass),(Guass),(Guass),(G),(G),(G),,,,,(dps),(dps),(dps),(G),(G),(G),(Guass),(Guass),(Guass),(G),(G),(G),,,,,(dps),(dps),(dps),(G),(G),(G),(Guass),(Guass),(Guass),(G),(G),(G),,,,,(dps),(dps),(dps),(G),(G),(G),(Guass),(Guass),(Guass),(G),(G),(G),,,,,
2318.201,0.1220740378,0.0000000000,0.9155552983,0.0148930326,-0.0112308115,-1.0115054846,-0.1204870790,0.5332193971,-0.3967406154,0.0021414841,0.0038317256,-0.0117002130,-0.0097117620,0.6371341944,0.7708474994,-0.0017429815,-0.0610370189,-0.2441480756,0.3662221134,0.9223914146,0.0438245796,-0.3901486397,-0.3324075937,0.6241645813,-0.3363139629,0.0041475296,0.0106431507,0.0048468709,0.4793714881,-0.3829528689,-0.7423530221,-0.2696391046,0.0000000000,0.3051851094,-0.8545182943,0.1633350700,-0.9889217615,-0.0816675350,-0.3756218255,0.3077486455,-0.7367168069,-0.0280497223,-0.0104062557,-0.0021257922,-0.4289574027,0.3467350900,0.6479110718,-0.5255708098,0.3662221134,-0.5493331552,-0.3662221134,-0.9020050764,0.1606494337,-0.4372692108,-0.1844538748,0.5002593994,-0.3792840242,-0.0023462772,0.0173022002,-0.0245329440,0.3191601336,0.7487673759,0.3820455372,-0.4379139841,
2318.227,0.1220740378,0.0000000000,0.9155552983,0.0148930326,-0.0111087374,-1.0122379065,-0.1157261878,0.5361492038,-0.3946653605,0.0021314155,0.0039539998,-0.0124327540,-0.0097156987,0.6371315718,0.7708497643,-0.0017398852,0.0000000000,-0.1831110567,0.3662221134,0.9228797555,0.0432142094,-0.3894161880,-0.3304544091,0.6284371614,-0.3394879103,0.0046311617,0.0100545064,0.0055702031,0.4793878794,-0.3829340935,-0.7423596978,-0.2696183622,0.1831110567,0.0610370189,-0.7934812307,0.1630909145,-0.9906308055,-0.0826441273,-0.3773308396,0.3111667335,-0.7446516156,-0.0282826424,-0.0121107697,-0.0031316504,-0.4289975762,0.3467792869,0.6478761435,-0.5255519152,0.4272591472,-0.6103702188,-0.3662221134,-0.9002960324,0.1599169970,-0.4362926185,-0.1833552122,0.5016022325,-0.3668324947,-0.0006381273,0.0165961683,-0.0235453248,0.3191410601,0.7487733960,0.3820407987,-0.4379216135,
2318.266,0.1220740378,0.0000000000,0.8545182943,0.0133060701,-0.0106204413,-1.0127261877,-0.1165807098,0.5348063707,-0.3901486397,0.0005447380,0.0044287452,-0.0129207969,-0.0097112600,0.6371253133,0.7708548307,-0.0017348324,0.0000000000,-0.1831110567,0.3051851094,0.9226355553,0.0435804315,-0.3890499473,-0.3320413828,0.6301462054,-0.3339945674,0.0043841004,0.0104238875,0.0059298873,0.4794005454,-0.3829080164,-0.7423709035,-0.2696018815,0.1220740378,0.2441480756,-0.9765923023,0.1601611376,-0.9918515682,-0.0826441273,-0.3794061244,0.3138523400,-0.7447736859,-0.0311886370,-0.0133213997,-0.0031987056,-0.4290485084,0.3468284607,0.6478239298,-0.5255422592,0.3662221134,-0.6714072227,-0.3051851094,-0.9022492170,0.1610156596,-0.4364146888,-0.1833552122,0.5018463731,-0.3765984178,-0.0025824308,0.0176972449,-0.0236860216,0.3191261292,0.7487843037,0.3820071816,-0.4379431307,
2318.318,0.1220740378,0.0000000000,0.9155552983,0.0142826624,-0.0112308115,-1.0127261877,-0.1114536002,0.5355387926,-0.3834345639,0.0015113773,0.0038256403,-0.0129210949,-0.0097174887,0.6371600032,0.7708260417,-0.0017340240,-0.0610370189,-0.1831110567,0.2441480756,0.9225134850,0.0440687276,-0.3895382583,-0.3293557465,0.6307565570,-0.3342387080,0.0042631626,0.0108829476,0.0054418743,0.4794103503,-0.3828571439,-0.7423972487,-0.2695842087,0.0610370189,0.3662221134,-1.0376293659,0.1646778733,-0.9913632870,-0.0838648677,-0.3758659661,0.3105563521,-0.7367168069,-0.0268594474,-0.0128700733,-0.0044161677,-0.4292319715,0.3469319046,0.6477698088,-0.5253908634,0.4272591472,-0.7934812307,-0.2441480756,-0.9011505246,0.1615039557,-0.4364146888,-0.1853083968,0.5030671358,-0.3751335144,-0.0014758706,0.0181732029,-0.0237072408,0.3191232085,0.7487908602,0.3819805086,-0.4379573464,
2318.331,0.1220740378,0.0000000000,0.8545182943,0.0144047365,-0.0115970336,-1.0124820471,-0.1152378917,0.5396893024,-0.3891720474,0.0016284287,0.0034646019,-0.0126770735,-0.0097210854,0.6371648312,0.7708221674,-0.0017343613,0.0000000000,-0.1831110567,0.2441480756,0.9223914146,0.0435804315,-0.3886837363,-0.3299661279,0.6329538822,-0.3379009366,0.0041389465,0.0103815682,0.0062902570,0.4794127941,-0.3828457892,-0.7424010634,-0.2695855498,0.0000000000,0.1220740378,-1.0376293659,0.1644337326,-0.9896542430,-0.0839869380,-0.3731803298,0.3103122115,-0.7381817102,-0.0271405727,-0.0111693740,-0.0045229197,-0.4292582572,0.3469465971,0.6477679610,-0.5253621340,0.4272591472,-0.7934812307,-0.2441480756,-0.9011505246,0.1607715040,-0.4360484779,-0.1825006902,0.5053865314,-0.3756218255,-0.0014648438,0.0174329132,-0.0233678520,0.3191238046,0.7487921119,0.3819605112,-0.4379722178,
2318.344,0.1220740378,0.0000000000,0.9155552983,0.0139164403,-0.0103762932,-1.0128482580,-0.1180455983,0.5373699069,-0.3946653605,0.0011377353,0.0046845842,-0.0130432844,-0.0097217625,0.6371622682,0.7708241940,-0.0017333376,-0.0610370189,-0.1831110567,0.3051851094,0.9222693443,0.0433362834,-0.3883175254,-0.3298440576,0.6322214603,-0.3400982618,0.0040137172,0.0101311915,0.0066487491,0.4794171751,-0.3828361928,-0.7424033880,-0.2695849538,0.0610370189,0.0610370189,-0.9155552983,0.1618701816,-0.9903866649,-0.0836207196,-0.3757438958,0.3115329444,-0.7373272181,-0.0297062695,-0.0119027495,-0.0041514561,-0.4292700291,0.3469619453,0.6477616429,-0.5253499746,0.4272591472,-0.7324442267,-0.2441480756,-0.9004181027,0.1610156596,-0.4361705482,-0.1842097193,0.5023346543,-0.3754997551,-0.0007269382,0.0176676214,-0.0235051513,0.3191205263,0.7487980723,0.3819387853,-0.4379833341,
2318.357,0.1220740378,0.0000000000,0.8545182943,0.0150151066,-0.0091555528,-1.0124820471,-0.1171910763,0.5361492038,-0.3922238946,0.0022284044,0.0058984226,-0.0126770735,-0.0097226361,0.6371576190,0.7708279490,-0.0017281885,0.0000000000,-0.2441480756,0.3051851094,0.9223914146,0.0437025055,-0.3886837363,-0.3267922103,0.6306344867,-0.3396099806,0.0041375756,0.0104936883,0.0062862635,0.4794183671,-0.3828262389,-0.7424097657,-0.2695793509,0.0610370189,0.0610370189,-0.9765923023,0.1586962491,-0.9902645946,-0.0830103457,-0.3764763474,0.3125095367,-0.7394024730,-0.0328775793,-0.0117803216,-0.0035387576,-0.4292813241,0.3469786048,0.6477536559,-0.5253396630,0.3662221134,-0.6714072227,-0.3051851094,-0.9011505246,0.1613818854,-0.4364146888,-0.1840876490,0.5035554171,-0.3735465705,-0.0014564991,0.0180285126,-0.0237571001,0.3191219568,0.7487987280,0.3819326460,-0.4379867315,
2318.370,0.1220740378,0.0000000000,0.9155552983,0.0144047365,-0.0093997009,-1.0124820471,-0.1130405590,0.5329752564,-0.3896603286,0.0016132444,0.0056487564,-0.0126770735,-0.0097227478,0.6371690035,0.7708187103,-0.0017243939,-0.0610370189,-0.2441480756,0.3051851094,0.9226355553,0.0434583575,-0.3895382583,-0.3306985795,0.6329538822,-0.3364360631,0.0043848157,0.0102429539,0.0054383278,0.4794143140,-0.3828257322,-0.7424122095,-0.2695804834,0.0000000000,0.4272591472,-0.9765923023,0.1611377299,-0.9901425242,-0.0830103457,-0.3784295321,0.3126316071,-0.7440412641,-0.0304504931,-0.0116611719,-0.0035383403,-0.4293148518,0.3470106125,0.6477366686,-0.5253120661,0.3051851094,-0.6714072227,-0.3051851094,-0.9016388655,0.1619922519,-0.4365367591,-0.1839655787,0.5019684434,-0.3726920485,-0.0019425154,0.0186266303,-0.0238888562,0.3191280663,0.7487979531,0.3819276094,-0.4379878044,
2318.383,0.1831110567,0.0000000000,0.9155552983,0.0150151066,-0.0097659230,-1.0123599768,-0.1165807098,0.5339518189,-0.3842890859,0.0022158325,0.0052895062,-0.0125551820,-0.0097279698,0.6371690035,0.7708185315,-0.0017246007,0.0000000000,-0.2441480756,0.3662221134,0.9233680367,0.0437025055,-0.3901486397,-0.3303323388,0.6292916536,-0.3397320509,0.0051203370,0.0104934797,0.0048359632,0.4794169962,-0.3828158379,-0.7424201369,-0.2695682943,0.0610370189,0.4272591472,-0.9765923023,0.1634571403,-0.9898983836,-0.0830103457,-0.3779412210,0.3117770851,-0.7379375696,-0.0281566530,-0.0114211440,-0.0035485327,-0.4293501675,0.3470327556,0.6477208734,-0.5252880454,0.3662221134,-0.6103702188,-0.3662221134,-0.9015167952,0.1613818854,-0.4356822371,-0.1829889864,0.5041657686,-0.3717154562,-0.0018189549,0.0180205852,-0.0230359435,0.3191290200,0.7487952113,0.3819319606,-0.4379880428,
