Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
205.963,-3.2920625210,1.4048635960,23.4080848694,0.0645560995,0.0461780205,0.0166001916,-114.4880142212,72.8419265747,74.2167358398,0.0267835855,0.0564223826,0.0054793954,-11.9633922577,84.4074859619,155.6481475830,0.0230721831,0.0274982154,0.0265105963,42.4902648926,43.1673583984,131.1734466553,0.0693855882,-0.0064320564,-0.0022902489,
205.973,-3.2935941219,1.4034047127,23.4086532593,0.0630657971,0.0413219184,0.0102530718,-114.4966506958,72.8421173096,74.2138290405,0.0219017267,0.0637253523,0.0089367628,-11.9765768051,84.4086837769,155.6434326172,0.0260038972,0.0206804797,0.0182346106,42.4892501831,43.1652603149,131.1798248291,0.0630112290,-0.0098573864,0.0050066710,
205.983,-3.2938964367,1.4022876024,23.4097824097,0.0640228763,0.0413272120,0.0073238611,-114.4958801270,72.8423767090,74.2185287476,0.0306921601,0.0563986897,0.0172320604,-11.9751749039,84.4080200195,155.6532135010,0.0255144835,0.0221453831,0.0255466700,42.4901962280,43.1665267944,131.1862335205,0.0644922256,-0.0103442669,-0.0086458325,
205.993,-3.2922821045,1.4035259485,23.4115676880,0.0562319830,0.0456935950,0.0180644989,-114.4961700439,72.8436660767,74.2218933105,0.0277690887,0.0573552549,0.0128300786,-11.9598608017,84.4057388306,155.6787109375,0.0245340466,0.0221273825,0.0298976302,42.4933853149,43.1673965454,131.1939544678,0.0713392496,-0.0108554959,-0.0100756288,
206.003,-3.2928233147,1.4033213854,23.4114799500,0.0611112267,0.0403319336,0.0224596262,-114.4967041016,72.8420562744,74.2266387939,0.0272725224,0.0603081584,0.0099140406,-11.9888267517,84.4057693481,155.6600646973,0.0259989500,0.0153402686,0.0269809961,42.4912071228,43.1654434204,131.2008819580,0.0693612695,-0.0108507872,-0.0022991896,
206.013,-3.2927899361,1.4020185471,23.4114227295,0.0645064637,0.0447259173,0.0092754960,-114.4979782104,72.8429565430,74.2309494019,0.0233709216,0.0632214546,0.0147965550,-11.9822568893,84.4065780640,155.6750946045,0.0235589147,0.0206975713,0.0235727429,42.4916343689,43.1658935547,131.2061004639,0.0679021478,-0.0132926106,-0.0057093501,
206.023,-3.2932672501,1.4015942812,23.4125251770,0.0635224953,0.0408279896,0.0014629364,-114.4999237061,72.8422393799,74.2337875366,0.0243437886,0.0568804741,0.0133457780,-11.9703207016,84.4033508301,155.6959381104,0.0303893685,0.0241064578,0.0254685283,42.4909172058,43.1677703857,131.2124023438,0.0635315180,-0.0118058920,-0.0037459731,
206.033,-3.2936987877,1.3999593258,23.4136524200,0.0659353733,0.0408355519,0.0097641349,-114.5128479004,72.8403778076,74.2247161865,0.0248224735,0.0563926697,0.0026772022,-11.9669246674,84.4033508301,155.7082061768,0.0201354623,0.0255656093,0.0283966064,42.4899063110,43.1663894653,131.2192382813,0.0737678409,-0.0103427172,-0.0018137693,
206.043,-3.2950336933,1.4004087448,23.4147644043,0.0610604063,0.0418353565,0.0180658698,-114.5214233398,72.8399963379,74.2226486206,0.0248205066,0.0622396171,0.0071145892,-11.9631538391,84.4033508301,155.7197875977,0.0206237435,0.0211645067,0.0259546041,42.4921875000,43.1649360657,131.2290039063,0.0678899288,-0.0069579482,-0.0066896677,
206.053,-3.2954840660,1.3978313208,23.4153213501,0.0668748096,0.0408666991,0.0073232651,-114.5302352905,72.8404388428,74.2212371826,0.0253110528,0.0646556020,0.0047116876,-11.9388446808,84.4042282104,155.7506103516,0.0250197649,0.0260030925,0.0200995803,42.4905624390,43.1607856750,131.2345123291,0.0776027441,-0.0103940964,0.0083964467,
206.063,-3.2972123623,1.3960846663,23.4158954620,0.0619615205,0.0384554453,0.0112305284,-114.5286865234,72.8403930664,74.2294769287,0.0257990956,0.0612415373,0.0174000859,-11.9186954498,84.4041290283,155.7796173096,0.0245313048,0.0269454047,0.0205805302,42.4886436462,43.1632766724,131.2404022217,0.0620094538,-0.0137739182,-0.0038049221,
206.073,-3.2973608971,1.3955265284,23.4164199829,0.0639049113,0.0462705418,0.0024414063,-114.5343399048,72.8388442993,74.2289505005,0.0272559524,0.0563702583,0.0071834326,-11.9093179703,84.4021987915,155.7972412109,0.0255045891,0.0259599537,0.0283558369,42.4861946106,43.1629447937,131.2455902100,0.0620052218,-0.0152184665,-0.0008993149,
