Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
51.463,-3.2916257381,1.3725109100,5.5956573486,0.0561791062,0.0442180745,0.0043789744,-117.6183090210,73.7013473511,27.3940773010,0.0271947384,0.0634969175,0.0109270811,-10.3784265518,84.2066726685,32.5531768799,0.0222362280,0.0268708467,0.0255597830,42.4287071228,43.5513496399,31.0508232117,0.0693755150,-0.0164226890,0.0020397305,
51.473,-3.2934772968,1.3705161810,5.5962405205,0.0624919571,0.0403441228,0.0019388199,-117.5980682373,73.7041702271,27.4175662994,0.0242788792,0.0595955849,0.0259537101,-10.3615007401,84.2077560425,32.5791091919,0.0227264166,0.0268377066,0.0231302977,42.4285507202,43.5493812561,31.0566082001,0.0713037848,-0.0091127455,-0.0067671537,
51.483,-3.2931902409,1.3715744019,5.5966935158,0.0605572984,0.0413156599,0.0068212748,-117.5962371826,73.7035140991,27.4241313934,0.0257405043,0.0571676344,0.0103257895,-10.3702669144,84.2054595947,32.5786895752,0.0241872072,0.0219774544,0.0260242373,42.4293327332,43.5505523682,31.0633087158,0.0654591322,-0.0154583752,-0.0033329129,
51.493,-3.2925162315,1.3685837984,5.5979156494,0.0663644969,0.0447219647,0.0087731481,-117.5873794556,73.7047348022,27.4372291565,0.0257464647,0.0576581806,0.0210201740,-10.3661336899,84.2056579590,32.5930290222,0.0236992836,0.0244109333,0.0250497162,42.4301452637,43.5501174927,31.0698318481,0.0698481798,-0.0110749006,-0.0038176775,
51.503,-3.2951390743,1.3671462536,5.6003031731,0.0629214421,0.0418379940,-0.0014795661,-117.5891571045,73.7046127319,27.4415817261,0.0213513374,0.0630271882,0.0107747912,-10.3481187820,84.2073135376,32.6177787781,0.0271201730,0.0204677880,0.0226298124,42.4320869446,43.5505371094,31.0774173737,0.0679004192,-0.0096247196,-0.0047738552,
51.513,-3.2944538593,1.3665609360,5.6020283699,0.0643760711,0.0447557606,0.0058442354,-117.5819854736,73.7066879272,27.4543266296,0.0340568423,0.0600829720,0.0209813118,-10.3598423004,84.2085037231,32.6145286560,0.0222394466,0.0209731758,0.0187473148,42.4327621460,43.5491828918,31.0856342316,0.0732543468,-0.0120836198,-0.0042924285,
51.523,-3.2916274071,1.3667724133,5.6031389236,0.0614500754,0.0437299572,0.0053531528,-117.5854949951,73.7063751221,27.4563674927,0.0252662301,0.0600796491,0.0068389177,-10.3615379333,84.2110748291,32.6237335205,0.0222439766,0.0219448209,0.0212326050,42.4353523254,43.5500755310,31.0935840607,0.0669180155,-0.0067292452,-0.0125622749,
51.533,-3.2928328514,1.3659000397,5.6055283546,0.0614348538,0.0422861315,0.0117017627,-117.5895004272,73.7070465088,27.4603290558,0.0272226334,0.0625025630,0.0102691650,-10.3613805771,84.2120513916,32.6334915161,0.0212691426,0.0253595412,0.0183191299,42.4325866699,43.5506629944,31.0988712311,0.0679019690,-0.0130463839,0.0001143813,
51.543,-3.2928836346,1.3671610355,5.6077904701,0.0624334142,0.0442401133,0.0087726712,-117.5882186890,73.7065124512,27.4687519073,0.0223371983,0.0581182688,0.0117326379,-10.3643951416,84.2095794678,32.6418800354,0.0237061977,0.0248842835,0.0231607258,42.4330024719,43.5518302917,31.1059265137,0.0674284697,-0.0101112127,-0.0057316422,
51.553,-3.2941412926,1.3705213070,5.6106643677,0.0551678278,0.0442619398,0.0077983737,-117.5868377686,73.7048416138,27.4773025513,0.0291649699,0.0537521392,0.0107629299,-10.3653316498,84.2118225098,32.6499977112,0.0251749754,0.0234143138,0.0178269297,42.4328308105,43.5534210205,31.1133499146,0.0601243973,-0.0110732317,-0.0052305460,
