Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
227.183,-3.3296680450,1.4151349068,25.9297065735,0.0544814095,0.0380437523,0.0137127638,-114.3277740479,72.7277374268,80.4997482300,0.0242406130,0.0648417473,0.0162497163,-11.6548433304,84.3337860107,173.7056579590,0.0244108438,0.0194125772,0.0207830667,42.4584083557,43.4063491821,144.7003936768,0.0685157180,-0.0115272999,-0.0180336833,
227.193,-3.3296000957,1.4137976170,25.9313640594,0.0691065192,0.0404840074,0.0049231052,-114.3324966431,72.7274551392,80.4981460571,0.0296102166,0.0614178777,0.0104148388,-11.6383476257,84.3356857300,173.7305450439,0.0209961534,0.0227955356,0.0227620602,42.4562759399,43.4063072205,144.7058105469,0.0631440878,-0.0071130395,0.0029445291,
227.203,-3.3308818340,1.4143699408,25.9330596924,0.0603274368,0.0400180370,0.0059012175,-114.3404617310,72.7278442383,80.4952163696,0.0252177119,0.0589530468,0.0075201988,-11.6257791519,84.3352737427,173.7520294189,0.0263665318,0.0242402367,0.0295860767,42.4594650269,43.4063339233,144.7153015137,0.0694921017,-0.0076310933,-0.0063060522,
227.213,-3.3311090469,1.4139933586,25.9347553253,0.0656919628,0.0458813794,0.0034599304,-114.3410186768,72.7300186157,80.4990463257,0.0222992897,0.0608724356,0.0138554573,-11.5837821960,84.3379058838,173.8035278320,0.0283241868,0.0280649550,0.0149671435,42.4611015320,43.4052810669,144.7236785889,0.0670373440,-0.0052133799,-0.0067889690,
227.223,-3.3323109150,1.4148721695,25.9346733093,0.0588713549,0.0468788557,0.0054141283,-114.3484191895,72.7320327759,80.4963302612,0.0306105018,0.0671737194,0.0085057020,-11.5930948257,84.3362426758,173.8050689697,0.0302744508,0.0188092478,0.0315449834,42.4593849182,43.4038085938,144.7301635742,0.0645772219,-0.0066741109,0.0014840364,
227.233,-3.3333845139,1.4146728516,25.9351711273,0.0608210042,0.0385967828,0.0112748146,-114.3482055664,72.7303466797,80.5018615723,0.0266955495,0.0554805994,0.0148638487,-11.6115102768,84.3362731934,173.7980804443,0.0185557604,0.0232357085,0.0252026916,42.4574279785,43.4028587341,144.7367248535,0.0635886192,-0.0076401234,-0.0058660507,
227.243,-3.3331248760,1.4165707827,25.9356193542,0.0579244308,0.0410336182,0.0166465640,-114.3523712158,72.7298049927,80.5044403076,0.0252278447,0.0598748028,0.0134224296,-11.6050767899,84.3400497437,173.8133850098,0.0214919448,0.0271177478,0.0198935270,42.4579849243,43.4032707214,144.7454833984,0.0626173019,-0.0115481019,-0.0004856586,
227.253,-3.3326554298,1.4157221317,25.9362220764,0.0608393140,0.0483496748,0.0078565478,-114.3435211182,72.7299423218,80.5193939209,0.0296230912,0.0598917603,0.0202155113,-11.6120424271,84.3403244019,173.8166046143,0.0200275779,0.0227342732,0.0267365575,42.4563446045,43.4023208618,144.7514953613,0.0689529181,-0.0130054653,-0.0000205636,
227.263,-3.3327417374,1.4166126251,25.9366950989,0.0589017235,0.0400503762,0.0039509535,-114.3400955200,72.7291564941,80.5290679932,0.0232713819,0.0599111021,0.0153219700,-11.6150283813,84.3401184082,173.8237915039,0.0253983140,0.0237167627,0.0238040090,42.4554557800,43.4043922424,144.7581481934,0.0562838316,-0.0149333775,-0.0083098412,
227.273,-3.3316972256,1.4162241220,25.9390563965,0.0613363534,0.0439384431,-0.0033745170,-114.3358993530,72.7280654907,80.5391159058,0.0261954069,0.0574946105,0.0114033818,-11.6096582413,84.3367919922,173.8379974365,0.0302754045,0.0261599347,0.0271666646,42.4587707520,43.4048233032,144.7673339844,0.0704494715,-0.0105665922,-0.0077904463,
