Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
311.783,-3.3008689880,1.4184961319,35.6058425903,0.0584463105,0.0429131165,0.0112439990,-102.3157501221,71.9103622437,58.3368530273,0.0277203321,0.0810286403,-0.0458942652,-9.9871187210,84.1307754517,-122.6997375488,0.0264961720,0.0244482160,0.0148892403,42.5969886780,42.9301872253,-158.6408386230,0.0658723712,-0.0127629042,-0.0097981095,
311.793,-3.3004591465,1.4189791679,35.6063575745,0.0604078621,0.0438825302,0.0063608885,-102.3747406006,71.9141082764,58.2835235596,0.0228578448,0.0818769634,-0.0460829139,-9.9749860764,84.1305770874,-122.6793441772,0.0245426893,0.0263801813,0.0266007185,42.5963211060,42.9328918457,-158.6344299316,0.0620007515,-0.0102936625,-0.0058751702,
311.803,-3.2996947765,1.4206719398,35.6062164307,0.0604373962,0.0472871438,0.0092905164,-102.4305725098,71.9167938232,58.2336769104,0.0272669196,0.0871397853,-0.0467727780,-9.9684181213,84.1298370361,-122.6650238037,0.0235648155,0.0239290893,0.0280516148,42.5956497192,42.9310417175,-158.6285858154,0.0663715601,-0.0122552216,-0.0068728328,
311.813,-3.2987616062,1.4203958511,35.6080436707,0.0589677319,0.0477591679,0.0044066310,-102.4814453125,71.9184112549,58.1893272400,0.0248342752,0.0816832483,-0.0377196074,-9.9707736969,84.1287078857,-122.6585693359,0.0235627890,0.0293076336,0.0246161222,42.6010818481,42.9307861328,-158.6181335449,0.0653917193,-0.0015662014,-0.0107344389,
311.823,-3.3013131618,1.4180270433,35.6116256714,0.0667389035,0.0375497714,0.0068495870,-102.5332336426,71.9199752808,58.1466217041,0.0307021141,0.0825739205,-0.0374506116,-9.9861907959,84.1287078857,-122.6640548706,0.0196565390,0.0278706849,0.0231544971,42.6027832031,42.9306259155,-158.6098327637,0.0649014711,-0.0040248334,-0.0024201870,
311.833,-3.3009181023,1.4172390699,35.6121406555,0.0628189072,0.0394960307,0.0092902184,-102.5848770142,71.9225540161,58.1033363342,0.0272981524,0.0790533721,-0.0376744270,-9.9708805084,84.1275024414,-122.6403274536,0.0211192369,0.0249168277,0.0260608792,42.5990219116,42.9303512573,-158.6054534912,0.0658745170,-0.0147338510,0.0004746318,
311.843,-3.3010768890,1.4165775776,35.6133613586,0.0559714213,0.0375456922,0.0063604116,-102.6364898682,71.9223937988,58.0585021973,0.0224144459,0.0775298178,-0.0354470015,-9.9796037674,84.1279678345,-122.6401824951,0.0196552277,0.0259078145,0.0197228789,42.5968437195,42.9316673279,-158.5993041992,0.0663796067,-0.0127497911,-0.0039279461,
311.853,-3.3006379604,1.4148652554,35.6151199341,0.0661954582,0.0438857414,0.0063592792,-102.6881484985,71.9232406616,58.0153083801,0.0302315354,0.0803845227,-0.0449419022,-9.9882907867,84.1266708374,-122.6404800415,0.0250239968,0.0205560923,0.0309346318,42.5970268250,42.9334678650,-158.5944366455,0.0654259920,-0.0112720132,-0.0078158379,
311.863,-3.3017416000,1.4156619310,35.6174392700,0.0598616973,0.0404869765,0.0117313862,-102.7426757813,71.9252243042,57.9664459229,0.0258477330,0.0758936405,-0.0378245115,-10.0033817291,84.1284713745,-122.6472702026,0.0303983092,0.0220431089,0.0138770342,42.5986213684,42.9359817505,-158.5869750977,0.0698527098,-0.0068724751,-0.0082697272,
311.873,-3.3016667366,1.4168903828,35.6173057556,0.0598831326,0.0448801741,0.0083141923,-102.7931671143,71.9289093018,57.9216270447,0.0283091068,0.0772381425,-0.0361056328,-10.0206832886,84.1267623901,-122.6573486328,0.0216062069,0.0211022794,0.0275282264,42.6008796692,42.9385032654,-158.5797576904,0.0620723963,-0.0078498423,-0.0072506666,
311.883,-3.3015074730,1.4171582460,35.6184196472,0.0613526478,0.0429242775,0.0083141327,-102.8395843506,71.9358825684,57.8799400330,0.0239523053,0.0863473713,-0.0349090099,-9.9897689819,84.1238937378,-122.6181716919,0.0220893621,0.0293560922,0.0264934301,42.6009788513,42.9395408630,-158.5731964111,0.0645269752,-0.0093074739,-0.0052881837,
311.893,-3.3009517193,1.4157402515,35.6196174622,0.0627927557,0.0443794653,0.0034301877,-102.8815383911,71.9391860962,57.8414344788,0.0215287805,0.0769663453,-0.0346993208,-9.9828643799,84.1222991943,-122.6046600342,0.0240396261,0.0210476220,0.0308590531,42.5988426208,42.9407424927,-158.5682220459,0.0606361032,-0.0141603053,0.0010526180,
311.903,-3.3013253212,1.4166406393,35.6207847595,0.0569490865,0.0453625172,0.0068485737,-102.9300384521,71.9471359253,57.7969207764,0.0235249400,0.0860567987,-0.0349605083,-9.9698495865,84.1245651245,-122.5840606689,0.0269733667,0.0278535485,0.0181973577,42.5971870422,42.9403266907,-158.5630493164,0.0660019517,-0.0092654526,-0.0038495660,
311.913,-3.3025641441,1.4164242744,35.6218910217,0.0608515628,0.0380598791,0.0068500638,-102.9869842529,71.9524993896,57.7454147339,0.0250187516,0.0859008133,-0.0420034528,-9.9580411911,84.1235733032,-122.5651855469,0.0245301723,0.0253937840,0.0269663930,42.5989112854,42.9418563843,-158.5578613281,0.0626034737,-0.0073161423,-0.0082148314,
311.923,-3.3023889065,1.4158331156,35.6236457825,0.0623060912,0.0429396629,0.0073380470,-103.0429229736,71.9538497925,57.6964759827,0.0240495205,0.0799518526,-0.0382950306,-9.9186735153,84.1228332520,-122.5193557739,0.0235522985,0.0287432671,0.0259646773,42.5999298096,42.9411354065,-158.5509796143,0.0699185133,-0.0068432689,-0.0072363019,
311.933,-3.3034105301,1.4162685871,35.6265335083,0.0628019720,0.0410043187,-0.0043795705,-103.0965728760,71.9580535889,57.6482200623,0.0245605111,0.0832364857,-0.0394923687,-9.9071111679,84.1218948364,-122.4995193481,0.0225740671,0.0257954597,0.0249692202,42.5992927551,42.9390296936,-158.5456085205,0.0733096004,-0.0088072717,-0.0014004111,
311.943,-3.3038685322,1.4171141386,35.6276092529,0.0613518804,0.0429654084,0.0048986673,-103.1533050537,71.9600677490,57.6002655029,0.0235948563,0.0841110051,-0.0431067348,-9.8880271912,84.1210937500,-122.4726638794,0.0225726366,0.0262516141,0.0269042850,42.5969772339,42.9377098083,-158.5402374268,0.0698747039,-0.0117258430,-0.0014320016,
311.953,-3.3039879799,1.4170994759,35.6287918091,0.0559805334,0.0375963934,0.0107580423,-103.2016525269,71.9641342163,57.5588188171,0.0216636658,0.0825212598,-0.0326129198,-9.8898944855,84.1226348877,-122.4658050537,0.0279464722,0.0267390609,0.0220456123,42.6010360718,42.9404144287,-158.5310668945,0.0620967746,-0.0122305155,-0.0067442656,
311.963,-3.3058433533,1.4160441160,35.6292686462,0.0662160218,0.0400701351,0.0171071291,-103.2549209595,71.9671859741,57.5139045715,0.0309575200,0.0760584176,-0.0382028222,-9.9102773666,84.1217651367,-122.4776458740,0.0284332037,0.0209184289,0.0215522051,42.5991172791,42.9410133362,-158.5256500244,0.0635693073,-0.0102544725,-0.0062674284,
311.973,-3.3075776100,1.4160782099,35.6297340393,0.0623103678,0.0361940973,0.0156439543,-103.3067398071,71.9659271240,57.4710731506,0.0255796313,0.0745497346,-0.0379248261,-9.8697443008,84.1235351563,-122.4301910400,0.0225769877,0.0286533535,0.0225427151,42.5988807678,42.9397850037,-158.5181274414,0.0684364438,-0.0083090067,-0.0057919621,
311.983,-3.3078749180,1.4178944826,35.6302032471,0.0579475239,0.0435234532,0.0083208084,-103.3580856323,71.9668579102,57.4269027710,0.0241197944,0.0798417032,-0.0376576185,-9.8712949753,84.1219635010,-122.4228134155,0.0255038738,0.0252424777,0.0298429728,42.5959167480,42.9413223267,-158.5128479004,0.0542958975,-0.0126633048,0.0015202165,
311.993,-3.3048486710,1.4191691875,35.6307563782,0.0579697676,0.0507949218,0.0166193247,-103.4097061157,71.9697036743,57.3823471069,0.0290179849,0.0811960399,-0.0359315872,-9.8664245605,84.1200332642,-122.4096221924,0.0289183855,0.0227981806,0.0273660421,42.5947647095,42.9397659302,-158.5078430176,0.0684361458,-0.0107120275,-0.0014337301,
