Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
86.743,-3.2888417244,1.3932092190,9.6724119186,0.0604465045,0.0431925207,0.0112208724,-105.6000289917,71.9158325195,55.7311439514,0.0287265182,0.0566319227,0.0080227256,-12.1834449768,84.3052520752,60.0314445496,0.0209435821,0.0243315697,0.0185518563,42.4440841675,43.4648399353,53.6226119995,0.0614444613,-0.0089665651,0.0004286766,
86.753,-3.2890772820,1.3928474188,9.6722793579,0.0658112839,0.0436849035,0.0170804262,-104.9406356812,71.8041915894,56.4328155518,0.0354441404,0.0617989004,0.0074837804,-12.3066759109,84.3074264526,59.9175300598,0.0277832747,0.0260025561,0.0264418423,42.4481239319,43.4598274231,53.6343536377,0.0687052608,-0.0144160986,-0.0049530268,
86.763,-3.2901036739,1.3927981853,9.6733608246,0.0623924583,0.0388199762,0.0063393116,-104.2814331055,71.6832580566,57.1545448303,0.0362477899,0.0656189024,0.0210922360,-12.4221687317,84.3113861084,59.8116226196,0.0253487229,0.0242338777,0.0241138339,42.4522514343,43.4564018250,53.6456604004,0.0676852465,-0.0139939785,-0.0029939413,
86.773,-3.2897405624,1.3916460276,9.6726522446,0.0662786067,0.0436964929,0.0161040425,-103.6584548950,71.5452041626,57.8648681641,0.0418354273,0.0613362193,0.0070748925,-12.5442514420,84.3113098145,59.6994819641,0.0263251662,0.0210275054,0.0231796205,42.4537506104,43.4495964050,53.6547203064,0.0710170269,-0.0111336708,0.0033051968,
86.783,-3.2880296707,1.3911746740,9.6732339859,0.0594344437,0.0441549793,0.0053599477,-103.0760192871,71.3938598633,58.5587463379,0.0375779867,0.0635368228,-0.0067298412,-12.6336755753,84.3157577515,59.6199340820,0.0238914490,0.0250712633,0.0145002902,42.4559974670,43.4484176636,53.6649818420,0.0675840974,-0.0121405721,-0.0054742098,
86.793,-3.2863321304,1.3917887211,9.6756544113,0.0560271889,0.0460785218,0.0058468580,-102.5298004150,71.2256698608,59.2316970825,0.0434732437,0.0630123317,-0.0076372027,-12.7221937180,84.3172760010,59.5414390564,0.0248706341,0.0252186954,0.0184632838,42.4582443237,43.4423522949,53.6743354797,0.0714135170,-0.0102577806,-0.0035562515,
86.803,-3.2877588272,1.3937963247,9.6766891479,0.0594801866,0.0417087860,0.0063373446,-101.9972381592,71.0314712524,59.8967933655,0.0428652167,0.0389444828,-0.0025787950,-12.8013420105,84.3194198608,59.4720802307,0.0297571421,0.0248583555,0.0219495893,42.4601135254,43.4387550354,53.6836891174,0.0659967661,-0.0112808943,-0.0021067858,
86.813,-3.2870888710,1.3999685049,9.6769142151,0.0576347560,0.0426735394,0.0063388348,-101.4676132202,70.8259048462,60.5558242798,0.0451108813,0.0384757519,0.0019803643,-12.9003057480,84.3239059448,59.3830337524,0.0224406719,0.0240353346,0.0225501060,42.4654769897,43.4360313416,53.6959877014,0.0649857521,-0.0118413866,-0.0084332824,
86.823,-3.2888844013,1.3992373943,9.6787157059,0.0605516843,0.0446579568,0.0043879151,-100.9375686646,70.6084365845,61.2070083618,0.0428809524,0.0372042358,0.0025998950,-12.9722547531,84.3268356323,59.3173408508,0.0214691758,0.0246358514,0.0206755698,42.4668884277,43.4320259094,53.7039985657,0.0620052814,-0.0104220808,-0.0001550913,
86.833,-3.2870070934,1.3989313841,9.6792221069,0.0629877523,0.0426721349,0.0014556646,-100.3852310181,70.3850097656,61.8772544861,0.0435321331,0.0428680480,0.0113384724,-13.0346765518,84.3269042969,59.2615051270,0.0243989825,0.0213257968,0.0231380761,42.4717407227,43.4295387268,53.7115402222,0.0629503131,-0.0056049824,-0.0079488158,
