Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
353.303,-3.2561817169,1.3747630119,40.3863525391,0.0630543455,0.0411591791,-0.0015146732,-106.8658370972,-8.5278997421,80.0920333862,-0.0311034918,-0.0752637982,0.0038145185,-58.4876937866,84.6586608887,-144.8330993652,0.0239781141,0.0199268758,0.0242836475,43.5308914185,40.8928794861,-130.7934417725,0.0687093735,-0.0080516338,-0.0051903725,
353.313,-3.2564759254,1.3744826317,40.3868751526,0.0610963255,0.0392111875,0.0106921196,-106.8666839600,-8.5372114182,80.1034622192,-0.0312642157,-0.0586894751,-0.0049676299,-58.5107154846,84.6581497192,-144.8401184082,0.0234889984,0.0267884433,0.0267547965,43.5356101990,40.8927230835,-130.7814941406,0.0657775998,-0.0066331029,-0.0183314085,
353.323,-3.2548997402,1.3737776279,40.3887290955,0.0562012121,0.0435782820,0.0048315525,-106.8724060059,-8.5440406799,80.1118392944,-0.0269875526,-0.0606882572,-0.0048780441,-58.5582199097,84.6593627930,-144.8731231689,0.0215378404,0.0263262391,0.0151124597,43.5335617065,40.8892440796,-130.7732086182,0.0696380138,-0.0110354424,-0.0027546287,
353.333,-3.2551574707,1.3747212887,40.3893394470,0.0547528304,0.0435827486,0.0141087174,-106.8806076050,-8.5534543991,80.1201629639,-0.0247086287,-0.0597762465,-0.0047494173,-58.5832939148,84.6599121094,-144.8826293945,0.0215387344,0.0234065354,0.0219920874,43.5341911316,40.8865165710,-130.7617797852,0.0710668564,-0.0061801076,-0.0057007670,
353.343,-3.2548861504,1.3741436005,40.3911094666,0.0601138473,0.0411366336,0.0072729588,-106.8840408325,-8.5642147064,80.1261215210,-0.0239177644,-0.0661675930,-0.0012832284,-58.5874671936,84.6593246460,-144.8742980957,0.0166549683,0.0234228075,0.0283370614,43.5339050293,40.8861198425,-130.7528228760,0.0691084266,-0.0135046840,-0.0061948299,
353.353,-3.2547762394,1.3769390583,40.3934440613,0.0528384000,0.0425994880,0.0116684437,-106.8816299438,-8.5723953247,80.1290893555,-0.0274769366,-0.0647112131,-0.0037704706,-58.5511932373,84.6606445313,-144.8268890381,0.0171453953,0.0262999237,0.0287870169,43.5300521851,40.8879013062,-130.7471008301,0.0696202517,-0.0149186850,-0.0062152743,
353.363,-3.2527265549,1.3770343065,40.3951759338,0.0621174052,0.0430520624,0.0092251301,-106.8761520386,-8.5800523758,80.1291427612,-0.0232145488,-0.0647027493,-0.0077731013,-58.5576934814,84.6622924805,-144.8202056885,0.0234957337,0.0243292153,0.0229510069,43.5263938904,40.8885002136,-130.7419891357,0.0666984320,-0.0163437724,-0.0038022399,
353.373,-3.2540791035,1.3766149282,40.3950347900,0.0655280650,0.0420990847,0.0048317909,-106.8713912964,-8.5877647400,80.1288909912,-0.0287187397,-0.0593270063,-0.0044395924,-58.5532608032,84.6641311646,-144.8045043945,0.0127565265,0.0238104463,0.0258905888,43.5249824524,40.8925323486,-130.7369842529,0.0618689060,-0.0153219700,-0.0057348609,
353.383,-3.2556178570,1.3768396378,40.3974037170,0.0596726015,0.0411493108,0.0102040768,-106.8675613403,-8.5942468643,80.1263122559,-0.0239477754,-0.0598120689,0.0023277700,-58.5655632019,84.6651611328,-144.8059692383,0.0171527267,0.0208767056,0.0200577378,43.5229415894,40.8971366882,-130.7316741943,0.0604647398,-0.0152662396,-0.0042504668,
353.393,-3.2568430901,1.3777825832,40.3996047974,0.0655484349,0.0401940793,0.0053235888,-106.8635253906,-8.5994663239,80.1245574951,-0.0220847428,-0.0661530495,-0.0006718040,-58.5672760010,84.6682815552,-144.7993164063,0.0152046680,0.0281570852,0.0166699290,43.5218658447,40.8974838257,-130.7260894775,0.0677936077,-0.0118352175,-0.0018157363,
