Time(sec),Gyr1_X(deg/sec),Gyr1_Y(deg/sec),Gyr1_Z(deg/sec),Acc1_X(m/s^2),Acc1_Y(m/s^2),Acc1_Z(m/s^2),Gyr2_X(deg/sec),Gyr2_Y(deg/sec),Gyr2_Z(deg/sec),Acc2_X(m/s^2),Acc2_Y(m/s^2),Acc2_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),Gyr_X(deg/sec),Gyr_Y(deg/sec),Gyr_Z(deg/sec),Acc_X(m/s^2),Acc_Y(m/s^2),Acc_Z(m/s^2),
282.563,-3.3167550564,1.3897174597,32.2026824951,0.0638035461,0.0436788313,0.0024586320,-111.4761810303,73.5715026855,68.7538681030,0.0299742222,0.0531277657,-0.0113416910,-14.1922435760,84.0437850952,-145.1045379639,0.0238983631,0.0298580229,0.0238482356,42.7499542236,43.2774505615,-178.0302581787,0.0663912296,-0.0035782456,-0.0054337382,
282.573,-3.3182544708,1.3902728558,32.2037506104,0.0628366768,0.0412635244,0.0175964832,-111.4916992188,73.5695190430,68.7403869629,0.0328941345,0.0501994193,-0.0068634748,-14.1752185822,84.0423049927,-145.0824279785,0.0229191184,0.0259282589,0.0282065272,42.7510604858,43.2785110474,-178.0245056152,0.0722641349,-0.0084628463,-0.0063920021,
282.583,-3.3181722164,1.3914564848,32.2042388916,0.0579745173,0.0427269079,0.0068549514,-111.5059814453,73.5677413940,68.7281188965,0.0260493755,0.0506896377,-0.0043452978,-14.1596574783,84.0433578491,-145.0609893799,0.0214561820,0.0258953869,0.0208957195,42.7507743835,43.2789726257,-178.0206756592,0.0649458170,-0.0089446306,-0.0024837255,
282.593,-3.3182446957,1.3921334743,32.2047576904,0.0574980490,0.0422398709,0.0034374595,-111.5292663574,73.5639495850,68.7065124512,0.0357962847,0.0560781360,-0.0100741386,-14.1427831650,84.0425949097,-145.0383758545,0.0219430923,0.0268448293,0.0252702236,42.7500038147,43.2791709900,-178.0164642334,0.0669013858,-0.0084475875,-0.0010236502,
282.603,-3.3178272247,1.3919271231,32.2053108215,0.0604241341,0.0461388528,-0.0009574890,-111.5463943481,73.5570678711,68.6924896240,0.0372271538,0.0546880960,-0.0109295249,-14.1189126968,84.0412826538,-145.0068511963,0.0243821144,0.0253425837,0.0232850313,42.7489280701,43.2774848938,-178.0109558105,0.0727393627,-0.0123574734,-0.0054423213,
282.613,-3.3188397884,1.3931900263,32.2057342529,0.0619110130,0.0432267748,0.0049035549,-111.5791549683,73.5496368408,68.6636123657,0.0313310623,0.0566973388,-0.0112211108,-14.0993986130,84.0381546021,-144.9804077148,0.0233998895,0.0262971222,0.0373848081,42.7453994751,43.2771606445,-178.0067138672,0.0663876534,-0.0152568221,-0.0020576715,
282.623,-3.3179163933,1.3948447704,32.2056045532,0.0585219152,0.0456520580,0.0122274160,-111.5963134766,73.5427856445,68.6501083374,0.0352034569,0.0518894792,-0.0023108125,-14.1093158722,84.0353622437,-144.9844512939,0.0273010731,0.0199789107,0.0309953094,42.7419891357,43.2746467590,-178.0045776367,0.0678204894,-0.0084095001,0.0071682930,
282.633,-3.3169608116,1.3959786892,32.2061080933,0.0580534227,0.0436822586,0.0039261580,-111.6075592041,73.5322723389,68.6407165527,0.0297803283,0.0500791967,-0.0017060041,-14.0949316025,84.0363464355,-144.9618988037,0.0263262987,0.0282497406,0.0231927037,42.7442474365,43.2746810913,-177.9973297119,0.0697740912,-0.0113598704,-0.0103900433,
282.643,-3.3175439835,1.3958857059,32.2065505981,0.0648877397,0.0402744487,0.0146687627,-111.6298446655,73.5236587524,68.6198425293,0.0365736485,0.0555433929,-0.0069212914,-14.1011943817,84.0321121216,-144.9598388672,0.0258303285,0.0209544003,0.0343557596,42.7452049255,43.2754478455,-177.9893035889,0.0624595881,-0.0089212656,0.0003671646,
282.653,-3.3180267811,1.3952187300,32.2083206177,0.0624346957,0.0471188091,0.0034386516,-111.6553726196,73.5136642456,68.5972671509,0.0316413641,0.0507685840,-0.0150425434,-14.1196928024,84.0324096680,-144.9705047607,0.0258308649,0.0180567801,0.0226499438,42.7437515259,43.2765884399,-177.9844207764,0.0649154782,-0.0113399625,-0.0045188069,
282.663,-3.3186516762,1.3973610401,32.2106094360,0.0595423877,0.0485944897,0.0146706104,-111.6721420288,73.5061340332,68.5837936401,0.0276978016,0.0523191094,-0.0061295629,-14.1248579025,84.0330047607,-144.9680175781,0.0233905315,0.0229464173,0.0231501460,42.7404670715,43.2748222351,-177.9805297852,0.0658695698,-0.0108351707,0.0076453686,
282.673,-3.3196210861,1.3959697485,32.2117881775,0.0629360825,0.0432403162,0.0097881556,-111.6899185181,73.4967803955,68.5699539185,0.0330225229,0.0582914054,-0.0103843808,-14.1260337830,84.0324401855,-144.9622497559,0.0229012370,0.0273453593,0.0250946283,42.7364692688,43.2745628357,-177.9775085449,0.0668428540,-0.0127532780,0.0066308975,
